,nama,komentar,rating,kelas
30,nipta,"barang masih disegel, baru dibuka dan cek layar, karena buat hadiah ke orang. semoga awet ya",5,Sangat-baik
31,Mochamad,top,5,Sangat-baik
32,D***a,"respon penjual cepat, proses pesan cepat, barang diterima bagus sesuai dengan pesanan, paking rapi dan aman, sampai saat ini barang bagus dan tidak ada kendala",5,Sangat-baik
33,Iswanto,"Keterlaluan sih pakingnya, hp sekecil ini d paking d dus gede trus isinya burblewrap smua. mantap sih biar aman barangnya. makasih tokped.",5,Sangat-baik
34,Wiji,"barangnya hilang di ekspedisi, namun seller bertanggung jawab, klaim saya ditindak lanjuti, saya akan coba beli lagi setelah dana saya dikembalikan beserta dan asuransi y... ",5,Sangat-baik
35,S***a,barang diterima sesuai pesanan,5,Sangat-baik
36,Agam,Nice.. Xiaomi official store fast respon and fast delivery.tks,5,Sangat-baik
37,endra,"pengiriman cepat, barang sesuai, goodjob",5,Sangat-baik
38,V***o,produk berkualitas tinggi dan sangat bermanfaat buat kehidupan tq,5,Sangat-baik
39,Zian,mantap,5,Sangat-baik
40,Kurniawan,"segel aman , cuman pengiriman nya lama banget",4,Baik
41,Jati,hmmmmm,4,Baik
42,Marina,"ga se wow yg ku bayangkan karna pas dipake isi dalemnya display dll jelas beda sama yg smartphone sekelas keliatan jadul, untuk expand ram juga butuh memory card yah baru... ",4,Baik
43,Nikita,Normal office for that price,4,Baik
44,Dayan,barang sesuai pesanan,4,Baik
45,Rizal,Bagus untuk harga segini,4,Baik
46,E***s,"Alhamdulillah barang nya cepet sampai,packing rapi bagus,ini barang pesenan orang lain. mf ga bisa kirimin Poto nyaa,karna langsung di kasihin, lupa di Poto in",4,Baik
47,subli,nggak dapat casing,4,Baik
48,A***m,barang oke. sesuai dengan harga yang relatif murah,4,Baik
49,saryono,bagus,4,Baik
50,M***n,"Alhamdulillah sudah sampai,terima kasih xioami sudah mengeluarkan HP ramah dikantong,kebetulan hp Ayah rusak,jd jodoh disini.",4,Baik
51,liu,pengiriman barang agak telat bossku,4,Baik
52,N***o,Kemasannya harusnya lebih baik lagi.,4,Baik
53,Amsi,pelayanan ramah dan cepat,4,Baik
54,f***n,,4,Baik
55,D***k,beli di official store berharap pelayanan prima.. tp zonk.. di janjiin kirim sabtu tapi baru diproses kirim senin.. uda gitu kurirnya juga lama bet 🥺🥺,3,Biasa
56,APRIANES,"Respon seller dan barang ok, rekomended. Tapi jangan pake kurir SI CEPAT deh, ga rekomendasi banget, pengiriman lewat 2 hari dari estimasi sampai, journey trackingnya jug... ",3,Biasa
57,agus,respon kurang,3,Biasa
58,w***n,"barang👍, kurir 👎 untuk wilayah Kab. Tanah Bumbu, kalse kalau bisa jangan gunakan si Cepat, kurirnya geselin, keterangan di aplikasi paketnya sudah kuterima, tapi paketn... ",3,Biasa
59,Arief,"proses dr Xiaomi ke ekspedisinya lama, untuk hpnya bagus untuk harga 1 jutaan",3,Biasa
60,t***i,Sedikit kecewa dg pengirimannya yg lama secaraaaa ini official gt kan…..barangnya udah sampe tp blm sy cek krn baru mau balik jlt dr luar kota dan sudah info ke adminnya... ,3,Biasa
61,nana,pengiriman lama,3,Biasa
62,S***a,hpnya lemot pollll,2,Buruk
63,R***a,Adminnya tidak ramah dan slow respon,2,Buruk
64,yanto,"Kurir rekomendasi, masa gatau alamat diem2 aj, nggak ada inisiatif chat atau apa, respon penjual bagus",2,Buruk
65,Jull,"sayang banget nggak bisa dipake buat aplikasi grab driver gara gara tidak bisa menampilkan aplikasi diatas aplikasi lain, selain itu pelayanan kurang ramah, jawab singkat... ",2,Buruk
66,Agatha,korupsi ongkir,2,Buruk
67,Ahmad,,2,Buruk
68,r***t,pengiriman nya,1,Sangat-buruk
69,F,salah ukuran kasihnya padahal sudah dikonfirmasi di chat..,1,Sangat-buruk
70,Ryan,paket belum diterima liat dilacak ehh stack di sortir pengirimann ditanya baik² malah suruh komplain dengan entengnya mana komplainnya dah seminggu lebihh sesuai klaim be... ,1,Sangat-buruk
71,i***s,pengirimanya lelet/ lambat payah,1,Sangat-buruk
72,ARIFIN,,1,Sangat-buruk
73,A***a,,1,Sangat-buruk
