,nama,komentar,rating,kelas
26,sarip,"barang masih segel,pengiriman lambat",4,Baik
27,J***a,"Barang asli dgn warna cakep bgt tp kardus agak penyok, dapat harga sale mayan lah apalagi dapat free traver adaptr ori samsjng, thankyou samsung ofc",4,Baik
28,Azalia,"Barang sudah sampai, packing nya aman. kurirnya juga baik. cuma samsung care+ sama spotify nya masih blm bisa diaktifkan. mohon tanggapannya",4,Baik
29,Arief,terima kasih. meskipun saya hampir ketinggalan pesawat gara2 nunggu paketannya. kesalahan sistem pencari driver antara tokopedia dan gojek. sameday alhamdulillaah 3 hari.... ,4,Baik
30,Irvan,muantapppppp betul samsung m23,4,Baik
31,Riza,barang original.pengiriman cepat,4,Baik
32,A***n,Mantap,4,Baik
33,A***i,barang cepat sampai sesuai pesanan,4,Baik
34,A***a,"pengemasan dan device aman, bubble wrap tebal + dus, dapat bonus charger 25 w, hanya saja pengiriman dari anteraja sangat lama (4 hari lebih), kedepannya dari pihat penju... ",4,Baik
35,Wahyu,keren dan bagus barangnya,4,Baik
36,Irvan,muantapppppp betul samsung m23,4,Baik
37,Riza,barang original.pengiriman cepat,4,Baik
38,A***n,Mantap,4,Baik
39,A***i,barang cepat sampai sesuai pesanan,4,Baik
40,A***a,"pengemasan dan device aman, bubble wrap tebal + dus, dapat bonus charger 25 w, hanya saja pengiriman dari anteraja sangat lama (4 hari lebih), kedepannya dari pihat penju... ",4,Baik
41,Wahyu,keren dan bagus barangnya,4,Baik
42,T***o,"barang sudah sampai, tapi yang dikirim tidak sesuai warna nya. sisa nya ok semua tidak ada masalah.",3,Biasa
43,wagiyah,ga dikasih free adaptornya,3,Biasa
44,B***y,"nyesal beli disini lebih mahal terpengaruh ulasan dpt charger ternyata hanya HP dan kabel saja,harga lebih mahal dari toko lain.Hati hati terpengaruh ulasan,sudah kirim n... ",3,Biasa
45,n***a,Pengiriman lama overall bagus,3,Biasa
46,I***m,Keterangan promo benefit tidak detail dan kurang jelas.,3,Biasa
47,A***t,"Untuk respon seller dalam pengemasan lumayan cepat, untuk barang sesuai pesanan, dan masih baru dan segel, top 👍 kekurangannya: respon chat menggunakan otomatis chat jdi... ",3,Biasa
48,F***h,"biasa aja, ngirimnya lama transaksi siang tetep di kirim besoknya",3,Biasa
49,AGUS,respon admin nya parah bgt lelettttt cuma ngandelin balasan otomatis cuman hp good lah g nyesel beli disini tapi admin kualitas jelek bgt,3,Biasa
50,Susanto,"Barang nya bagus, pelayanannya huek..mau muntah. lelet",3,Biasa
51,erni,"barang bagus,hanya pelayanan yg kurang.sekelas official store pelayanannya sangat mengecewakan.pesana tanggal 3 dan baru dikirim tanggal 6,itupun setelah mengajukan pemba... ",3,Biasa
52,Gilang,"Barang bagus saya ga ada komplain soal barang, cuman pengiriman ini termasuk yang paling lama. Pengiriman super lama hampir 30 menit lagi pembatalan otomatis, di chat dar... ",3,Biasa
53,Fata,"packing aman, tapi pengiriman toko lambat. Pesan jumat sore, baru sampe Rabu siang padahal nextday",3,Biasa
54,J***y,"Barang bagus tapi komplain saya sama dengan orang2 yg memberikan ulasan disini : PENGIRIMAN LAMA, KESALAHAN DARI ADMIN , BUKAN DARI KURIR. Saya pesan pengiriman instant d... ",1,Sangat-buruk
55,M***d,"saya pesen dr tgl 8, dan kebetulan itu tgl merah, saya maklumi tidak dikirim, tapi sangat disayangkan pelayanan dr toko ini. 1. responnya Sangat lama dan itu Seperti Bot... ",1,Sangat-buruk
56,Theodorus,Respon dari admin hanya template dan balesnya lama. saya beli barangnya pake instan dan pengiriman ga sampe 3km tp harus nunggu hampir 5 jam. respon dari adminnya lama da... ,1,Sangat-buruk
57,Jemi,"pengiriman lama, saya pikir belanja di official bs aman, praktis, amanah nyata nya lebih baik pelayanan penjual toko biasa. sebum checkout respon setelah itu di abaikan,... ",1,Sangat-buruk
58,Aghil,"dari segi barang saya gak kecewa, mulus semulus mulusnya, tapi untuk promo yang ditawarkan mengenai youtube dan spotify gratis sangat tidak jelas karna di aplikasi samsun... ",1,Sangat-buruk
59,M***M,👎🏻,1,Sangat-buruk
60,Riza,Maaf bintang satu saja karena pengiriman sangat lama. Barang nya Ok.,1,Sangat-buruk
61,Muhammad,"driver komplen karena harus nunggu 2 jam lebih untuk pickup saja. dan dichat ga response. memang si sibuk karena banyak pesanan, tp tetap pelayanan dan kualitas layanan... ",1,Sangat-buruk
62,ary,"Krna official store, costumer service dan service harusny excellent. Sabtu minggu libur spt PNS",1,Sangat-buruk
63,a***e,"samsung care nya g dapat, udh november knp promo nya ttp dipajang tidak diganti kek sesuai promo di bulan november dapatnya apa saja, bikin kecewa aja",1,Sangat-buruk
