,nama,komentar,rating,kelas
21,Adam,Produk nya berkualitas. Produknya recommended dan berkualitas!. Produk mantap..Pengiriman juga cepat.. Packing aman Jaya..Terima kasih bos.. Sukses selalu🙏🙏👍👍,5,Sangat-baik
22,Woen,"Build quality bagus, performa utk chromebook kencang, desain lumayan, seller komunikatif",5,Sangat-baik
23,Antonio,Ini adalah pertama kalinya saya beli chromebook. Berawal dari review gadgetin ttg benda satu ini dari toko satu ini lalu david gadgetin bilang buat apa beli laptop mahal... ,5,Sangat-baik
24,r***a,"sudaah sampaii niihh, suka bgt smaa kakanyaaa sabarr ngadepin chat aku ehehe besttt bgtt dehh terimakasiih puass bgtt 🥰🥰",5,Sangat-baik
25,H***l,"bagus, mulus gak ngelag, ringan",5,Sangat-baik
26,Tegar,"barang oke , recommended seller",5,Sangat-baik
27,Samuel,❤️❤️,5,Sangat-baik
28,Siti,"Mantap min, paket sampai dengan aman. Sesuai ekspektasi.",5,Sangat-baik
29,e***a,Barang datangnya cepet sekali. Sudah sampai dan langsung dipakai buat kerja. Ini laptop harga 1jtan tapi cepet banget dibandingkan laptop windows 5jtan saya 👍🏻,5,Sangat-baik
30,N***a,"sampai dengan amann, gercep banget utk seller dan ekspedisinya. langsung di proses dan langsung sampai. paket juga aman",5,Sangat-baik
31,Ridho,Sesuai ekspektasi,5,Sangat-baik
32,Adityo,"cocok untuk orang yang bener"" tau tujuannya beli laptop ini untuk apa 😁🙏",5,Sangat-baik
33,I***d,sesuai ekspektasi... kirain pakai wifi rumahan g bisa ternyata bisa....ITS ok lah,5,Sangat-baik
34,Moh,ok good,5,Sangat-baik
35,Yoanfara,"Alhamdhulillah bgs barangnya video unboxingnya menyusul, overall bgs cocok utk kerja edit tipis dan foto, makasih gan 😁🙏👍",5,Sangat-baik
36,Aning,"untuk crhome book harga segini lumayan lah, cuma kesan pertama agak panas aja.",5,Sangat-baik
37,Yuliyanti,"mantap performa keren. wuzz, build Quality kalau merk hp mah gk usah di ragukan lah",5,Sangat-baik
38,Daru,"Barang sesuai pesanan, barang Ori disertai dengan Garansi 1 tahun, sistem berjalan dengan baik, terima kasih",5,Sangat-baik
39,A***f,"barang bagus, pengiriman cepat.",5,Sangat-baik
40,Lkp,👍👍👍👍👍,5,Sangat-baik
41,Priyo,"Entah kenapa pengiriman berkendala. Kemasan cukup baik. Produk sesuai deskripsi, berfungsi dg baik 👍",5,Sangat-baik
42,Handoko,Alhamdulillah barang sesuai pesanan mudah mudahan awet bisa buat kerja dan nonton jangka lama,5,Sangat-baik
43,K***k,Packing cukup aman pakai bubblewrap. Barang oke untuk harganya tinggal penyesuaian penggunaan. Port usb a dan usb c cukup banyak untuk kelasnya. Baterai irit. Performa bu... ,5,Sangat-baik
44,F***z,alhamdullillah,5,Sangat-baik
45,A***p,mendarat dengan selamat,5,Sangat-baik
46,P***i,"bagus rekomeded DECH seller ini ,, fast respon dan respect banget terimakasih kak seller next beli lagi di toko ini selalu amanah ya terima kasih",5,Sangat-baik
47,Delviadi,,5,Sangat-baik
48,Oki,,5,Sangat-baik
49,A***a,,5,Sangat-baik
50,R***a,"Tidak cocok untuk mahasiswa, itu aja",4,Baik
51,D***i,cocok buat kebutuhan office. ada kendala minus belum dapat mouse tapi segera diproses buat pengirimannya. lebih rekomen pakai ms office online daripada install aplikasi.,4,Baik
52,rian,barang bagus peking nya aman,4,Baik
53,Arif,"Sempat dikirim barang yang bermasalah, akhirnya di retur dan dikirim yang baru, agak bikin males karna harus nunggu lama lagi, no bonus, Semoga Awet.",4,Baik
54,f***i,cukup bagus,4,Baik
55,Muhammad,Barang sudah di Terima kemarin. aman..,4,Baik
56,Ika,Ada kendala sedikit. Kurang dicek kelengkapan barang ketika dikirimkan. Mohon di upgrade pelayanan nya.,4,Baik
57,M***M,"oke.. pemakaian enteng cukup oke, tapi sayang cuma bisa buka 2 akun saja nggak bisa lebih butuh bibit tanaman cek ""Agro Bibit Sentosa""",4,Baik
58,wedhy,kondisi layar tidak normal ada bagian putih² disetiap sudut,4,Baik
59,F***r,mantap gann👍🏻,4,Baik
60,Agus,"Paket sdh diterima dg baik, berjalan normal. Hanya bagian sudut2 layar ada cahaya putih spt pernah tertekan layarnya.",4,Baik
61,H***a,"Seller gercep & responsif. Packing plastik tanpa lapisan bubble wrap. 😔 Bundle normal = Bundle FS, tanpa ms office hanya beda harga 😩 160 GB = 32 GB E-mmc + 128 GB... ",4,Baik
62,B***g,pengiriman cepat & packing aman,4,Baik
63,A***i,"Begitu ada kendala, langsung direspon dengan baik oleh penjualnya",4,Baik
64,Dwi,"alhamdullilah brng nya bgus sih,,tp pngiriman nya agak lama,,,tlng kdpn nya LBH baik lg dan respon nya jga LBH cpet.",4,Baik
65,Vivien,Diberi 4 bintang karena masih menunggu free mouse yang tidak dikirim bareng laptop.,4,Baik
66,Priyanto,kurang optimal..,4,Baik
67,S***r,"Performa nya lumayan untuk dipakai kerja ringan seperti mengetik, build quality agak kurang di touchpadnya yang kurang solid, overall sesuai harga untuk tokonya bintang... ",4,Baik
68,Efien,papan mouse kalau ditekan ada bunyi,4,Baik
69,Rangga,pengiriman cepat,4,Baik
70,aditia,lumayan,4,Baik
71,A***i,kecewa sama pelayanan toko... Janji jumat bisa pickup baru sabtu diproses pickup.. Hasilnya saya harus ambil barang di gerai karena dibutuhkan hari itu jg. Lain kali Lai... ,4,Baik
72,Eric,Seller cepat respon dan kirim Overall barang bagus.. Setelah dicek online katanya Battery tahan sampe 10 jam.. Tapi blm coba.. Cuman pas di tanyain tas nya katanya lagi... ,4,Baik
73,aditia,lumayan,4,Baik
74,A***i,kecewa sama pelayanan toko... Janji jumat bisa pickup baru sabtu diproses pickup.. Hasilnya saya harus ambil barang di gerai karena dibutuhkan hari itu jg. Lain kali Lai... ,4,Baik
75,Eric,Seller cepat respon dan kirim Overall barang bagus.. Setelah dicek online katanya Battery tahan sampe 10 jam.. Tapi blm coba.. Cuman pas di tanyain tas nya katanya lagi... ,4,Baik
76,attha,"paket datang tanpa ada packing kayu, padahal isinya barang elektronik, buat kedepan nya tolong di packing kayu, karna biaya proteksi nya lumayan mahal kalo hanya packing... ",3,Biasa
77,R***y,"Laptopnya ga pernah smp k tgn sy, ktnya krm pake kurir toko tau2 bermasalah dan ga pernah terima brg",1,Sangat-buruk
78,toni,payah,1,Sangat-buruk
79,Ameyraa,"Sudah ajukan complain di tolak dengan alasan pesanan sudah selesai, pd hal sudah sesuai arahan buat video unboxing pada saat barang di terima SD-2-0HY7BBUNJSVSNXOYO3KC",1,Sangat-buruk
80,Hasan,,1,Sangat-buruk
81,B***i,"kurir nya tlg di tegur , kl Naro brg jgn asal taro aja apalagi isi nya laptop , dah d info ke toko kl sy ga ada d rmh , minimal itu kurir telp dlu ..kl brg itu d curi ora... ",2,Buruk
82,A***e,bisa diberikan penjelasan bahwa laptop tidak bisa install Microsoft Office.,2,Buruk
83,jeffry,barang yg pertama dibagian bawah warna agak buram. barang yg kedua tidak plastik transparan yg menempel pada bagian atas chromebook. saya merasa barangnya seperti bukan b... ,2,Buruk
84,Andhi,,2,Buruk
85,Dewantara,gak dpt cashback 500rb hemmm,3,Biasa
86,Hansen,"Produk bagus garansi resmi, sayang pelayanan masih kurang, pesan minggu janji senin dikirim, ternyata selasa dikirim rabu sampainya, padahal paket JNE YES",3,Biasa
87,M***n,"+ produk mulus tersegel dan berfunsi dengan baik - pelayanan seller kurang memuaskan, pesan jumat, dikirim senin malam. Seharusnya jika tidak bisa kirim hari jumat, bilan... ",3,Biasa
88,S***l,pengiriman lambat,3,Biasa
