,komentar,rating,label
36,passs mantabbbb asyekkkk,5,positif
37,murah tapi kualitas mantap,5,positif
38,mantap,5,positif
39,baju bagus sesuai pesanan,5,positif
40,kirain bahan kaosnya tebel tp lumayan lah sesuai harga .Mksh,5,positif
41,MANTULMANTULMANTULMANTULMANTULMANTULMANTUL,5,positif
42,Bagus,5,positif
43,Baguuss dan pas,5,positif
44,bahan bagus sesuai dengan harga,5,positif
45,keren bet dah.. bahannya adem & nyaman dpakai,5,positif
46,Mantap bahan bagus sablonan bagus tapi pengiriman agak lama mohon di percepat lagi,5,positif
47,ntaps betul 👌,5,positif
48,mantapp lahh,5,positif
49,,5,positif
50,pengiriman nya terlalu lama tapi sampai ke runah,4,positif
51,ukuran L tapi lengannya saya rasa terlalu pendek,4,positif
52,"pokoknya puas.. pengiriman cepat,next inshaaAllah beli lagi",4,positif
53,modelnya keren bahan adem cuma jangkis aja lengannya terlalu pendek untuk uk.M,4,positif
54,Ok,4,positif
55,suka dan puas,4,positif
56,kualitas bahan bagus cuma lebih dirapihin lagi bagian jahitan nya,4,positif
57,bahannya bagus,4,positif
58,"sejujurnya agak kependekan dibagian lengannya, tapi overall ok sih barangnya 👍",4,positif
59,ok sesuai pesanan,4,positif
60,Oke,4,positif
61,bagian lengan kurang panjang,4,positif
62,kaos nya keren,4,positif
63,bahannya berkualitas,4,positif
64,Salah sizenya minta M yg dikirim L.,4,positif
65,"Ini kaos berbahan katun,nyaman dipakainya,harga lebih murah dibanding beli di toko fisik",4,positif
66,barang bagus tapi lama sampainya,4,positif
67,"Barang datang sesuai dengan pesanan, kualitas bahan bagus cuma untuk ukuran sepertinya harus naik 1 size. Untuk tshirt warna hitam dengan warna navy, berbeda ukuran sekit... ",4,positif
68,Ukuran sesuai. Modelnya keren 😎.,4,positif
69,Kualitas produk bagus Ukuran sesuai Modelnya keren 😎,4,positif
70,"baju mah bagus, adminnya yg lemot",4,positif
71,"Kualitas produk bagus. Nyaman dipakai.  Toleransi ukuran ternyata 3cm. Jadi utk XL di deskripsi tertulis Lebar bahu x Pjg kaos = 56x76, aktualnya 53x73. Pdhl tadinya ma... ",4,positif
72,bagus,4,positif
73,Nyaman dipakai. Modelnya keren 😎.,4,positif
74,Nyaman dipakai. Modelnya keren 😎.,4,positif
75,Ukuran sesuai.,4,positif
76,Kualitas produk bagus. Modelnya keren. Ukuran sesuai. Bahan menyerap keringat. Bahannya adem.,4,positif
77,xl nya kecil,4,positif
78,"saya beli 2 tp beda design dan warna ukuran M dan L, tp kok lebar badannya sama cuma panjang badannya aja beda dikit. Tp utk bahan ok lah.",4,positif
79,"bagus, kainnya tipis",4,positif
80,ini asli erigo bukan sih.. kurang puas. jaitan nya banyak yg riject,4,positif
81,ntaps..,4,positif
82,lumayan lh,4,positif
83,barang mantul pengiriman cepat 😍😍,4,positif
84,baju nya ada yg sobek satu😔🙏 mau di jahit ga bisa ini mh sobek di kain nya ini mh bukan sobek ga ke jahit,4,positif
85,Sudah sesuai deskripsi.,4,positif
86,pengiriman bagus,4,positif
87,baju erigo bahan nya makin kesini makin kaku dan gak adem,4,positif
88,"paketnya cepat banget datangnya, anak saya suka sekali 👍",4,positif
89,kecil bngt m nya min,4,positif
90,"barang nya sesuai,mantap pokoknya mah Joss",4,positif
91,sayang pas belum pengiriman nda bisa direturn,4,positif
92,"Untuk kaos yg ini sy beli untuk anak saya dan ternyata ukurannya pas.Kwalitas bahan cukup baik,hanya saja terlalu tipis ya dibanding merk *M*TH yg harganya jg sepadan.",4,positif
93,ukuran XL tapi terlalu kecil,4,positif
94,pengiriman cepat. sisa nya b aja,4,positif
95,sesuai order dsn brng ok..pking baik,4,positif
96,kirain size XXL nya oversize🙂,4,positif
97,ukuran L Dalam,4,positif
98,"Pelayanan ramah, kualitas sesuai harga",4,positif
99,,4,positif
100,bahannya tipis,3,netral
101,masalah pengiriman yang sangat lama,3,netral
102,"sorry gw ksh bintang 3 biar di notice erigo ini produk bagus loh, udh go international. barangnya sih gak mengecewakan, yg bikin agak sedikit kecewa itu kurir/ ekspedisin... ",3,netral
103,Plastiknya yang bagus dong…masak udah koyak2..😢 mana buat kado lagi…buat kwalitas kaosnya sih oke..👍🏻,3,netral
104,pengiriman paket nya agak lama,3,netral
105,"sbg pembeli baru, barang bagus namun ukuran tidak seperti di deskripsi, saran agar pembeli memilih 1 ukuran di atasnya.",3,netral
106,nggak ada yg ukuran L,3,netral
107,tngkyu,3,netral
108,ukuran realnya lebih kecil dri kaos sebelumnya,3,netral
109,"Kiriman cepat sampai. Bahan kain agak tebal. Ukurannya kurang lebar dikit, berasa bukan 52. Thanks",3,netral
110,"Ukurannya kecil,Bahan nya tipis",3,netral
111,"Gatau size m tapi malah gedean size s yg dibeli kemarin, menang dipanajangnya aja tapi ukuran dari bahu dada malah kekecilan.",3,netral
112,jahitan lenggan kurang rapi,3,netral
113,"Beli 2 ukuran M, yg 1 pas yg ini kekecilan",3,netral
114,produknya bagus tdk mengecewakan,3,netral
115,size XL nya kecil dan sempit beda dengan yang warna cream lebih besar XL nya,3,netral
116,Ini XL nya kecil,3,netral
117,"Ukuran M saja masih ngepas banget di badan, barangnya ga sesuai sama size guide nya",3,netral
118,bajunya ternyata size cewe jd kalo s yg pas body tak pikir bakal oversize,3,netral
119,L nya kekecilan,3,netral
120,"biasa aja si bahannya lebih bagus clothingan bandung serasa beli baju polos biasa trus di sablon,, tp bagus sih respon lapaknya cepat tanggap👍",3,netral
121,"lumayan lah,cuman sayang aja gak bisa retur,emng sih salah gue",3,netral
122,"biasa aja si bahannya lebih bagus clothingan bandung serasa beli baju polos biasa trus di sablon,, tp bagus sih respon lapaknya cepat tanggap👍",3,netral
123,"lumayan lah,cuman sayang aja gak bisa retur,emng sih salah gue",3,netral
124,"paraaaaahhh pengirimannya lama banget, klo yang mau beli H-5 sebelum lebaran bisa ga jadi ikut lebaran",2,negatif
125,Pengirimannya lama sekali sekelas erigo dan tanpa pemberitahuan dari admin.,2,negatif
126,size L tapi kcil seprti S,2,negatif
127,sangat puas,2,negatif
128,kecil bgt kaya ga sesuai deskripsi ukuran nya,2,negatif
129,.,2,negatif
130,Size L tapi kecil banget... Bahan tipis sekali... Iseng beli karna Flashsale aja,2,negatif
131,Kuranng pas ukuran badan terlalu panjang ke bawah,2,negatif
132,benang nya merudul,2,negatif
133,maaf Jahitan nya gini amet,2,negatif
134,Ukuran Largenya berbeda dengan baju yg satunya (kekecilan),2,negatif
135,,2,negatif
136,"Halo Erigo, salah pengiriman Brg dan saya komplain dari pihak erigo meminta saya untuk membatalkan komplain saya supaya dia bisa mengirim Brg sesuai pesanan saya. tetapi... ",1,negatif
137,kirimnya lams kali,1,negatif
138,"QCnya gimana? sudah dikasih note untuk cek barang sebelum dikirim, masih aja lolos kaos yg jahitannya gk sempurna.",1,negatif
139,"Pembelian pertama bulan lalu bagus, pembelian ke dua pengiriman sangat lambat.",1,negatif
140,pesan ukuran XXL tapi kaya ukuran L,1,negatif
141,saya sangat kecewa respon lama apalagi yang jawab chat robot & proses pengiriman sangat lama harus 3 hari,1,negatif
142,"Pretttt lahhh eligo, sdh lama di pickup & tdk bisa tukar ukuran padahal blm dikirim",1,negatif
143,size XL tidak sesuai dengan ukurannya beda,1,negatif
144,proses dan pengiriman lama seller kurang responsif nyesal beli di sini,1,negatif
145,bahan tipis,1,negatif
146,size nggak sesuai dengan pesanan,1,negatif
147,pengiriman lama,1,negatif
148,Cs utk konfirm lama pake bangetttt,1,negatif
149,"kok gambar ini ukuran M kekecilan sih , padahal model lain pas..sama jga ukuran M..",1,negatif
150,"jahitan ga rapi,kurang memuskan pokonya",1,negatif
151,barang gagal pick up 5*,1,negatif
152,Barang gak sesuai pesanan Mau komplain takut ribet dan udah terlanjur kepencet botton selesai,1,negatif
153,proses dan pengiriman lama seller kurang responsif nyesal beli di sini,1,negatif
154,bahan tipis,1,negatif
155,size nggak sesuai dengan pesanan,1,negatif
156,pengiriman lama,1,negatif
157,Cs utk konfirm lama pake bangetttt,1,negatif
158,"kok gambar ini ukuran M kekecilan sih , padahal model lain pas..sama jga ukuran M..",1,negatif
159,"jahitan ga rapi,kurang memuskan pokonya",1,negatif
160,barang gagal pick up 5*,1,negatif
161,Barang gak sesuai pesanan Mau komplain takut ribet dan udah terlanjur kepencet botton selesai,1,negatif
162,proses dan pengiriman lama seller kurang responsif nyesal beli di sini,1,negatif
163,bahan tipis,1,negatif
164,size nggak sesuai dengan pesanan,1,negatif
165,pengiriman lama,1,negatif
166,Cs utk konfirm lama pake bangetttt,1,negatif
167,"kok gambar ini ukuran M kekecilan sih , padahal model lain pas..sama jga ukuran M..",1,negatif
168,"jahitan ga rapi,kurang memuskan pokonya",1,negatif
169,barang gagal pick up 5*,1,negatif
170,Barang gak sesuai pesanan Mau komplain takut ribet dan udah terlanjur kepencet botton selesai,1,negatif
171,proses dan pengiriman lama seller kurang responsif nyesal beli di sini,1,negatif
172,bahan tipis,1,negatif
173,size nggak sesuai dengan pesanan,1,negatif
174,pengiriman lama,1,negatif
175,Cs utk konfirm lama pake bangetttt,1,negatif
176,"kok gambar ini ukuran M kekecilan sih , padahal model lain pas..sama jga ukuran M..",1,negatif
177,"jahitan ga rapi,kurang memuskan pokonya",1,negatif
178,barang gagal pick up 5*,1,negatif
179,Barang gak sesuai pesanan Mau komplain takut ribet dan udah terlanjur kepencet botton selesai,1,negatif
180,,1,negatif
181,,1,negatif
182,"alhamdulilah, paket sudah sampai.. ukuran pas banget,, sesuai pesanan.. terimakasih juragan🙏🙏",5,positif
183,bagus kaos nya...mksh bos,5,positif
184,harga sesuai produk,5,positif
185,"sesuai aplikasi,,,trmksh",5,positif
186,"produk sesuai deskripsi, hanya bahannya agak tipis aja",5,positif
187,pokoke bntang yg bicara,5,positif
188,"sesuai deskripsi produk, bahan dan jahitan ok. pelayanan toko bagus. terima kasih",5,positif
189,"pas di badan,. nyaman saat dipake, bahan cukup tebal tapi gak bikin gerah. recomended bangett deh pokoknyaa.",5,positif
190,"pas untuk papa,bahan ok dgn harga segitu",5,positif
191,dah kesekian x nya pesen,5,positif
192,"Barang bagus, termurah se-Tokopedia",5,positif
193,"Barang bagus sesuai ekspektasi, pengiriman cepat",5,positif
194,good,5,positif
195,bahan nyaman gak terlalu tipis,5,positif
196,keren markotop,5,positif
197,bagusss,5,positif
198,"Bahan bagus, halus.. murah jg..👍🏻",5,positif
199,Bahan nya bagus tebal dan sampenya cepet.,5,positif
200,mantap sesuai jos tennnan bos ku Trimakasih,5,positif
201,Kerenn bagus bahan nya nyaman kualitas okee,5,positif
202,keren abis,5,positif
203,ssuai mantap,5,positif
204,produk mantul proses cepat. thanks seller,5,positif
205,"bahan cukup bagus, pengiriman sesuai estimasi,kurir baik",5,positif
206,goods,5,positif
207,"harga sesuai dgn brng, overall sesuai bintang",5,positif
208,"Barang sudah sampai, thanks..............",5,positif
209,"respon cepat, barang sesuai pesanan",5,positif
210,puas selalu order dimarj,5,positif
211,"terima kasih semua pihak,,sangat memuaskan 👍👍👍👍👍",5,positif
212,"sumpah keren sesuai deskripsinya pokoknya top, jahitannya rapi dan respon ok banget",5,positif
213,"Paket kaos sdh diterima sesuai pesanan, utk harga segitu sdh lumayan banget walau agak tipis tapi cukup bagus utk dipakai santai, tks ya...",5,positif
214,"Harga 30rban tapi bahan gk panas, boleh juga nih pesen lagi.",5,positif
215,mantab banget dah pas di badan bahanya ok lah,5,positif
216,"Ukuran kaos nya sesuai dgn yg dipesan, sekalipun bahannya agak tipis sesuai dengan harganya , jahitannya rapi",5,positif
217,bahannya bagus..lumayan lah.,5,positif
218,bahannya bagus 👍,5,positif
219,ini baju murah kualitas bagus banget,5,positif
220,top lah,5,positif
221,"bahan lumayan bagus tp ada 1 brand HB yg lebih worted buat kami,,",5,positif
222,"sesuai pesanan, respon cepat, kualitas bagus",5,positif
223,"Mantul.. bahan, harga, pengiriman, semua top👍",5,positif
224,👍👍👍👍👍,5,positif
225,Bajunya bagus,5,positif
226,joss.......👍👍,5,positif
227,"mantap, bahannya adem, ukuran pas, jahitan rapi, terima kasih, semoga lancar",5,positif
228,Barang nya bagus.,5,positif
229,lumayan untuk sehari hari,5,positif
230,"bahan tebal dan adem,bagus kualitasnya",5,positif
231,Kualitas bagus,5,positif
232,Produk spt di foto seller.. what u pay what u get.,4,positif
233,👍,4,positif
234,👌,4,positif
235,"Agak bingung sih sama sama XL, tapi kok yang satu ke gedean yang satu ke kecilan, ternyata beda merk 😅",4,positif
236,Slow transport,4,positif
237,sesuai diskripsi kualitas sesuai harga good job lanjutken,4,positif
238,"jahitan, kancing rapih , rekomen nih",4,positif
239,"kualitas bagusgan,lumayan tebal,dengan harga yang murah,gak nyesel belinya,oh iya kemarin bagian kerahnya ketarik sedikit masa langsung robek sih,semoga tahanlah satu tah... ",4,positif
240,"Harganya oke, tp sayang size S nya kecil bgt, lebih kecil dari size S biasanya, kayanya harus naik 1-2 size",4,positif
241,"kualitas lumayan soalnya aga gerah, saya order polos warna hitam size s",4,positif
242,proses pengirimannya cepat bahan lumayan bagus,4,positif
243,"@aripraditya28 . 23 OCT 2021 Harga Rp28.900. Pengiriman lama. Jahitan krg rapi. Bahan kain bkn mnyerap kringat. Kualitas sesuai harga. Tinggiku 160, bb 55 pake ukuran M.... ",4,positif
244,"ukuran S kecil bgt gak seperti biasanya,, tapi lumayanlah sesuai harga",4,positif
245,barang sesuai pesanan...,4,positif
246,"packing rapi, pengiriman cepat, produk sesuai harga. sayang ya warna salemnya tdk real pict",4,positif
247,Utk M nya kecil. Lbh baik naikin 1 size.,4,positif
248,"barang sesuai pesanan , pengiriman lmyan CPT, thx seller sukses sll",4,positif
249,pesan 2 ukuran yang xl mantap dan satu lagi yang S tidak ada kancingnya. memang model seperti itu atau cacat barangnya. kalau ndak ada kancingnya jelek dipakai jadinya..,4,positif
250,tdk sesuai permintaan mau nya biru benhur dan tosca di kirm abu abu ke dua nya,4,positif
251,"kaos nya yg di kirim beda2 merk merk for1 lbh kecil dr yg LJ92 padahal sama ukuran L for1 jahitan lebih rapi dr pd yg LJ92 jahitannya berantakan kwalitas bhan sama bgs,s... ",4,positif
252,"bajunya berbulu, jahitan ada yang salah, sesuai harga",4,positif
253,Lumayan buat Gonta ganti sehari hari,4,positif
254,"seller responsif, brg sesuai deskripsi, expedisi jelek brg d lempar walau ada org d rmh. Best utk seller nya.",4,positif
255,cakep.......,4,positif
256,"lumayan, sesuai ma harga 🙏",4,positif
257,"barang sesuai pesanan dan pas , dan dapet gratis masker... makasih ya... keren 😉",4,positif
258,Sesuai Order... Terima Kasih.,4,positif
259,good,4,positif
260,sesuai dgn pesanan warnanya jg bagus,4,positif
261,lmayan bagus barangnya,4,positif
262,"bagus, warnanya seger keliatannya. bahan standar.",4,positif
263,"Barang ok sesuai pesanan, tp responnya lumayan lama bgt yaaa. . saya check out dan payment jam 8 pagi, baru dikirim brgnya sore jam 5an. Itupun setelah ditanya ke chat, m... ",4,positif
264,bagus produknya,4,positif
265,kekecilan,4,positif
266,suka bangeeet,4,positif
267,mantapppp cepattt kurirnya lumayan baik,4,positif
268,Proses cepat Pengiriman cepat Barang sesuai Mantappp,4,positif
269,bagus lah....,4,positif
270,udh lama langganan tp ahir ahir ini sangatt slowresp,4,positif
271,beli 2 kaos ukuran L. 1 produk bahan agaak kasar. ga nyaman di kulit. 1 lagi bahan lembut ukuran L dsini === ukuran M di toko normal,4,positif
272,Paket datang sesuai pesanana Walaupun murah Tp nyaman dipakai Sesuai harga lah Ukuran pas Thanks,4,positif
273,ada bolong dikit tapi gak apa la untuk harga segitu,4,positif
274,bahan oke cuma di bagian kerah agak berudul ujungnya untuk harga segini good lah,4,positif
275,lumayan,4,positif
276,barang bagus cuma pengiriman lama,4,positif
277,respon cepat dan barang sesuai,4,positif
278,"barang sesuai yang di pesan. cuman beda warna beda bahan dan beda merk, tp lumayan buat pake nyantai.",4,positif
279,Oke,4,positif
280,,4,positif
281,,4,positif
282,"Barang bagus. Saran saya untuk pengiriman JNE trucking di tiadakan saja, karena sangat merugikan konsumen. pengiriman 12 hari, padahal estimasi awal cuma 5-6 hari.",3,netral
283,"maaf kasih bintang3,minta kaos yg ada list dikirim tanpa list",3,netral
284,"pesen XL di kirimny L, ga muat donk.....:(",3,netral
285,"barang sesuai ukuran, hanya ukuran M disini lebih kecil dari biasanya jadi tdk bsa dipakai, disarankan kalau butuh ukuran M belinya ukuran L",3,netral
286,jahitan pada sobek. kurang rapi,3,netral
287,"barang lumayan, hanya slow respon dan pengiriman lamaaaa..",3,netral
288,"beli 2 ukuran XXL dan XL, bahan beda merk beda lebih enak bahan yg ukuran XL klo yg XXL kaku dan rada panas",3,netral
289,"sdh diterima, mksh...",3,netral
290,yg ukuran M agak beda warna,3,netral
291,Saya biasa size M. Tapi Size-M di toko ini lebih kecil dari biasanya. Disayangkan,3,netral
292,"ukuran lubang lengannya tidak sama ,yg kanan ketat yang kiri normal",3,netral
293,ditulis merah biasa. yg dikirim malah merah maroon. hadehhh,3,netral
294,Lumayan lah...sesuai harga...thx,3,netral
295,"pesen 2, niatnya kaos couple gitu😁....eh dapet beda merk, dari kancing keliatan beda nih....Yo wes lah...",3,netral
296,"Barangnya sih standar sesuai lah sama harganya, tapi yg bikin kecewa ukuran kaos yg kerah polos sama kaos kerah strip berbeda. Yang kerah polos size XL lebar 52 sesuai Y... ",3,netral
297,"Kaosnya lumayan yang putih kalau yang hitam, seperti bau bangkai cicak atau apa gitu",3,netral
298,sip,3,netral
299,sesuai hrga,3,netral
300,Bahan nya panas,3,netral
301,Barang lumayan ....Ok lah.....siip,3,netral
302,Ga asyiik ni.. Pesan beda warna. D kirim double warna,3,netral
303,"Hatur nuhun, sesuai gmbar... Tp ada yg bolong bos.. mhn dicek lagi sblm dikirim.. dan somoga covid-19 cepat hilang di dunia Aamiin.....",3,netral
304,Saya pesan size L dan size L nya kecil. Jadi kalau mau beli mending tambah 1 size.,3,netral
305,"Kualitas cukup baik. Cuman bahanya bukan katun, padahal pas ditanya jawabanya katun. Padahal saya nyari yg bahan katun :(",3,netral
306,Biar bintang yg bicara😊,3,netral
307,"Produknya biasa2 aja, sesuai dengan harganya ...",3,netral
308,Jahitan kurang (tidak) rapi,3,netral
309,"Beli 2 warna putih & hijau tosca size L. Yg putih pas, muat tp yg tosca gak muat lebih kecil n lebih pendek jg.. Kayaknya size L nya utk standard cewek. Sebaiknya leb... ",3,netral
310,"Barang sesuai, packing rapi",3,netral
311,"bahanya panas , kurang nyerap keringat",3,netral
312,"Order 3, QC kurang teliti saat kirim, jadi produk rusak nya ke kirim ke pembeli",3,netral
313,"Barang yg dikirim cepat sampai pertama beli , tapi pelayanan retur barang nya lama banget .. padahal ongkir akhir pelanggan juga yg nanggung , dr kemarin blg sudah dikiri... ",3,netral
314,Bahan nya agak Kaku jd krg nyaman dibadan...List Kerah baju Putih juga salah kirimnya...ada beberapa jahitan yg kurang rapih... Yah untuk harga segitu...mana bisa dapet y... ,3,netral
315,Finishing jahitannya agak berantakan tapi Masih bisa di pakai,3,netral
316,"Produk blm cek, cuma pengiriman lumayan lama",3,netral
317,Tidak perlu komen... Lihat saja biasanya.......,3,netral
318,baranf sudah nyampe gan,3,netral
319,Ada bolong kecil dibawah tanda size....sebelum kirim supaya diteliti dulu barangnya,3,netral
320,Ukurannya lebih kecil.,3,netral
321,"tidak ada logo polonya yang ada Hawaian banana, padahal di judul kaos polo",3,netral
322,"kualitas kain baik, harga murah,",3,netral
323,Cukup bagus karena sesuai dengan harga,3,netral
324,Warna kuning minta 1 di kasih 2 pcs tidak sesuai warna . Minta Warna biru 1pcs ngak di kasih,3,netral
325,Barang sudah sampai..sesuai permintaan..cuma respont lama..,3,netral
326,untuk bahan sih ok tapi sayang di bagian kerahnya sobek 😔,3,netral
327,"Informasi nya masih kurang baik. Setelah di beli baru di info in yang benar. Jahitannya aga kurang rapih, sesuai lah dengan harga. Terima kasih.",3,netral
328,"Barang Sesuai harga,,tx",3,netral
329,"Ukuran L nya kecil, sama seperti ukuran S standard",3,netral
330,"Barang sudah sy terima,bahan lembut,tapi sayang ukuran L ternyata ngepres banget😁,jd kelihatan perut buncit sy😂😂,tapi gk apa lh berarti sy sehat hahaha..",3,netral
331,Barang dah sampai....tapi ada satu yang bolong /robek dibagian ketek kaya kena mesin jahit,3,netral
332,Bahannya kurang bagus tidak spt yg disampAikan oleh seller,2,negatif
333,respon lambat,2,negatif
334,yg saya cancel tp ttp di kirim,2,negatif
335,"lain kali liat keterangan di kolom yaa, gak harus di catatan .",2,negatif
336,warnanya ga sama dengan pembelian awal..padahal ini seragam..jadi beda sendiri,2,negatif
337,"Kualitas produk memang bagus, sudah beberapa kali pesan mantab dan ontime. Tapi kali ini pengiriman kelewat waktu. pesan hari jumat malam tanggal 29. Baru terkirim stat... ",2,negatif
338,setiap warna brand nya berbeda,2,negatif
339,kerah tangan nya pendek sekai,2,negatif
340,Kaos nya ada yang sobek jahitannya,2,negatif
341,Pelayanan sedikit mengecewakan. Barang bagus cuma yah saya gak puas sama pelayanan di sini.,2,negatif
342,Size nya malah M semua cuman order 2pcs padahal di keterangannya ada L nya,2,negatif
343,"Barang tidak sesuai. Yang datang malah kaos kerah polos warna putih size S, sedangkan yang saya pesan no.39 kaos kerah polos warna biru muda kerah list putih size M",2,negatif
344,Ud sering belanja disini tapi masih aja kiriman di perhambat lama proses konfirmasinya diomelin cust next oder di toko lain aja yg bisa bilang hari ini ya hari ini kirim... ,2,negatif
345,"Pdhl udh sering beli, makin sini makin ga rapih jaitannya. Jahitan ketiak kanan kiri mengkerut",2,negatif
346,"HATI"" kecewa Warna asli kaos beda dg yg di foto",2,negatif
347,Ada harga ada rupa.....,2,negatif
348,"memang harga murah, tapi kecewa juga dengan bahan yang digunakan tidak sesuai",2,negatif
349,Dua2 nya minta ukuran L. Tp setelah di pakai satu nya pas di badan tp satu nya kebesaran... Kok bisa? 😕😕😕 Terus minta warna hitam sama merah maroon yg datang malah war... ,2,negatif
350,Warna tidak sesuai yg di pesan,2,negatif
351,"Jumlah dan size sesuai, tetapi pilihan warna tidak sesuai request",2,negatif
352,"Beli 2 size M.. Beda ukuran, yg satu M dilabel, yg satu L wlw di label M",2,negatif
353,Ukurannya tidak sesuai standart. Terlalu kecil. Kurang penjelasan di deskripsi tiap ukurannya.,2,negatif
354,"Kaos yg dikirim tidak sesuai dengan gambar, ditambah yang warna hitam ukurannya lebih sempit padahal sama2 ukuran XL",2,negatif
355,bhn ny kasarrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,2,negatif
356,pesan senin.sampai sabtu..prosesny terlalu lama.padahal sudah di suruh pembatalan ..,2,negatif
357,"Pengiriman lama, dimana mana pake JNE YES itu sehari padahal masih jbodetabek",2,negatif
358,Ukuran yg dikirim salah semua tidak sesuai pesanan,2,negatif
359,Saya membeli 2 kaos polo warna putih dan merah maroon. Ukuran yang saya pesan adalah ukuran M. Dua2nya memang berukuran M. Tapi ukuran M kaos berwarna merah lebih kecil d... ,2,negatif
360,Dikarenakan saya bru membaca ulasan dri informasi pusat solusi saya jdi tdk bisa mengirimkan produknya..overall good service hanya perlu teliti dalam permintaan customer,2,negatif
361,sesuai dengan hrg.........,2,negatif
362,Pengiriman tidak sesuai dengan waktu yg ditetapkan.,2,negatif
363,respon yg sangat mengecewakan!,2,negatif
364,"Ukuran tidak sama, ada yang kekecilan. Padahal saya pesan ukuran yang sama.",2,negatif
365,Bagus..........................,2,negatif
366,"respin cepqt, barang cepat sampai",2,negatif
367,"tidak rapi jahitannya, packingnya sangat buruk",2,negatif
368,bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus ba... ,2,negatif
369,"bagus, sesuai dengan gambat",2,negatif
370,packing rapi dan kreatif.. barang sesuai harga.. tpi lumayan buat sehari2.. thanks buat fast respon nya..,2,negatif
371,"Pelayanan cepat dan sangat memuaskan,,sayang kaos bahan panas",2,negatif
372,not bad .........................,2,negatif
373,"terimakasih, barang sudah sampai",2,negatif
374,"Warna sesuai gambar, bagus, tp bahannya agak kasar, ya sesuai harga lah",2,negatif
375,beli yg hijau yg datang pink,1,negatif
376,yg di minta warna apa ..yg dikirim warna apa....gak sesuai...mana minta transfer ovo LG .. hadew,1,negatif
377,yg di minta warna apa...yg dikirim warna apa .. hadew...mana minta transfer ovo,1,negatif
378,pelayanan kurang tanggap minta warna jangan disamain eh dikirimnya 3 bh sama semua,1,negatif
379,zong salah warna,1,negatif
380,pesan 4 bayar 4 yang datang hanya 1,1,negatif
381,"assalamualaikum,maaf ya kak knpa paketnya tidak dikirim",1,negatif
382,"Order size L yg nyampe S, trims",1,negatif
383,"saya tanya apa semua size ready, eh tau""nya warna yang saya pilih 1 size gk ready, malah gk bisa di batalin ordernya, terus bajunya isi lebel lagi, gk ccok untuk baju... ",1,negatif
384,untuk pengiriman lumayan cepat,1,negatif
385,"bagus pembelian pertama , gak ada kantong dan lebih tipis,",1,negatif
386,"bagusan yg pembilian per tama ,",1,negatif
387,"Saya pesan warna yg sama untuk ukuran XL dan M, tapi yg datang warnanya berbeda karena merk ukuran XL dan M berbeda, padahal mau dijadikan seragam",1,negatif
388,kecewa ukuran M dsini = ukuran S di toko normal,1,negatif
389,salah satu baju kaos berbau bangkai,1,negatif
390,"VERRY2 NOT RECOMMENDED SELLER! service yg mengecewakan, order sameday order tgl 6 siang, tgl 8 br diproses itupun stlh komplen di diskusi krn via chatting GAK JELAS! K... ",1,negatif
