,nama,komentar,rating,kelas
13,ridwan,"gw udah semangat dengan ini barang tapi pengirimannya Lamaaaaa banget, gak ngenrti cara kerja kalian yang antar barang kita yang pesan lebih awal malah org yang telat pes... ",1,Sangat-buruk
14,albeeert,"PO tidak merata dan tidak sesuai urutan (saya order tgl 3, terima tanggal 10. Yang lain banyak order belakangan, tapi nyampe duluan. Tolong jadi evaluasi buat Xiaomi dan... ",1,Sangat-buruk
15,ahmad,biaya ongkir di invoice 56rb tapi pihak Xiaomi pakai sicepat best dengan nilai jasa kirim dari Jakarta ke Medan 40rb barang sampai 2 hari ke gudang dan itu pun aku jem... ,1,Sangat-buruk
16,y***p,,1,Sangat-buruk
17,muhammad,,1,Sangat-buruk
18,Ali,,1,Sangat-buruk
19,a***l,,1,Sangat-buruk
20,R***a,,1,Sangat-buruk
21,Rudi,,1,Sangat-buruk
22,J***n,"Apanya yg PELAYANAN CS HANDAL, di chat aja gak dibalas, pesanan tidak diproses, ngakak. Overload bukannya tambah staff malah dipaksa.",2,Buruk
23,I***o,"HP nya mantab.. cm pelayanan lemot, beli sabtu be dikirim senin. untung ekspedisinya pake siCepat, 3 hari sampai. klo pake JNE tahun depan br sampai",2,Buruk
24,Kemal,"P.O tanggal 7, diserahkan ke kurir tanggal 13",2,Buruk
25,Rora,"barang sih oke, dapet miband7 juga. sayangnya pengiriman lama. 7 hari setelah order",2,Buruk
26,Marya,"Pesan tgl 1 des baru sampe hari ini tgl 15 des gara2 kurir Paxel nya salah kirim alamat, tidak ada telpon konfirmasi dan proses nya lama bangettt ... jelek banget pelayan... ",2,Buruk
27,Herry,setelah nyalakan hape connect wifi.. lalu masukan account google... sudah 24 jam lamanya hp melakukan sync ke account google.. namun tetap hanya loading terus... kusta fe... ,2,Buruk
28,Y***O,"pengiriman PO tidak menurut antrian, tidak adil dan sangat kecewa. PO tgl 1 dikirim tgl 9 dan terima tgl 11. sedangkan yg PO tgl 5 sudah terima tgl 8.. kapok untuk PO lag... ",2,Buruk
29,V***o,lama plus dusnya penyok,2,Buruk
30,A***a,"pelayanan kurang maksimal, respon lambat yg bales bot teros,, pengiriman diusahakan jangan memakai nextday karena sama aja seperti reguler di saat menjelang hari raya bes... ",3,Biasa
31,Muhammad,produk alhamdulillah diterima dengan keadaan baik. meskipun pengiriman ditunda 1 hari namun tidak masalah. hanya saja yang perlu diimprove adalah bagaimana admin melayani... ,3,Biasa
32,Rendy,"barang bagus sesuai pesanan, tp saya kecewa pengiriman gak sesuai dari deadline pengantarannya, malah lambat 3 hari, sampai saya harus pakai jasa tambahan buat jemput bar... ",3,Biasa
33,Salim,"pengiriman cepat, untuk packingan barang kurang safety, kualitas barang biasa saja, body hpnya licin(berbahan plastik) videonya dikirim ke official XIOAMI karena untuk m... ",3,Biasa
34,F***i,barang segel. sayang dapat barang defect pertama. retur ke bhinneka setelah cek barang dl ke SC xiaomi. respon admin kurang cepat karna masih jawaban Bot. dri tgl PO 10 a... ,3,Biasa
35,Johan,"Videonya masih belum mulus, glittering, seperti focus berubah, features yg lain ok. ****************************",3,Biasa
36,IREGG,pengiriman agak lambat tp ya sudah lah yang penting barang sesuai dan tidak cacat,3,Biasa
37,Zufrial,barang bagus pelayan minus,3,Biasa
38,A***d,"Yaa, overall produknya bagus, tetapi ada satu masalah saya dapat produk yang ada bermasalah dengan baterai nya (daya tahannya tidak sesuai dengan kapasitas aslinya) agak... ",3,Biasa
39,K***o,hp lumayan cepat panas dan pengiriman lama. kualitas kamera B sja.,3,Biasa
40,L***n,"po nya amburadul ,, yg Po tgl belakangn malah dikirim duluan sedangkan saya pengiriman lama bgt po tgl 3 , dikirim baru tgl 12. , untung kurirnya cepet 1 hari sampai .sm... ",3,Biasa
41,H***y,dikirim sesuai antrian👎👎,3,Biasa
42,Aya,"proses pengiriman PO kacau, banyak yg pesan dr tgl 1 dikirim belakangan, sy pesen tgl 2, paket tiba tgl 9, berkat tim anteraja sameday yg bela2in anterin paket sy jam 9.3... ",3,Biasa
