,komentar,rating,label
45,bagus nyaman di pake,5,positif
46,Good,5,positif
47,bagus. saya suka bahannya.,5,positif
48,sesuai pesanan mantap,5,positif
49,sesuai pesanan mantap,5,positif
50,bagus,4,positif
51,Slow bgt resp nya,4,positif
52,kainya lemes jatuh. sesuai dengan harga,4,positif
53,Pengiriman lama,4,positif
54,ukuran pas sih longgar. tapi pendek banget jadi keliatan jangkis,4,positif
55,"kualitasnya bagus, pengiriman lambat",4,positif
56,"bahan bagus, tp hampir gak jd pake u acara, seller respondnya ketika ada masalah pengiriman kurang friendly",4,positif
57,"Pengiriman lama, barang kualitas bagus, stylish",4,positif
58,Keren,4,positif
59,"bahannya bagus, tapi jahitannya kurang rapih pada bagian lengan sebelah kanan tidak simetris dengan yg kiri panjang sebelah. pengiriman lemooott",4,positif
60,"untuk barang oke"" saja dan aman kualitas oke untuk pengirimanya lumayan lama",4,positif
61,pengiriman lama,4,positif
62,"bahannya keren, enak banget dipake nyaman sama badan. Pakai ukuran L pun sangat pas. namun dari sisi pengiriman masih banyak haeus dibenahi, hampir 3 hari barang ketahan... ",4,positif
63,bahan adem,4,positif
64,"Kecewa sama kurirnya, barang saya tidak sampai""",4,positif
65,ngirimnya lamaaaaaaa,4,positif
66,bahannya adem tapi gampang kusut,4,positif
67,Kwalitasnya lebih bagus. Yg pengirimanya yg telat. Prosesnya pelan pelan,4,positif
68,mantaf sesuai bahan dingin lumayan tebal,4,positif
69,Bagus,4,positif
70,"barangnya keren, tp nyampenya lebih lama dari waktu estimasi",4,positif
71,Cukup puas. Quality control harus lebih diperhatikan. Masih banyak benang sisa jahitan berlebihan di setiap sisi. Bikin jahitan kurang rapih. Tapi bahan sudah bagus.,4,positif
72,"tarlalu besar keknya, salah size",4,positif
73,pengemasan lama poll beli tgl 9 dikirim tgl 15,4,positif
74,panjang ny beda sedikit sama yg warna laen,4,positif
75,"Bahannya sih enak cuma ya Jahitannya gk rapih ,keliatan soalnya ….",4,positif
76,"Kualitas oke, barang sesuai pesanan, cuma packing kurang, packing sobek seperti dibuka oleh pihak jasa kirim Sicepat. Mohon diperbaiki agar kejadian tidak terulang kembal... ",4,positif
77,"Barangnya bagus dan baik, hanya saja waktu pengiriman yang ditunda membuat lama",4,positif
78,pengiriman nya lama,4,positif
79,"barang bagus, pengiriman lama sekali, keterangan gagal pick up barang belum siap terus.",4,positif
80,"Pengirimanya gagal terus, tapi akhirnya sampai.",4,positif
81,bahanya ternyata so so lah,4,positif
82,Jahitannya rapi Nyaman dipakai,4,positif
83,jahatahanbagahsjsjs susisaoqkjsysybjwus. sususu,4,positif
84,oke,4,positif
85,asa kegedean,4,positif
86,Bahannya ga adem2 bgt ternyata,4,positif
87,"bintang 4 dulu saya kasi karena kurang lengkap nggak ada sakunya, fokus saya ke bahan rayon jadi nggak perhatikan sakunya setelah dibuka ee... ternyata nggak ada sakunya,... ",4,positif
88,"tampak jauh perjalanan kemeja-kemeja ini.. agak lama proses dan kirim barangnya,, enak beli langsung di toko/bazarnya erigo daripada online,, lama 😅",4,positif
89,kebesaran,4,positif
90,good,4,positif
91,"Barang sesuai pesanan, hanya saya kurang suka untuk desain bagian lengan nya",4,positif
92,as I expected,4,positif
93,"kalau soal kualitas Erigo jangan di tanya,, bagus.... Tapi Tolong Ditingkatkan lagi pengiriman nya sesuai pesanan ya...",4,positif
94,Bahannya gampang lecek.. Mungkin karena full catton,4,positif
95,sobek gan.... gimana yak ini realitanya maap bang erigo yak klo org jadi mikir2 lg klo beli haha,4,positif
96,"Panjangnya beda kayak yang size s sebelumnya, saya beli yang navy pas, beli yang item lebih panjang padahal sama” size S",4,positif
97,"bahan bagus tidak tipis, adem nyaman, ukuran pas sayangnya pengiriman molor",4,positif
98,sesuai pesanan mantap,4,positif
99,sesuai pesanan mantap,4,positif
100,mantap,5,positif
101,Overall good,5,positif
102,"Pembelian yang kesekian, produk bagus sesuai dengan gambar dan deskripsi 👍",5,positif
103,"modelnya keren, pas dibadan, nyaman dipake",5,positif
104,recomendd parah,5,positif
105,"bahan kemeja nya adem, jahitannya rapi",5,positif
106,"respon cepat, pengiriman cepat, melebihi ekspektasi, ukuran pas, warna sesuai, murah, bahan adem, besok beli lagi di sini, bakal langganan, seneng krn besok mau dipakai... ",5,positif
107,"bahannya adem bgt, size pas sesuai.jaitannya bagus",5,positif
108,asli cakep!!!,5,positif
109,lumayan lah sesuai dengan harga,5,positif
110,"Bagussssss bgt ini kedua kalinya beli, meski warna yg dipilih gak ada, seller konfirmasi ganti wrn lain. Bahannya adyeeemmmm. Ukuran down size, biasa pake L tapi ini M cu... ",5,positif
111,udh beli berkali 2 di sini prod ok lbh murah adem bahannya,5,positif
112,Kerenn. Size pas,5,positif
113,"barang sesuai ekspektasi, bahannya jg adem dan lumayan tebel bahannya, gak kaku jg! cakep pokoknya, thanks seller!",5,positif
114,"baru juga kemaren co langsung sampe hari ini emng fast respon juga selernya, bagus belom sempet foto buat lebaran soalnya hahahha",5,positif
115,Bagus,5,positif
116,"harga terjangkau, barangnya bagus, seller ramah, pengiriman cepat.",5,positif
117,"mantab sesuai pesanan, ukuran pas, kain adem. jooosss pokoknya. terima kasih",5,positif
118,"field army zise l, bahan bagus sesuai pesanan, pokoknya.mantullah😚",5,positif
119,sy jrg kasih nilai review. ini bagus sih sesuai ekspektasi. worth it,5,positif
120,"nunggu 3 hari berasa lama bgt😂. tapi puas setelah barang sampe, bahannya ternyata lemes bagus. next order lagi😁",5,positif
121,bahan adem nyaman model ok harga sangat terjangkau toko jujur amanah terpercaya Tb 170 Bb 60 pakai size S masih ok,5,positif
122,Bahannya keren pengiriman cepat,5,positif
123,ok,5,positif
124,"bahan bagus,cuma sayang ga pake kantong.",5,positif
125,produk ok sesuai dekripsi,5,positif
126,keren,5,positif
127,Harga muree tp bahan adem puol. luv luv,5,positif
128,nice,5,positif
129,Kemeja nya kereeeeen bangeet. Baru pertama kali beli tapi langsung suka. Warna nya juga kereen sesuai sama gambar. Bakalan beli lagi disini.,5,positif
130,Adem kainnya 👍 bisa repeat order,5,positif
131,kemejanya bagus banget.. ukuran sesuai,5,positif
132,nyaman dipakai,5,positif
133,bagus,5,positif
134,bagus. sesuai ukuran. udh beli yg ke3x,5,positif
135,Ukuran pas. Nyaman bgt dipake adem. Jahitan juga sangat rapi,5,positif
136,"baguus, bahannya adem, pas bgt dipake yg M ga kekecilan pokoknya cocok",5,positif
137,ini beli yg ke2 kalinya puas,5,positif
138,"barang diterima sesuai dengan pesanan, sukses selalu",5,positif
139,mantapp aku sukaa,5,positif
140,"tetep puas good quality dah pokonya, ngga salah si milih kemeja adem dan lembut disini, cuman kepengen juga warna putih gitu, ada kah?",5,positif
141,keren,5,positif
142,ok,5,positif
143,"bahan bagus,adem,tebel juga,mantap terimakasih telah amanah",5,positif
144,"bagus bahan,model,jaitan lumayan rapi..terima kasih ka.",5,positif
145,"sesuai espektasi,, penjualnya responsif.. makasih",5,positif
146,ini pemb ke 3 hrg murah kwalitas ok adem,5,positif
147,"bahannya adem banget, jahitan rapi",5,positif
148,"Warna & size sesuai, bahan adem",5,positif
149,👍👍👍👍👍,5,positif
150,"pesen nya warna light brown, dateng nya warna midnight black, tapii kemeja nya bagus",4,positif
151,Over good.. Thx seller... Thx toped..,4,positif
152,oke,4,positif
153,"bahannya bagus, nyaman dipakai, sip lah pokoknya tapi maaf cuma bintang 4 soalnya ada yang robek, karena tidak di video unboxing jadi saya gk bisa komplain.. mohon dicek... ",4,positif
154,Barang sudah sampai sesuai deskripsi,5,positif
155,mantapp,5,positif
156,Keren dan bahan sangat nyaman walau tidak terlalu tipis. terima kasih,5,positif
157,nais. sesuai harga,5,positif
158,Baju bagus bagus... pengiriman cepat.... layanan bagus,5,positif
159,"Sudah mendarat dgn selamat kak,modelnya keren,bahan juga adem Pelayan ramah dan harga murah kualitas barang bukan berarti murahan,tengkiu kak,semoga makin lancar jualanny... ",5,positif
160,nice..,5,positif
161,"keren , recomend bgt",5,positif
162,barang sudah sampai sesuai pesanan mantapp👍👍👍👍👍👍👍👍puass belanja disini,5,positif
163,bagus..👍,5,positif
164,bahan bagus. cucuok sekali. suka,5,positif
165,jsa;l;dka;sjdjasdlansldjas,5,positif
166,terima kasih barang sesuai order kualitas terbaik sangat nyaman dipakai joos 🙏,5,positif
167,sesuai harga,5,positif
168,mantap,5,positif
169,mantab cutting bagus bahan adem ..cakep banget,5,positif
170,"Respon seller cepat,, Pengiriman cepat, trims utk kurir dan Toped yg selalu amanah",5,positif
171,keren,5,positif
172,Kemeja sdh diterima dengan baik dan sesuai dengan pesanan kita. t kasih,5,positif
173,"barangnya bagus, ukurannya sesuai, mantap. tp agak tipis tp enggak tipis2 banget, puas dengan barangnya",5,positif
174,pengiriman cepat bahan juga adem..,5,positif
175,"Kan bajunya bagus, kan bener bintang 5",5,positif
176,bagus kemejanya,5,positif
177,bahannya tipis menerawang.,5,positif
178,bahan berkualitas dan nyaman di pakai.,5,positif
179,"barang ada masalah dikit, seller cepat tanggap dan sdh diselesaikan dg baik. good job",5,positif
180,menurut aq agak beda sm foto yg dpjg dr bhn sm bwh bajuy g ada mereky seperti dfoto ngasih keterangan jg slh d deskripsi size XL lb 56 tp ini cm 54cm utg udh baca dr ula... ,5,positif
181,mantullllllll bajunya,5,positif
182,"modelnya bagus,jahitannya rapih,☺️Bahannya sesuai harga,.sukakkk😇,..maaf ya fotonya gk sesuai barangya dicuci 🙏",5,positif
183,"modelnya keress , nyaman di pakai , sellernya pun ramahh thxx...",5,positif
184,bahannya bagus. pengiriman termasuk cepat. dan size ukuran pas,5,positif
185,bagus,5,positif
186,"model keren, enak di pakai bahan adem terima kasih barang sudah diterima sesuai deskripsi 🌟🌟🌟🌟🌟",5,positif
187,Ok barang bagus fast R 👍🏻,5,positif
188,brg bagus & berkualitas trus bahan halus,5,positif
189,mantap,5,positif
190,"suka dgn warnanya, maroon",5,positif
191,"alhamdulillah dah smpai brgny, bahanny bagus banget, model ok punya, pengiriman jg cepat sellerny komunikatif, tp sayang bajunya kekecilan buat paksu, jd buat anakku yg b... ",5,positif
192,sipppp,5,positif
193,"Puas, bahannya nyaman, jahitan halus, model bagus, ukuran sesuai, pesanan cepat sampai. Tksh pelapak nanti order lagi.",5,positif
194,bagus,5,positif
195,keren.. pengiriman cepat dan barang oke.,5,positif
196,kami sangat puas dg produknya,5,positif
197,Jahitan bagus sekali. Kain juga sangat bagus. Ngga nyangka harga segini tapi kualitas mantap. Saran: tolong siapkan size S dong please. Terimakasih,5,positif
198,Terimakasih kemejanya mayan bagus dan keren,5,positif
199,barangnya bagus bingit,5,positif
200,"Pas, cocok bagus",5,positif
201,sip,5,positif
202,barang bagus sesuai dengan yang ditawarkan. pelayanan bagus juga. terima kasih,5,positif
203,sesuai pesanan mantap,5,positif
204,"yang warna putih agak transparan, selebihnya oke",4,positif
205,"beli 2 item, abu dan putih tp dr 2 itu bahan nya beda2. yg putih jelek betul bahannya kaya spanduk partai",4,positif
206,"cepet sampai.. rapih, tp bahan kurang lembut. its ok",4,positif
207,ukuran XL nya.... kecil y,4,positif
208,"XXL masih sempit ,bukan regular SPT nya ,,regular fit kayak nya ,ya sudah lah",4,positif
209,"alhamdulillah barang sampai dengan selamat, barangnya bagus sesuai di poto dan harganya",4,positif
210,lumayan lah,4,positif
211,"ukuran dan model pas, tapi bahannya tidak sesuai harapan, tipis dan nerawang",4,positif
212,beda sama yang di foto,4,positif
213,Barang yg di kirimkan tidak sesuai dengan yg di tampilkan. Walaupun merek tetap sama tp model berbeda. Penjual tidak teliti dalam mengirimkan barang. walaupun penjual ber... ,4,positif
214,bagus mantap cuma sayang pengirimanx lama,4,positif
215,biasa aj Baju ny,4,positif
216,okelah,4,positif
217,mantaaaap,4,positif
218,aga tipis,4,positif
219,detail seperri ttd/logo d dada kiri tidak sama...padahal itu detail yg mungkin unik kalo d pakai,4,positif
220,"kualitas standar, tdk jelek tpi tidak bagus2 amat",4,positif
221,Modelnya keren 😎. Warnanya mantap.,4,positif
222,"Kualitas produk bagus. Nyaman dipakai. Agak kecewa dengan jahitan kancing bajunya terkesan sembarangan, tapi its oke",4,positif
223,Modelnya keren 😎.,4,positif
224,biasa aja,4,positif
225,sip barang sudah landing... alhamdulillah sesuai pesanan,4,positif
226,"bagusss bahannya gak kaku, kaitan rapi. pas dibadan. cuma warna gak begtu navy strong ya. tapi okelah nanti mau beli warna lain",4,positif
227,"kemejanya bagus, jahitan rapi cuma sayang tidak ada sakunya",4,positif
228,Mantap👍👍,4,positif
229,barang sdh smpai dgn selamat..beljm sempat dicoba sortinya ukurannya lebih lega..,4,positif
230,bahan kurang adem tapi jahitan bagus. yah so so lah...,4,positif
231,kualitas okeh,4,positif
232,barang telah sesuai antara kualitas & harga,4,positif
233,dikirim L. ke gedean kak,4,positif
234,ok sesuai tp pengiriman bisa dipercepat lagi harusnya,4,positif
235,manta0,4,positif
236,"barang sesuai dengan harga😊 tpi ukurannya,gde juga ya. pake M. malah kebesaran",4,positif
237,Bagus,4,positif
238,"Bagus, pengiriman cpt..thanks",4,positif
239,"bagus si, cuma tipis",4,positif
240,alhamdulillah sesuai pesanan dan pengiriman cepat,4,positif
241,"rapih, bahannya bagus & kurirnya baik",4,positif
242,bagus,4,positif
243,"mantab barang sesuai, pengiriman tepat waktu. trimakasih",4,positif
244,"bahannya rada tipis, lumayan lah",4,positif
245,manarik...bagus...,4,positif
246,"jahitan ok, tapi bahan agak kasar",4,positif
247,ok,4,positif
248,"barangnya cocok, pengirimannya juga lumayan cepat",4,positif
249,"pengiriman cepat, bahan tebal dan harga terjangkau",4,positif
250,suka bangeeettttttttt,4,positif
251,lumayan,4,positif
252,Beda sama yang di gambar..,4,positif
253,sesuai pesanan mantap,4,positif
254,Mantap...,5,positif
255,recomended,5,positif
256,Alhamdulillah... Cepat sampainya dan mantap,5,positif
257,mantap,5,positif
258,terima kasih sudah megirimkan pesanan sesuai jadwal & telah diterima dengan baik.,5,positif
259,Barang diterima dalam kondisi baik dan sesuai pesanan,5,positif
260,"paket sudah diterima, bahannya bagus cuma lengan bajunya agak sempit padahal ukuran XL.",5,positif
261,mantul,5,positif
262,bahan lumayan bagus adem..cuma request warna gak sesuai foto..yg satunya mmg diganti tetapi yg black diamond ternyata warnanya ada ungunya bukan hitam semua,5,positif
263,Bagus,5,positif
264,"barang bagus, jos",5,positif
265,Batiknya bagus,5,positif
266,"model keren, ukuran pas, bahan bagus",5,positif
267,mantap pas sesuai gambar,5,positif
268,sesuai gambar,5,positif
269,mantap,5,positif
270,sudah beli 3 kali Alhamdulillah.. ok ngga ada masalah.. semoga awet,5,positif
271,mantap terima kasih,5,positif
272,lumayan buat lebaran,5,positif
273,sesuai harapan,5,positif
274,bagus.. joss lah,5,positif
275,Modelnya pas di badan dan bahan stretch.....kerrennnn,5,positif
276,bagus,5,positif
277,TOP BGT,5,positif
278,bagus. puas. saya mau pesan lagi,5,positif
279,barang bagus,5,positif
280,"Bahannya bagus, adem dan terasa melar. Foto dan aslinya sesuai ekspektasi. Batiknya kereen ditambah lagi dong motifnya.",5,positif
281,recommended mantap bgt dah 👍🏿👍🏿👍🏿,5,positif
282,sip,5,positif
283,puas dngan brang dan kualitas'y sngat cocok dan bagusss 👍👍👍👍♥️♥️♥️♥️,5,positif
284,Mantap 👍,5,positif
285,"paket sudah sampai,mantappp",5,positif
286,oke barangnya bagus sesuai deskripsi,5,positif
287,"ukuran pas,barang bagus",5,positif
288,"barang jahitan rapi,saiz sesuai & puas banget",5,positif
289,bajunya bagus + ukuran sesuai,5,positif
290,good,5,positif
291,Mantapppp..... Pembelian ke 2,5,positif
292,👍🏻👍🏻,5,positif
293,ok banget pengirimannya juga cepat👍,5,positif
294,keren,5,positif
295,Mantappp.... cucok boooo....,5,positif
296,"mksh seller,baju songket Nya bagus, bahannya adem dan melar,semoga makin sukses tokonya dan amanah mksh untuk kurir Nya ramah mksh utk toped,semakin jaya selalu dan terpe... ",5,positif
297,Mantap,5,positif
298,good,5,positif
299,"modelnya keren, bahannya nyaman, jempol pokoknya",5,positif
300,bagus,5,positif
301,mantap,5,positif
302,sesuai pesanan mantap,5,positif
303,sesuai pesanan mantap,5,positif
304,XL diukur tidak sesuai dengan selisi yg di deskripsi,4,positif
305,"dipake pas sesuai ukuran,, tp kainnya bukan songket sesuai judul,, tp ya sesuai hargalah",4,positif
306,masih ada benang bekas jaitan yg menumpuk jadi kurang rapi dan di bagian pergelangan tangan harusnya ada 2 kancing biar bisa menyesuaikan pada lingkaran pergelangan tanga... ,4,positif
307,jaitan di bagian ketiak kurang kuat byk benang sisa stiap jaitan. utk bahas sih oke,4,positif
308,pengiriman cepat.,4,positif
309,Teenyata baju nya luntur.sma ada jahitan yg kurang rapi.tp ga pp s buat harga segitu.trmksh,4,positif
310,bagus ta.pa lecet.. kain agak tipiss,4,positif
311,bagus tapi kecil ya gak ada yang lebih besar lagikah,4,positif
312,mantap banget sesuai dengan orderan 👍👍,4,positif
313,"Bahan dan modelnya keren, cuma pas dipake agak kekecilan padahal ukuran XL ya",4,positif
314,barang sesuai pesanan,4,positif
315,Overall kualitas sesuai dng harga 95K. Cuma tipe kainnya sedikit gerah jika dipakai di cuaca panas.,4,positif
316,Ukuran nya kekecilan hahah tapi bagus bahannya. For sure I will buy again soon! Thanks,4,positif
317,bener bener bagus bahannya cuma mungkin ada warna ungu yang masih lumayan strong. cuma karena mungkin pas ngedesain bajunya nggak pake monitor srgb 100% jadinya warnanya... ,4,positif
318,bahan nya adem,4,positif
319,good,4,positif
320,"Mantap, mendarat mulus, kualitas bahan bagus, tapi gak sesuai sama pesanan",4,positif
321,terimakasih mantap,4,positif
322,Riject motif luntur,4,positif
323,"bagus, kurang fit aja di bb 56 tb 171",4,positif
324,bagus,4,positif
325,lumayan....,4,positif
326,ukurannya L kekecilan...,4,positif
327,ok makasih barang sudah sampai sesuai pesanan 🙏🙏🙏,4,positif
328,bahan sesuai harga size cocok pengiriman agak lambat,4,positif
329,"Bagus, cuman ukuran L harusnya panjangnya 72 ini kelebihan jadi 74 jadi rasa XL untuk, variasi batik hitam",4,positif
330,Batiknya keren. Kainnya adem. sayangnya kekecilan,4,positif
331,bagus cuma sayang sedikit kekecilan utk saya.,4,positif
332,pokoknya barangnya ok pengen belanja lgi,4,positif
333,Barang sudah sampai thanks,4,positif
334,Kainnya adem. Nyaman dipakai 👍. Packaging aman 🙏.,4,positif
335,Batiknya keren.,4,positif
336,.kemasan udah bolong dulu an,4,positif
337,"Ukuran XL dan L atak beda jauh cenderung sama,,sayang nya motif yg di inginin gak ada",4,positif
338,Kainnya adem. Batiknya keren. Nyaman dipakai Tapi Salah Beli Ukuran Harusnya Ukuran M Malah Beli Ukuran L,4,positif
339,Nyaman dipakai 👍.,4,positif
340,Batiknya keren,4,positif
341,Motif batiknya ciamik.,4,positif
342,barangnya sesuai dengan yg saya mau👍,4,positif
343,Kainnya adem.,4,positif
344,Batiknya keren.,4,positif
345,Motif batiknya ciamik.,4,positif
346,bagus,4,positif
347,"Barang sesuai pesanan, Batiknya keren. Motif batiknya ciamik. Kainnya adem. Pas ukurannya. Nyaman dipakai 👍",4,positif
348,furingnya kemana ya? untung bahan luarnya enak 😅,4,positif
349,"Bahan mantap, kualitas oke, ukuran pas pokoknya sesuai ekspektasi. kalo tambahin ukuran big size min! overall oke sih.",4,positif
350,ok,4,positif
351,mntp,4,positif
352,"sebenernya barangnya bagus, sayang sekali ada cacat bahan, jdnya kurang sempurna",4,positif
353,sesuai pesanan mantap,4,positif
354,"agak sedikit kecewa dengan erigo kali ini karena slow respon , dan tidak ada balasan dari admin nya , meskipun barang nya sampai namun telat",3,netral
355,"sudah mendarat tetapi sayangnya respon dalam memproses pesanan lama banget untuk sampai ke ekspedisi, mohon untuk ditingkatkan lagi.",3,netral
356,"Pesanan semua sesuai size M, tapi ada 1 baju yang ukuran nya kecil sendiri padahal label size nya sama sama M, tapi ukuran nya beda kecil sendiri. Overall udah oke banget... ",3,netral
357,Beda dengan foto,3,netral
358,Size L serasa XL,3,netral
359,responnya lama,3,netral
360,ukuran beda dibandingkan dengan size M varian warna lain,3,netral
361,pengiriman seminggu lama bgt,3,netral
362,pengiriman cukup lama,3,netral
363,saya pesen 27 dengan pengiriman 1 hari sampai tapi baru sampainya tanggal 31 padahal barangnya mau di pake tuker kado karena telat saya jadi harus beli barang lain untuk... ,3,netral
364,"Tebalnya pas, bahannya adem. Tapi ga pernah sama bentukannya tiap kali beli, ada sobek dikit bagian lengan",3,netral
365,"Kualitas sesuai harga, luntur parah ternyata",3,netral
366,Biar dikira diskon harga asliny tertera d tag 300 wkwk Tp yaudah lah support brand lokal judulny 🤣,3,netral
367,Pengirimannya lama banget padahal deket lokasinya. jahitan kurang rapi. bahan adem enak nyaman.,3,netral
368,U u u u u u u u u u u u u u u u u u u u uk k k k k k kk uuuuran,3,netral
369,over price,3,netral
370,Real pict,3,netral
371,bahan nya kurang oke,3,netral
372,menunggu konfirmasi pesanan aja lama,3,netral
373,Tinggi 182-82 pake size xl kepanjangan coy gile kaya baju ondel ondel,3,netral
374,Sekarang pengiriman agak lama,3,netral
375,terpaksa mengganti warna lain karena ternyata Stok nya abis,3,netral
376,"seller ramah, pengiriman dan update nya sangat mengecewakan sepertinya krn bebas ongkir jd dilama² in lewat 1 dr hari pengiriman dan giliran penambahan wkt pengiriman cep... ",3,netral
377,Cukup baik,3,netral
378,"Biasa saya pakai XL, Tapi ini XL nya besar banget. jadi harus di kecilkan lagi. ERIGO PELIT STICKER. ORDER 3 PCS BAJU TIDAK DAPAT STICKER.",3,netral
379,Kualitas produk bagus.,3,netral
380,"jahitannya kurang rapi, lecek dan kusam warnanya",3,netral
381,"Nyaman dipakai. tapi jaitannyaohon diperhatikak, ini bahannya lepas",3,netral
382,cuting oke kualitas no,3,netral
383,Kualitas produk bagus. Nyaman dipakai. Produk sesuai dengan foto.,3,netral
384,Bahannya adem.,3,netral
385,"Ngak sesuai ekspektasi, bajunya lebih kecewek cocoonyaaa …",3,netral
386,Produk bagus tapi pengirimannya lama . Tertunda terus,3,netral
387,"bahan bagus, gx tau ada masalah apa pengiriman nya lama bnget, sedikit kecewa sih nunggu lama,",3,netral
388,cukup puas banget sama barangnya,3,netral
389,bagus Barangnya tpi gakepake ... Pas Klik L eh pas C/O jadi M mungkin karena Abis L nya... udah ajukan pengembalian Langsung Padahal... gabisa katanya udah diproses... ya... ,3,netral
390,Size beda beda Bahan ciut setelah di cuci,3,netral
391,jahitan kurang rapi,3,netral
392,barang tdk sesuai pesanan,3,netral
393,b ajasi bahannya,3,netral
394,Jahitan tidak rapi adalah kelebihan erigo.,3,netral
395,Packing Berantakan.,3,netral
396,lumayan,3,netral
397,Barangnya kaya baju cewe yang M mesti ambil yang L,3,netral
398,B jah,3,netral
399,"jahitan bagian lengan nya banyak yang putus ( brodol2) , bahannya tipis tapi nyaman , admin ramah dan pengiriman cepet , ya itu tadi minusnya di jahitan bagian lengan rus... ",3,netral
400,agak kecewa sih..karena jahitan di lengan banyak yang lepas...saran aja mungkin QC nya lebih tingkatin..,3,netral
401,pelayanan penjual kurang pengiriman lama,3,netral
402,pelayanan penjual kurang pengiriman lama,3,netral
403,pelayanan penjual kurang pengiriman lama,3,netral
404,warna tidak sesuai padahal sudah ditulis di catatan.. kualitas baju oke banget..,3,netral
405,"Bahan adem, cuma XXLnya sempit, Coba ada 3XL atau 4XL, pasti eike borong😁",3,netral
406,pelayanan penjual kurang pengiriman lama,3,netral
407,stoknya ga update.. dikonfirmasi sama admin nya akhirnya tuker navy.. pas dateng beda sendiri ternyata bordirannya..,3,netral
408,"Bahan kasar, sepertinya bakalan gerah",3,netral
409,bahan cukup nyaman namun ukuran tidak sesuai dgn di deskripsi,3,netral
410,ternyata beda warna beda jenis kain,3,netral
411,"maaf seller baru bisa kasih bintang 3 dulu, kata suami di pake agak panas.",3,netral
412,"Bahan tipis,",3,netral
413,barang cepat sampai respon baik tapi baju yang dipesan xxl tapi rasa xl .,3,netral
414,pesan ukuran L. tapi yg dikirim ukuran M jadi agak ngepress di badan,3,netral
415,model berbeda dengan gambar & pengiriman agak lama..,3,netral
416,Pesan XL yg dikirim L...yaudah gak kepake...,3,netral
417,Bahan bajunya kurang memuaskan,3,netral
418,bahanya di luar expetasi🙈🙈,3,netral
419,Kualitas produk bagus.,3,netral
420,logonya beda dgn yg di foto produk.,3,netral
421,Kualitas produk bagus.,3,netral
422,bahan ok,3,netral
423,warna navi barang nya kurang sesuai dengan tampilan di display topes,3,netral
424,Kualitas produk kurang bagus. panjang lengan beda sebelah.,3,netral
425,saya kira slimfit beneran eh malah melar utk kain lumayan bagus aja jahitan rapi,3,netral
426,ukuran M nya besar,3,netral
427,"menurut saya barangnya keren dan bagus, cm kekurangannya agak sedikit panas dan kurang adem...",3,netral
428,"kemeja dimana ada kantong, jd kemeja ini seperti halnya kaos",3,netral
429,sayang ada noda hitam yang g bisa hilang,3,netral
430,kalau komunikasi dengan pelanggan sebaiknya maksimal. seharusnya bisa dengan whatsapp juga,3,netral
431,panas bahannya,3,netral
432,g sesuai harga..pengiriman lama biasa 3hari ini 1mggu baru sampe lambat karena kurir yg malas barangkali...,3,netral
433,"Barang sudah sampe, cuma kotor dan bau gak tau kenapa , agak sedikit kecewa",3,netral
434,oke mantap,3,netral
