,nama,komentar,rating,kelas
61,A***d,minta abu dikirim biru,4,Baik
62,M***n,ok,4,Baik
63,Bahar,"proses cepat.. pengiriman lancar.. packing standart.. barang OK,NO-MINUS.. terimakasih..",4,Baik
64,Mundy,"Respon cepat, barang ori dan masih segel👍🏻",4,Baik
65,B***r,produk ok banget hanya kurir ny yg lola,4,Baik
66,A***c,ok,4,Baik
67,H***i,"Barang sesuai yg dipesan, cuma untuk charging masih pake mikro usbnya lama, bukan type c seperti redmi 8. Sayangnya IMEI belum terdaftar di situs kemenperin.co.id, sama t... ",4,Baik
68,HAFIDZ,Cepet banget semoga awet,4,Baik
69,sahirudin,pengiriman nya cepat banget...,4,Baik
70,A***d,minta abu dikirim biru,4,Baik
71,M***n,ok,4,Baik
72,Bahar,"proses cepat.. pengiriman lancar.. packing standart.. barang OK,NO-MINUS.. terimakasih..",4,Baik
73,Mundy,"Respon cepat, barang ori dan masih segel👍🏻",4,Baik
74,B***r,produk ok banget hanya kurir ny yg lola,4,Baik
75,A***c,ok,4,Baik
76,H***i,"Barang sesuai yg dipesan, cuma untuk charging masih pake mikro usbnya lama, bukan type c seperti redmi 8. Sayangnya IMEI belum terdaftar di situs kemenperin.co.id, sama t... ",4,Baik
77,T***o,pengiriman lama. isi daya sangat lama hp cepat panas 😌 hrsnya bintang 1 sih gak puas dengan barang dan diekspedisi lama tp penjual respon jadi sy hargai.,3,Biasa
78,T***N,barang oke. tapi warna ga sesuai pesanan,2,Buruk
79,Firza,,2,Buruk
80,D***a,Pelayanan ADMIN sangat parah no respon,1,Sangat-buruk
81,A***i,"Kualitas barangnya oke, kurirnya juga sangat sopan. Cuma adminnya ada attitude problem. Dari awal saya sudah menyatakan bahwa butuh barangnya jam sekian. Dijawab dengan :... ",1,Sangat-buruk
82,W***y,"pengalaman yg ngeselin. karena statusnya diproses trus, saya blg senin aja kirimnya krn saya alamat kantor (timeline toped juga masih 4 hari jadi masih on schedule) dijaw... ",1,Sangat-buruk
83,Suhardi,"Barang yang saya terima ada kendala, saya mengajukan reture namun di tolak oleh seller. NOT RECOMENDED !!!",1,Sangat-buruk
