,nama,komentar,rating,kelas
26,B***V,Baru pertama beli di toko ini . Seller fast response. Langsung diproses. Recommended seller. Semoga awet barangnya. Terima kasih,5,Sangat-baik
27,Joice,rekomendasi banget,5,Sangat-baik
28,devdan,barang bagus. selamat sampai tujuan. cuma agak ribet di bagian daftar emailnya.,5,Sangat-baik
29,Rika,"overall semua berfungsi normal, windows+office, desainnya jg bagus recommended bgt buat kerja2 kantoran",5,Sangat-baik
30,R,"Packaging rapi dan aman, barang sesuai ekspektasi, mulus tanpa cacat, berfungsi dengan sejauh ini. Agak lambat performanya, bisa di maklumi karena intel celeron.",5,Sangat-baik
31,B***i,sippp mantabbb... paking aman... barang mulus...desainya bagus.... berfungsi dengan baik...semoga awet...,5,Sangat-baik
32,Andi,Terbaik,5,Sangat-baik
33,Agung,mantap,5,Sangat-baik
34,I***l,barang nya sampai dengan selamat. semoga awet,5,Sangat-baik
35,Agustina,"Alhamdulillah paket sampai dengan selamat, pengirimannya cepat. Tampilan ok",5,Sangat-baik
36,Putra,Terima kasih pesanan sudah sampai sangat cepat sekali dan terima kasih kurir nya sangat ramah sekali,5,Sangat-baik
37,umi,Packing rapi. pengiriman cepat,5,Sangat-baik
38,Clay,Pengiriman cepat dan aman. Semoga awet.,5,Sangat-baik
39,D***i,Keren. Price for value banget. Dapat windows 11 and office.,5,Sangat-baik
40,ASP,"sesuai deskripsi, kualitas baik, original",5,Sangat-baik
41,yan,"pengiriman aman sekali, mantap, admin ramah",5,Sangat-baik
42,Kevin,"barangmya bagus, pengiriman cepat",5,Sangat-baik
43,M,,5,Sangat-baik
44,Ninik,,5,Sangat-baik
45,NOVARIA,,5,Sangat-baik
46,S***i,,5,Sangat-baik
47,Sahrul,,5,Sangat-baik
48,R***n,,5,Sangat-baik
49,Tatan,,5,Sangat-baik
50,Taufik,baru dicoba ON belum dijelajahi....oh enteng bener ya dibawa ke kampus tidak menjadi beban,4,Baik
51,Cecep,product ori dan sesuai display,4,Baik
52,R***a,"puas banget sama pelayanan toko nya, barangnya juga bagus banget. cuman agak kecewa sama pihak ekspedisi, mudah mudahan kedepannya ga gitu lagi..",4,Baik
53,fatma,"packing bagus, barang ori, dapat tas laptop jg cuma pengiriman sempat terhambat jd melebihi batas waktu. harus setting online pas pertama nyalain",4,Baik
54,P***i,"lumayan cepet datengnya, pengemasan lumayan aman pakai bubble wrap nya lumayan tebel, btw thank you",4,Baik
55,fictor,Mmhh pengiriman aga lama mungkin karna lagi bersamaan sama libur paskah.. dus luarnya penyot2 takutnya barang rusak. Untungnya dus laptop di bungkus rapat aman dan baik..... ,4,Baik
56,R***a,"ok, barang mulus",4,Baik
57,A***g,"Pengiriman cepat, packing laptopnya rapi rapet masih gress... Cuma kardus luarnya kebuka kurang rapet lakbannya.",4,Baik
58,Sahid,"alhamdulillah paket datang tepat waktu, maaf telat kasih ulasannya. produk original, karena dari official HP langsung. packing sebetulnya sudah bagus, tapi karena dibawa... ",4,Baik
59,D***N,"baru 1 hari wifi ga terdeteksi, part WLAN rusak, kl penanganan di service center ga sesuai harapan, bintang 1 deh dan ga akan lagi beli produk hp.",3,Biasa
60,Dody,"pengiriman sangat lama, hampir sebulan baru barangnya tiba, dusnya sampe udah penyok. respon adminnya sangat baik, tapi jasa kurirnya yg mungkin harus diperhatikan.",3,Biasa
61,,,3,Biasa
62,,,3,Biasa
63,,,3,Biasa
64,,,3,Biasa
65,,,3,Biasa
66,,,3,Biasa
67,,,3,Biasa
68,Rajiman,"Barang bagus ,admin nya kaku cuman balas pake format copy paste. Packing laptop tidak ada tambahan kayu dan beresiko",2,Buruk
69,Jovi,,2,Buruk
70,Muhammad,"Barangnya ok, tapi Customer Servicenya merendahkan saya. Sampe nyuruh beli Core i5 kalo mau cepet... coba atasan/timnya baca chat dgn saya yg lengkap, akan ketauan.",1,Sangat-buruk
71,Fachrur,"Office nya cuma berlaku beberapa hari dan saya dilempar2 utk telfon sana sini dan TIDAK MEMBANTU, suruh tunggu 4-5 hari kerja sementara office nya cuma berakhir 2 hari la... ",1,Sangat-buruk
72,Benny,,1,Sangat-buruk
73,f***d,,1,Sangat-buruk
