,nama,komentar,rating,kelas
52,Lisa,Pengiriman langsung sampai dan cepat hanya belum dibuka,4,Baik
53,Mochammad,"Produk oke . Di terima gaada cacat sama sekali.Pokoknya mantap.Ga ragu deh . Semoga si awet tahan lama. Cuma 1 kurangnya Dr toko ini , slow respon sangat. Nanya kapan.... ",4,Baik
54,muhamad,barang bagus aman....cm proses verivikasi agak lama..,4,Baik
55,Triaji,"barang sesuai, bagus, masih segel, sayang pengirimannya lama sampai 4 hari baru sampai, padahal masih 1 provinsi dan sudah pilih ekspedisi yang 1 hari sampai",4,Baik
56,Abdi,"pengiriman cepat, HP ori, tapi sayang cepat panas",4,Baik
57,Rizki,"semuanya okelah, fast respon, chat ok, barang bagus dll, ...cuman kurirnya aja yg agak lama ...",4,Baik
58,Triaji,Memang cuma Infinix yg bener2 Pawang nya Gelio G Prosesor. Maen game di hape ini sering ngelag dropd FPS nya. Layarnya agak kecil krn memang sy biasa pake layar minimal 6... ,4,Baik
59,R***e,"Barang ori,respon cepat, minus di pengiriman saja delay",4,Baik
60,I***a,"Barang mantap, seller responsif, masalah di kurir aja karena gak tepat waktu",4,Baik
61,A***f,Barang bagus .. ORI ... packing aman.. kurir baik dan cepat 1 hari sampai Lagi di setel,4,Baik
62,Rachmat,"Barang ori,respon cepat, minus di pengiriman saja delay",4,Baik
63,I***a,"Barang mantap, seller responsif, masalah di kurir aja karena gak tepat waktu",4,Baik
64,A***f,Barang bagus .. ORI ... packing aman.. kurir baik dan cepat 1 hari sampai Lagi di setel,4,Baik
65,Rachmat,,4,Baik
66,Harry,kadang kamera tiba-tiba error,3,Biasa
67,Soni,"Barang bagus dan berfungsi baik, ttp respon admin utk mengirim barangnya lambat.",3,Biasa
68,D,pengirimanya lama,3,Biasa
69,S***n,"pengirimannya tiba di hari terakhir estimasi, sempat khawatir, namun akhirnya datang juga",3,Biasa
70,AWu,"Tidak bisa pakai TF card , kalo masuk TF card gak bisa operasi , Hang display. sdh coba ganti 3 TF card yg berbeda.",3,Biasa
71,F***a,Pengiriman lama. Hampir 1 minggu baru sampai,3,Biasa
72,Nandang,Pengiriman barang memakai jasa pengiriman yg lambat. Jakarta - Bandung 4 hr,3,Biasa
73,H***i,Packing kurang aman,3,Biasa
74,Daniarti,"produknya ori, tp speaker nya bermasalah nih. bs retur ga ya",3,Biasa
75,Geary,hp bagus.. yg kurang cuma pelayanan dr admin nya. seperti chat sma robot. admin jg slow respon banget. smoga bisa ditingkatkan,3,Biasa
76,M***d,"pelayanan kurang bagus, pengiriman tidak sesuai dengan yang diharapkan",2,Buruk
77,n***i,"tidak ramah, dikirim ke Sumatera Selatan tapi buble wrap tipis banget hasilnya dus hp pada penyok, Untung hp nya ngga kenapa²",2,Buruk
78,akbar,,2,Buruk
79,Fadlul,baru pertama kali beli hp online eh yang didapat unit cacat. pergi ke tempat service katanya software nya bermasalah mau gamau harus bayar lagi buat service. hadeh kapok... ,1,Sangat-buruk
80,Aditya,"saya sangat menyesal membeli produk ini, karena UI sering ada ilkan, dan asuransi saya tidak bisa diklaim",1,Sangat-buruk
81,R***o,"Pengiriman sangat lama..... komplen tidak di follow up dengan baik, kayak ngobrol ama robot. malah kita yang disuruh cek ke tokopedia. ahirnya bener sih, saya juga yang c... ",1,Sangat-buruk
82,imelda,"barang nya oke, bubble lumayan tebel. TAPIIII.......nyesel banget nyobain SAMEDAY dari PAXEL , hargonya sehari sampai buktinya di pesen tgl 16 malam hari, nyampe nya tang... ",1,Sangat-buruk
83,uhuuuuu,,1,Sangat-buruk
84,Wildan,"mantap, terima kasih! 👍🏽",5,Sangat-baik
85,Muzn,barang sesuai deskripsi. lgsg dipakai anak. mantaplah buat mereka. thanks,5,Sangat-baik
86,Fachry,"Barang sampai dengan aman, seller juga responsif 👌 soon semoga order lagi",5,Sangat-baik
87,A***i,👍👍👍👍👍,5,Sangat-baik
88,Muhammad,barang sesuai diterima dengan baik.,5,Sangat-baik
89,M***o,barang masih disegel dan diberi bubble wrap,5,Sangat-baik
90,D***i,siiiiip 👍👍,5,Sangat-baik
91,Z***k,Toppp Aman,5,Sangat-baik
92,w***n,sudah sampai barangnya walau ada trouble sedikit dalam pengiriman,5,Sangat-baik
93,a***g,mantapp,5,Sangat-baik
94,H***i,"proses & pengiriman cepat, terimakasih 🫡",5,Sangat-baik
95,R***a,"Barang datang dengan Keadaan baik, proses pengiriman cepat, bagus mantap. Xiaomi semoga awettttt",5,Sangat-baik
96,Dani,realpik banget masih segel. Terimakasih Xiomi.,5,Sangat-baik
97,MUHAMMAD,Produk mendarat dengan baik,5,Sangat-baik
98,Sukarjo,Semoga awet,5,Sangat-baik
99,B***i,barang kondisi bagus...masih tersegel rapi.. respon cs bagus...,5,Sangat-baik
100,Pututsuryanto,"barang ok,segel aman packing rapih",5,Sangat-baik
101,Baby,"Barang msh disegel, kualitas bagus, ORI...",5,Sangat-baik
102,Lilyana,"hp ny sesuai pesanan , pengiriman cpet dan playanan oke juga .makasii xiaomi official",5,Sangat-baik
103,angga,sesuai dengan harga,5,Sangat-baik
104,Wiji,"barang masih di segel, seller ramaah, barang ori asli dan canggih",5,Sangat-baik
105,P***u,"barangnya bagus, aman, dan berfungsi dengan baik terimakasih seller recommended belanja di sini untuk beli hp datangnya juga cepat. barang berkualitas harga terjangkau... ",5,Sangat-baik
106,A***y,original dan segel terimakasih,5,Sangat-baik
107,muraibatu,mantab,5,Sangat-baik
108,erizedkai,nyampe tepat waktu barang bagus masih disegel. te o pe lah. terimakasih,5,Sangat-baik
109,Topan,"Barang segel, bagus, sesuai deskripsi, butuh tambahan micro SD aja sih",5,Sangat-baik
110,Topan,"Barang masih segel, bagus, sesuai deskripsi",5,Sangat-baik
111,Dudy,sesuai harga,5,Sangat-baik
112,A***i,┈┉┉┉━━━ ❁﷽❁ ━━━┉┉┉┈,5,Sangat-baik
113,marwan,alhamdulillah sesuai dan pengirimannya cepat walau pakai kurir recomend.si cepat.mksh xiaomi👍,5,Sangat-baik
114,nipta,"barang masih disegel, baru dibuka dan cek layar, karena buat hadiah ke orang. semoga awet ya",5,Sangat-baik
115,Mochamad,top,5,Sangat-baik
116,D***a,"respon penjual cepat, proses pesan cepat, barang diterima bagus sesuai dengan pesanan, paking rapi dan aman, sampai saat ini barang bagus dan tidak ada kendala",5,Sangat-baik
117,Iswanto,"Keterlaluan sih pakingnya, hp sekecil ini d paking d dus gede trus isinya burblewrap smua. mantap sih biar aman barangnya. makasih tokped.",5,Sangat-baik
118,Wiji,"barangnya hilang di ekspedisi, namun seller bertanggung jawab, klaim saya ditindak lanjuti, saya akan coba beli lagi setelah dana saya dikembalikan beserta dan asuransi y... ",5,Sangat-baik
119,S***a,barang diterima sesuai pesanan,5,Sangat-baik
120,Agam,Nice.. Xiaomi official store fast respon and fast delivery.tks,5,Sangat-baik
121,endra,"pengiriman cepat, barang sesuai, goodjob",5,Sangat-baik
122,V***o,produk berkualitas tinggi dan sangat bermanfaat buat kehidupan tq,5,Sangat-baik
123,Zian,mantap,5,Sangat-baik
124,Kurniawan,"segel aman , cuman pengiriman nya lama banget",4,Baik
125,Jati,hmmmmm,4,Baik
126,Marina,"ga se wow yg ku bayangkan karna pas dipake isi dalemnya display dll jelas beda sama yg smartphone sekelas keliatan jadul, untuk expand ram juga butuh memory card yah baru... ",4,Baik
127,Nikita,Normal office for that price,4,Baik
128,Dayan,barang sesuai pesanan,4,Baik
129,Rizal,Bagus untuk harga segini,4,Baik
130,E***s,"Alhamdulillah barang nya cepet sampai,packing rapi bagus,ini barang pesenan orang lain. mf ga bisa kirimin Poto nyaa,karna langsung di kasihin, lupa di Poto in",4,Baik
131,subli,nggak dapat casing,4,Baik
132,A***m,barang oke. sesuai dengan harga yang relatif murah,4,Baik
133,saryono,bagus,4,Baik
134,M***n,"Alhamdulillah sudah sampai,terima kasih xioami sudah mengeluarkan HP ramah dikantong,kebetulan hp Ayah rusak,jd jodoh disini.",4,Baik
135,liu,pengiriman barang agak telat bossku,4,Baik
136,N***o,Kemasannya harusnya lebih baik lagi.,4,Baik
137,Amsi,pelayanan ramah dan cepat,4,Baik
138,f***n,,4,Baik
139,D***k,beli di official store berharap pelayanan prima.. tp zonk.. di janjiin kirim sabtu tapi baru diproses kirim senin.. uda gitu kurirnya juga lama bet 🥺🥺,3,Biasa
140,APRIANES,"Respon seller dan barang ok, rekomended. Tapi jangan pake kurir SI CEPAT deh, ga rekomendasi banget, pengiriman lewat 2 hari dari estimasi sampai, journey trackingnya jug... ",3,Biasa
141,agus,respon kurang,3,Biasa
142,w***n,"barang👍, kurir 👎 untuk wilayah Kab. Tanah Bumbu, kalse kalau bisa jangan gunakan si Cepat, kurirnya geselin, keterangan di aplikasi paketnya sudah kuterima, tapi paketn... ",3,Biasa
143,Arief,"proses dr Xiaomi ke ekspedisinya lama, untuk hpnya bagus untuk harga 1 jutaan",3,Biasa
144,t***i,Sedikit kecewa dg pengirimannya yg lama secaraaaa ini official gt kan…..barangnya udah sampe tp blm sy cek krn baru mau balik jlt dr luar kota dan sudah info ke adminnya... ,3,Biasa
145,nana,pengiriman lama,3,Biasa
146,S***a,hpnya lemot pollll,2,Buruk
147,R***a,Adminnya tidak ramah dan slow respon,2,Buruk
148,yanto,"Kurir rekomendasi, masa gatau alamat diem2 aj, nggak ada inisiatif chat atau apa, respon penjual bagus",2,Buruk
149,Jull,"sayang banget nggak bisa dipake buat aplikasi grab driver gara gara tidak bisa menampilkan aplikasi diatas aplikasi lain, selain itu pelayanan kurang ramah, jawab singkat... ",2,Buruk
150,Agatha,korupsi ongkir,2,Buruk
151,Ahmad,,2,Buruk
152,r***t,pengiriman nya,1,Sangat-buruk
153,F,salah ukuran kasihnya padahal sudah dikonfirmasi di chat..,1,Sangat-buruk
154,Ryan,paket belum diterima liat dilacak ehh stack di sortir pengirimann ditanya baik² malah suruh komplain dengan entengnya mana komplainnya dah seminggu lebihh sesuai klaim be... ,1,Sangat-buruk
155,i***s,pengirimanya lelet/ lambat payah,1,Sangat-buruk
156,ARIFIN,,1,Sangat-buruk
157,A***a,,1,Sangat-buruk
158,I***a,"Barang original resmi, respon cepat, pengiriman mantab, sesuai pemesanan, mantab pokoknya ✌",5,Sangat-baik
159,F***y,"barang masih disegel dengan baik, handphonenya pun masih baru, kemasannya juga gak ada rusak, handphone nya menyala dengan baik, pokoknya mantap",5,Sangat-baik
160,Totok,Ok,5,Sangat-baik
161,F***a,"Barangnya sesuai pesanan. Mudah2an awet. Packing oke, pengiriman lumayan cepat. Thanks",5,Sangat-baik
162,Sri,"Alhamdulillah paket sampai dengan selamat. keadaan aman, kardus penyok sedikit tapi nggak apa2. Pake pengiriman sameday, mesan jam 12 nyampe jam 8 malam 🥰 HP yang udah d... ",5,Sangat-baik
163,Manik,"packing nya aman dan rapi, semua fitur berfungsi dengan baik 👍",5,Sangat-baik
164,jati,"barang sampai dengan kondisi baik, fitur fast chragingnya cepat dlm mengisi baterai",5,Sangat-baik
165,Sabilus,👍👍,5,Sangat-baik
166,Noveman,Mantap,5,Sangat-baik
167,S***y,cs na slow respon 👌,5,Sangat-baik
168,Azis,good,5,Sangat-baik
169,Iadrianus,"kedua kali beli smartphone disini, dari 2017 memang favorit banget pake xiaomi dari redmi note 7,redmi note 8, redmi note 10 5G, ini yg terbaru redmi note 12pro 5G. I LO... ",5,Sangat-baik
170,Rizki,dr taun 2020 akhirnya upgrade note 9 pro to note 12 pro,5,Sangat-baik
171,DiptaLana,top banget barang original segel garansi ok paking bagus Aman gak kecewa pokok nya,5,Sangat-baik
172,b***u,Xiaomi mantap poll,5,Sangat-baik
173,Alessandro,barangnya sagat memuaskan.. walau pun pengiriman agak telat,5,Sangat-baik
174,Muhamad,Official store emg terpercaya.. good recomended seller. puasa banget sama barangnya,5,Sangat-baik
175,Edi,oke..,5,Sangat-baik
176,a***a,"bagus, segel aman, dan respon cepet",5,Sangat-baik
177,Harfin,"Barang original, sesuai dengan description. Barang asli. Segel kotak bagus. Kekurangan: pengiriman ditinggal di depan pintu, tanpa bel dan telepon, untung tidak hilang, h... ",5,Sangat-baik
178,Felix,"pengiriman lumayan lama, respon penjual sangat baik dan cepat, kemasan produk aman dan rapi. berfungsi dengan baik.",5,Sangat-baik
179,Triono,"Packing aman, semua fitur bkerja dengan baik, sesuai ekpektasi brngnya, bagus sekali. Terima kasih gan atas produk dan pelayanannya",5,Sangat-baik
180,Dedi,"Kualitas barang luar biasa. Main PUBGM sudah bisa Smooth Extreme. Refresh rate 120Hz, bikin nonton dan kerja jadi lebih enak!",5,Sangat-baik
181,Andi,"brg sesuai,fungsi normal,semoga berkah buat cr rejeki",5,Sangat-baik
182,Yosia,"Barang bagus tnpa ad kendala,smua berfungsi baik",5,Sangat-baik
183,Widodo,"barangnya bagus banget, sesuai ekspektasi cm pengiriman dr pihak xiaomi lelet banget",5,Sangat-baik
184,Nur,"terimakasih,0 bintang buat pengirimannya",5,Sangat-baik
185,R***l,bagussssss cuman pengiriman agak lama,5,Sangat-baik
186,Ryan,Pengguna setia xiaomi. Harga murah kualitas dijamin tidak murahan.,5,Sangat-baik
187,L***n,bagus,5,Sangat-baik
188,D***y,Kalo official seller pasti gak diragukan lagi lah...,5,Sangat-baik
189,F***y,mantap dah,5,Sangat-baik
190,a***i,ntapppp,5,Sangat-baik
191,A***z,"Barang segel, berfungsi tanpa kendala, mantap",5,Sangat-baik
192,Evendi,"mantap,,,,,👍👍👍",5,Sangat-baik
193,Mohammad,"barang diterima 15 April, langsung dicoba, dan mantul...",5,Sangat-baik
194,Reza,"barang aman, mulus, admin fast respon, sangat rekomendet",5,Sangat-baik
195,Andriansah,,5,Sangat-baik
196,A***f,,5,Sangat-baik
197,A***n,,5,Sangat-baik
198,A***d,"Barang Original, Segel, bungkus rapi. pakai bubble warp pastinya aman. cuma chat dibales lama. Redmi Note 12 Pro Spek sesuai deskripsi.",5,Sangat-baik
199,AMBC,Lumayan puas dengan xiaomi official store cuma yang sangat saya kecewakan di bagian jasa pengirim paketnya yaitu sicepat pengirimannya lambat banget sampai sampai waktuny... ,5,Sangat-baik
200,A***l,Komunikasi tolong diperbaiki. Slow respon sekali. Utk barang tdk ada masalah. Barang sampaipun sesuai perkiraan.,5,Sangat-baik
201,w***m,"Barang barusan diterima, masih segel jadi saya yakin qualitasnya original Xiaomi. Sebelumnya pakai Mi 9, sampai hari ini berfungsi baik cukup puas. Semoga Xiaomi Redmi No... ",5,Sangat-baik
202,Herman,"barang bagus dapet cashback jg, packing bagus hanya saja pengiriman agak lemot tpi yaa okelaah",5,Sangat-baik
203,T***s,"paket sampai dengan selamat, aman dan segel hanya lama di pengiriman 6 hari baru nyampe pdahal jkt-kbm, dimohon untuk diperhatikan lg kedepannya, Terima kasih👍",5,Sangat-baik
204,A***d,"barang nya sih oke,,, sesuai bgt,,, cuma kendala di pengiriman, sminggu baru nyampe... -_-(",5,Sangat-baik
205,Z***n,barang sesuai harga. nggak expect gmn2,5,Sangat-baik
206,I***d,"Barangnya bagus, tapi sayangnya lama sampainya",5,Sangat-baik
207,C***e,"Hanya 1 masukan : ADMIN HARUS FAST RESPON, APALAGI KALO DI CHAT. SELAMA INI ADMIN SANGAT SLOW RESPON. Semoga bisa jadi masukan & ada perubahan.",5,Sangat-baik
208,b***b,Respon menjawab lama dan kurir salah kirim alamat,5,Sangat-baik
209,Renol,"Mantab,...keren,.. top markotob... Walau sebetulnya mau beli yang paket bundling buds 4 pro,... hikss.. Semoga xiaomi kasih saya voucher diskon utk pembelian buds 4 pro.",5,Sangat-baik
210,Tresno,"semua ok, kecuali kecepatan respon dalam membalas chat. 🙏",5,Sangat-baik
211,H***d,"barangnya bagus original, cuman proses pesanan nya lama. mohon di tingkatkan lagi. terimakasih",5,Sangat-baik
212,E***d,alat pelepas sim nya ga ada,5,Sangat-baik
213,Selly,top lah redmi sayang msh android 12,5,Sangat-baik
214,D***n,"barang masih segel saat diterima, utuh dan kemasan aman rapi. Respon penjualnya agak selow pas ditanya ttg pengiriman yg tdk update progressnya jawabannya kurang responsi... ",5,Sangat-baik
215,Santi,pengiriman lama,5,Sangat-baik
216,H***d,"barang masih segel sesuai pesanan, cuman seller lambat respon dan lama pengiriman",5,Sangat-baik
217,khoirul,original paket aman,5,Sangat-baik
218,Rio,mantul,5,Sangat-baik
219,Mike,,5,Sangat-baik
220,Asmar,"barang segel resmi dr toko official xiaomi tapi koq packingannya kurang safety, stiker fragile di kotak paket kecil skli, jadi kemungkinan nya pihak ekspedisi, apalagi sa... ",3,Biasa
221,Alex,"Lama kirimnya, tidak sesuai ketentuan pengiriman",3,Biasa
222,T***n,Pengiriman lama,3,Biasa
223,Surya,"barang sudah sampai, tpi kok kga dapet bonusNya ya? apa cuma gimick doang supaya banyak yg beli!!!!",3,Biasa
224,Sutriyono,tempat kartu SIM card keras di tekan,3,Biasa
225,D***i,,3,Biasa
226,E***y,,3,Biasa
227,A***a,"Pengiriman lama dari sicepat tiba-tiba ganti jadi jne ditengah jalan. Kemasan dus penyok+buble cuma 1, Warna layar kuning, cs tidak kooperatif",2,Buruk
228,Dwi,"beli dengan pengiriman same day tapi 4 hari baru nyampe ,,expedisi ******",2,Buruk
229,d***a,"Pengiriman lama kesalahan bukan dr pihak ekspedisi tapi dari pihak penjual yg tidak siap mengirim barang, jika tid siap jangan ada pilihan nextday!",2,Buruk
230,V***n,"Redmi Note seri Pro... 13 april 2023 ""edited"" setelah penggunaan beberapa hari rasa2nya batrainya gampang banget abis pdahal g di pakai game samsek, cuma sesekal... ",2,Buruk
231,Nofa,"+ kualitas produk mantap + sesuai ekspektasi + fast Charging dari 30% gak sampai 30 menit dapat 95% + kelengkapan komplit dapat Charger 67W + Packing aman, ada kardus ta... ",1,Sangat-buruk
232,S***o,"Kecewa ke pelayanan, 3 hari baru dikirim, minta dicancel tidak direspon",1,Sangat-buruk
233,Z***l,"MIMPI BURUK Ketika Belanja HP secara online terjadi! Tanggal 04 April 2023 saya pesan dengan jasa kurir PAXEL NextDay. Singkat cerita, paket gak datang-datang, ternyata H... ",1,Sangat-buruk
234,Farhan,"Sayang banget pesen tanggal 4 pas jam 12 malah di kirim esok hari nya, kalah sama yang lain yang beli siang nya tadi di kirim siang hari",1,Sangat-buruk
235,Anwar,Pembeli ada keluhan dan ada pertanyaan kok gadijawab. Mengecewakan,1,Sangat-buruk
236,A***t,"barang tidak ada masalah, pelayanan aja yang kurang. telat ngirim pas request batal mo ubah pengiriman yg instan di tolak",1,Sangat-buruk
237,L***L,,1,Sangat-buruk
