,nama,komentar,rating,kelas
43,Suwantun,ty,1,Sangat-buruk
44,Abu,"barang oke tapi judul anda ini loh menipu saya bos, emang salah saya kurang teliti cari toko",1,Sangat-buruk
45,Miyanno,"awalnya ragu ada buyer lain komplain beli pake gift lengkap tapi dapatnya ga lengkap..(malah harganya lebih mahal untuk accesories standar), AKHIRNYA NGERASAIN KEKECEWAAN... ",1,Sangat-buruk
46,Miyanno,Padahal sudah pesat gift lengkap tapi tidak ada softcase Di deskripsi tidak ada keterangan gift harus pilih tidak dapat semua. Pdhal nama varianya gift lengkap lucu aja.... ,1,Sangat-buruk
47,K***k,Beda tipe bonus yg dikirim dgn foto yg ada di toko.,1,Sangat-buruk
48,Z***a,tidak sesui sama pesanan...judulnya tidak jelas dan menjebak pembeli,1,Sangat-buruk
49,A***y,"Pengemasan agak lama, beli yg sama bonus stand hp dikasihnya stand mic dkira buat karoke ap ya 🤣 , bonus casing casingnya ga di kasih, popsocket pun gada kl gt ngapain b... ",1,Sangat-buruk
50,benazir,versi berapa? tidak bisa donlod aplikasi tertentu,1,Sangat-buruk
51,P***a,saya pesen yg 9c bukan 9A hadeeeeeeeeeeeeeeeeeeeeseeeeeeeeeeeeeeeeeee,1,Sangat-buruk
52,Lidy,repacking,1,Sangat-buruk
53,d***e,official kok begini jual barang second tapi disegel ulang,1,Sangat-buruk
54,M***n,BARANG BARU RASA SECOND ALIAS REPACK!!!,1,Sangat-buruk
55,E***y,repack alias barang second baek2 yg beli disini,1,Sangat-buruk
56,M***y,repack garansi ud lewat sebulan,1,Sangat-buruk
57,M***y,repack garansi aktif sebulan ud lewat,1,Sangat-buruk
58,M***y,"kualitas barang sesuai harga. pengiriman lama, 3 hari baru dikirim setelah konfirmasi pemesanan.",1,Sangat-buruk
59,M***y,"katanya ada bonus sofcase, temperglas dll padahal saya sudah ingatkan sebelum pengiriman. 🤪, saya minta dikirim lagi krn itu hak saya loh",1,Sangat-buruk
60,A***l,Ternyata extra bonus nya cuma tipu tipu,1,Sangat-buruk
61,Rae,ini knapa ya keder gua ktnya ada bonus kiranya klo gk ada bonus blng gak ada blang ada mna gak ada sue,1,Sangat-buruk
62,Bahrudin,"BONUS DI GAMBAR TIDAK SESUAI REALITA, BONUS NYA CUMA : TRIPOD , KARTU PERDANA, KANTONG ANTI AIR BONUS YANG PENTING : TAMPERGLASS dan SOFT CASE TIDAK ADA",1,Sangat-buruk
63,D***p,"barang yg datang hanya unit HP, sedangkan gambar yg dipajang ada bonus macam2.",1,Sangat-buruk
64,Arie,"katanya ada bonus sofcase, temperglas dll padahal saya sudah ingatkan sebelum pengiriman. 🤪, saya minta dikirim lagi krn itu hak saya loh",1,Sangat-buruk
65,I***a,Ternyata extra bonus nya cuma tipu tipu,1,Sangat-buruk
66,Rae,ini knapa ya keder gua ktnya ada bonus kiranya klo gk ada bonus blng gak ada blang ada mna gak ada sue,1,Sangat-buruk
67,Bahrudin,"BONUS DI GAMBAR TIDAK SESUAI REALITA, BONUS NYA CUMA : TRIPOD , KARTU PERDANA, KANTONG ANTI AIR BONUS YANG PENTING : TAMPERGLASS dan SOFT CASE TIDAK ADA",1,Sangat-buruk
68,D***p,"barang yg datang hanya unit HP, sedangkan gambar yg dipajang ada bonus macam2.",1,Sangat-buruk
69,Arie,,1,Sangat-buruk
70,I***a,,1,Sangat-buruk
71,R***I,kotak nya agak rusak sedikit tpi mudah2an hp nya ga ppa blum di buka soal nya. dan kurir nya paket nya di titipin gak di anterin di rumah lumayan jauh juga ngambil paket... ,4,Baik
72,ence,"pengiriman cepat, barang sesuai pesanan mantuul",4,Baik
73,F***a,ini pembelian kedua karena hape pertama ilang. hape kedua ini kayanya dapet gacha an:( batre nya boros pars dahal baru beli,4,Baik
74,Sururyadi,"barang nya da sampai untuk sementara puas, yang pasti kurir nya cepat bener",4,Baik
75,Alfian,"Masalah sms premium, tidak ada setting. Setelah factory reset bbrp kali, baru berhasil. pulsa terpakai 50 rb lbh",4,Baik
76,Setiawan,"packing, waktu pengiriman standar",4,Baik
77,M***r,jos,4,Baik
78,H***o,"Mantap, order tadi pagi sekitar jam 10 an barang nyampe jam 13 an Belum buka total sih karna buat anak, biar buka sendiri terutama segelnya Puas dengan palayanannya",4,Baik
79,HARRIS,Mantap,4,Baik
80,Basri,Mantaaaab bos 👍👍👍👍,4,Baik
81,F***y,"Barang berfungsi dengan baik. Mudah digunakan. Packaging Aman. Kualitas sesuai harga. , dan respon seller rama banget udah berkali"" belanja di sini gak pernah kecewa.",4,Baik
82,Leonardo,Barangnya original 👍. Kemasan disegel. Spesifikasi sesuai . Barangnya mulus.,4,Baik
83,Dudus,Barangnya original 👍. Kelengkapan sesuai. Spesifikasi sesuai .,4,Baik
84,I***a,,4,Baik
85,Tanti,ada cahaya merah ditengah hp,3,Biasa
86,Munisah,Thanks...😚,3,Biasa
87,Asep,pesen twilight dikirim biru ....,3,Biasa
88,B***r,"alhamdulillah, barang sudah sampai dan berfungsi semoga awet",3,Biasa
89,a***n,sering beli disini baru kali ini dapat repack sudah aktif dari january. next jika ada repack di infoin ya bos 🙏 udah jalan 1 bulan garansinya ini,2,Buruk
90,Jaka,barang rekondisi. sy kurang teliti belinya,2,Buruk
91,H***i,hape 3 jutaan 3 tahun yg lalu. masih lebh baik dri hp ini. endorse youtuber untuk naikan barang. g sesuai ekpetasi. kalau mau ganti hp mending mikir lagi.,2,Buruk
92,Finn,"Hp yang di beri hape bekas dan returan. beli baru 1 bulan riwayat penggunaan udh 6bulan dicek di service center, gak ada itikad baik dari seller malah disuruh service sen... ",1,Sangat-buruk
93,Bagus,"saya pilih dan centang pada aplikasi toped yg warnanya GREY, tapi yg dateng warna BIRU, saya minta tukar karena bukan kesalahan dari saya.. Dan saya ga suka warna cerah p... ",1,Sangat-buruk
94,Riki,barang repack,1,Sangat-buruk
95,Zaenal,siap Sdh diterima segel semoga TDK ada kendala kedepan.terimakasih seller,5,Sangat-baik
96,Nugroho,Mantap,5,Sangat-baik
97,M***d,mantap,5,Sangat-baik
98,F***h,"pengiriman sehari langsung sampai, barang masih tersegel, Poco M4 PRO #POCOnyaBeraksi",5,Sangat-baik
99,R***y,barang sampai dengan baik,5,Sangat-baik
100,Didik,"Barang sesuai dengan deskripsi, kemasan bagus dan aman sampai tujuan, respon penjual cepat.",5,Sangat-baik
101,Mirza,Mantul ini mah.,5,Sangat-baik
102,sarifudin,Barang masih segel Sesuai dengan pesanan Belum dicoba semoga berfungsi dengan baik,5,Sangat-baik
103,wahyu,"pengiriman sangat cepat, respon baik, recommended seller",5,Sangat-baik
104,Aria,barang mantap respon cepat,5,Sangat-baik
105,Z***k,"Packing aman, barang masih tersegel, berfungsi dengan baik.",5,Sangat-baik
106,Eddy,"hp masih disegel, garansi resmi",5,Sangat-baik
107,A***d,Produk bekerja dengan baik,5,Sangat-baik
108,Fira,Pengemasan aman. Barang juga oke. Makasih seller,5,Sangat-baik
109,Aa,top pengiriman cepat barang sesuai,5,Sangat-baik
110,Jasmine,"mantap beli disini, pengirimannya cepat dan packingnya aman pakai dus 👍😁",5,Sangat-baik
111,agus,keren barang nya,5,Sangat-baik
112,rolis,"pelayanan toko bagus, Tokopedia bagus, cuma pengiriman lewat estimasi, terimakasih seller & Tokopedia.",5,Sangat-baik
113,Yulianto,"Pengiriman cepat, Barang masih segel, kualitas bagus ... Semoga awet",5,Sangat-baik
114,m***o,barang nya bagus sampai sekarang cuman takut aja update software katanya bikin lag dan sebelumnya pakai redmi note 7 lancar jaya abis update software malah tambah berat d... ,5,Sangat-baik
115,A***s,sangat cepat respon nya dan kualitas bagus bungkus nya sangat rapih,5,Sangat-baik
116,M***d,keren,5,Sangat-baik
117,De,Alhamdulillah barang sudah sampai tak kurang suatu apapun,5,Sangat-baik
118,Muhamad,good. konsumen suka..,5,Sangat-baik
119,Indra,"sampainya cepet banget, barang oke, mantab deh pokoknya",5,Sangat-baik
120,Agus,Barang berkualitas. bagus sy suka. Pengirimannya pake instant jadi cepat. Semoga awet dan lancar.,5,Sangat-baik
121,Ari,barang diterima dengan baik. fungsi belom di coba. terimakasih,5,Sangat-baik
122,R***a,Barang rapi tersegel saat sampai. belum sempat dipakai. semoga saja dengan Ram besar 8/256 hp ini akan awet. terimakasih seller...,5,Sangat-baik
123,Puja,barang nya cepat sampai😍 dan suka banget pakingnya rapih dan amanah 🥰,5,Sangat-baik
124,Eka,barang bagus. manteplah,5,Sangat-baik
125,L***a,aman banget packingnya. sampe cepat dan kualitas bagus sih. semoga tahan lama. gak nyesel belanja via tokped. semoga experience waktu makenya bagus,5,Sangat-baik
126,Break,barang official dari xiaomi pasti sudah terjamin aman,5,Sangat-baik
127,Nova,Xiaomi Poco M4 Pro bagus 🎣,5,Sangat-baik
128,Sani,"Packing ok, Pengiriman cepet banget... Barang berfungsi ..",5,Sangat-baik
129,Ega,"mantap 3 hari test lancar gada kendala, seler fast respon banget, oke banget dah",5,Sangat-baik
130,abdullah,moga awet,5,Sangat-baik
131,Y***n,"barang tersegel dengan baik, packing aman, produk okeh sesuai deskripsi",5,Sangat-baik
132,T***i,"bagus, berfungsi dengan baik dan aman bngt",5,Sangat-baik
133,R***i,"barang masih trsegel, pgriman std barang mulus smoga awet",5,Sangat-baik
134,Roni,,5,Sangat-baik
135,Rafi,"Barang sampai dengan aman, lumayan lah... baru nyalain udah panas",4,Baik
136,Prima,"Terima kasih paket telah diterima dengan baik. Namun perlu ditingkatkan untuk proses ke pengirimannya, harusnya bisa jemput bola jika kurir ada kendala pickup.. kalau tun... ",4,Baik
137,Sangbima,sudah diterima dengan selamat. tenkyu,4,Baik
138,N***r,Bagus sesuai tapi pengiriman lama banget.,4,Baik
139,Tobi,"pengiriman cepat, PENGEMASAN BURUK POOOL.",4,Baik
140,Reyhan,"barang bagus, sesuai pesanan, tpi pengiriman lama tidak sesuai / melebihi estimasi pesanan. itu saja makasih",4,Baik
141,Rifandy,"paket udh diterima,alhamdulilah",4,Baik
142,Indra,best prize best choice no cacat process officials store luambatttt polllll,4,Baik
143,A***k,"Tolong perhatikan pelayananan kurir, terutama dari perusahaan jasanya. Kata kurir, yang memutuskan pengiriman sampai / tidak itu tergantung perusahaan jasa kurir tersebut... ",4,Baik
144,MS,Barang original resmi. Tapi sangat kecewa dengan pengirimannya sangat lama. Pesan hari jum’at di kirim hari selasa. Packing sangat simple ga safety,4,Baik
145,R***i,"Product sesuai, lebih mantab lagi bonus sd card",4,Baik
146,Ikhwanul,Barangnya original 👍 Kemasan disegel Ada garansi resmi Warna sesuai pesanan Barangnya mulus Packaging rapi Packaging aman 🙏,4,Baik
147,Lisa,Pengiriman langsung sampai dan cepat hanya belum dibuka,4,Baik
148,Mochammad,"Produk oke . Di terima gaada cacat sama sekali.Pokoknya mantap.Ga ragu deh . Semoga si awet tahan lama. Cuma 1 kurangnya Dr toko ini , slow respon sangat. Nanya kapan.... ",4,Baik
149,muhamad,barang bagus aman....cm proses verivikasi agak lama..,4,Baik
150,Triaji,"barang sesuai, bagus, masih segel, sayang pengirimannya lama sampai 4 hari baru sampai, padahal masih 1 provinsi dan sudah pilih ekspedisi yang 1 hari sampai",4,Baik
151,Abdi,"pengiriman cepat, HP ori, tapi sayang cepat panas",4,Baik
152,Rizki,"semuanya okelah, fast respon, chat ok, barang bagus dll, ...cuman kurirnya aja yg agak lama ...",4,Baik
153,Triaji,Memang cuma Infinix yg bener2 Pawang nya Gelio G Prosesor. Maen game di hape ini sering ngelag dropd FPS nya. Layarnya agak kecil krn memang sy biasa pake layar minimal 6... ,4,Baik
154,R***e,"Barang ori,respon cepat, minus di pengiriman saja delay",4,Baik
155,I***a,"Barang mantap, seller responsif, masalah di kurir aja karena gak tepat waktu",4,Baik
156,A***f,Barang bagus .. ORI ... packing aman.. kurir baik dan cepat 1 hari sampai Lagi di setel,4,Baik
157,Rachmat,"Barang ori,respon cepat, minus di pengiriman saja delay",4,Baik
158,I***a,"Barang mantap, seller responsif, masalah di kurir aja karena gak tepat waktu",4,Baik
159,A***f,Barang bagus .. ORI ... packing aman.. kurir baik dan cepat 1 hari sampai Lagi di setel,4,Baik
160,Rachmat,,4,Baik
161,Harry,kadang kamera tiba-tiba error,3,Biasa
162,Soni,"Barang bagus dan berfungsi baik, ttp respon admin utk mengirim barangnya lambat.",3,Biasa
163,D,pengirimanya lama,3,Biasa
164,S***n,"pengirimannya tiba di hari terakhir estimasi, sempat khawatir, namun akhirnya datang juga",3,Biasa
165,AWu,"Tidak bisa pakai TF card , kalo masuk TF card gak bisa operasi , Hang display. sdh coba ganti 3 TF card yg berbeda.",3,Biasa
166,F***a,Pengiriman lama. Hampir 1 minggu baru sampai,3,Biasa
167,Nandang,Pengiriman barang memakai jasa pengiriman yg lambat. Jakarta - Bandung 4 hr,3,Biasa
168,H***i,Packing kurang aman,3,Biasa
169,Daniarti,"produknya ori, tp speaker nya bermasalah nih. bs retur ga ya",3,Biasa
170,Geary,hp bagus.. yg kurang cuma pelayanan dr admin nya. seperti chat sma robot. admin jg slow respon banget. smoga bisa ditingkatkan,3,Biasa
171,M***d,"pelayanan kurang bagus, pengiriman tidak sesuai dengan yang diharapkan",2,Buruk
172,n***i,"tidak ramah, dikirim ke Sumatera Selatan tapi buble wrap tipis banget hasilnya dus hp pada penyok, Untung hp nya ngga kenapa²",2,Buruk
173,akbar,,2,Buruk
174,Fadlul,baru pertama kali beli hp online eh yang didapat unit cacat. pergi ke tempat service katanya software nya bermasalah mau gamau harus bayar lagi buat service. hadeh kapok... ,1,Sangat-buruk
175,Aditya,"saya sangat menyesal membeli produk ini, karena UI sering ada ilkan, dan asuransi saya tidak bisa diklaim",1,Sangat-buruk
176,R***o,"Pengiriman sangat lama..... komplen tidak di follow up dengan baik, kayak ngobrol ama robot. malah kita yang disuruh cek ke tokopedia. ahirnya bener sih, saya juga yang c... ",1,Sangat-buruk
177,imelda,"barang nya oke, bubble lumayan tebel. TAPIIII.......nyesel banget nyobain SAMEDAY dari PAXEL , hargonya sehari sampai buktinya di pesen tgl 16 malam hari, nyampe nya tang... ",1,Sangat-buruk
178,uhuuuuu,,1,Sangat-buruk
179,Wildan,"mantap, terima kasih! 👍🏽",5,Sangat-baik
180,Muzn,barang sesuai deskripsi. lgsg dipakai anak. mantaplah buat mereka. thanks,5,Sangat-baik
181,Fachry,"Barang sampai dengan aman, seller juga responsif 👌 soon semoga order lagi",5,Sangat-baik
182,A***i,👍👍👍👍👍,5,Sangat-baik
183,Muhammad,barang sesuai diterima dengan baik.,5,Sangat-baik
184,M***o,barang masih disegel dan diberi bubble wrap,5,Sangat-baik
185,D***i,siiiiip 👍👍,5,Sangat-baik
186,Z***k,Toppp Aman,5,Sangat-baik
187,w***n,sudah sampai barangnya walau ada trouble sedikit dalam pengiriman,5,Sangat-baik
188,a***g,mantapp,5,Sangat-baik
189,H***i,"proses & pengiriman cepat, terimakasih 🫡",5,Sangat-baik
190,R***a,"Barang datang dengan Keadaan baik, proses pengiriman cepat, bagus mantap. Xiaomi semoga awettttt",5,Sangat-baik
191,Dani,realpik banget masih segel. Terimakasih Xiomi.,5,Sangat-baik
192,MUHAMMAD,Produk mendarat dengan baik,5,Sangat-baik
193,Sukarjo,Semoga awet,5,Sangat-baik
194,B***i,barang kondisi bagus...masih tersegel rapi.. respon cs bagus...,5,Sangat-baik
195,Pututsuryanto,"barang ok,segel aman packing rapih",5,Sangat-baik
196,Baby,"Barang msh disegel, kualitas bagus, ORI...",5,Sangat-baik
197,Lilyana,"hp ny sesuai pesanan , pengiriman cpet dan playanan oke juga .makasii xiaomi official",5,Sangat-baik
198,angga,sesuai dengan harga,5,Sangat-baik
199,Wiji,"barang masih di segel, seller ramaah, barang ori asli dan canggih",5,Sangat-baik
200,P***u,"barangnya bagus, aman, dan berfungsi dengan baik terimakasih seller recommended belanja di sini untuk beli hp datangnya juga cepat. barang berkualitas harga terjangkau... ",5,Sangat-baik
201,A***y,original dan segel terimakasih,5,Sangat-baik
202,muraibatu,mantab,5,Sangat-baik
203,erizedkai,nyampe tepat waktu barang bagus masih disegel. te o pe lah. terimakasih,5,Sangat-baik
204,Topan,"Barang segel, bagus, sesuai deskripsi, butuh tambahan micro SD aja sih",5,Sangat-baik
205,Topan,"Barang masih segel, bagus, sesuai deskripsi",5,Sangat-baik
206,Dudy,sesuai harga,5,Sangat-baik
207,A***i,┈┉┉┉━━━ ❁﷽❁ ━━━┉┉┉┈,5,Sangat-baik
208,marwan,alhamdulillah sesuai dan pengirimannya cepat walau pakai kurir recomend.si cepat.mksh xiaomi👍,5,Sangat-baik
209,nipta,"barang masih disegel, baru dibuka dan cek layar, karena buat hadiah ke orang. semoga awet ya",5,Sangat-baik
210,Mochamad,top,5,Sangat-baik
211,D***a,"respon penjual cepat, proses pesan cepat, barang diterima bagus sesuai dengan pesanan, paking rapi dan aman, sampai saat ini barang bagus dan tidak ada kendala",5,Sangat-baik
212,Iswanto,"Keterlaluan sih pakingnya, hp sekecil ini d paking d dus gede trus isinya burblewrap smua. mantap sih biar aman barangnya. makasih tokped.",5,Sangat-baik
213,Wiji,"barangnya hilang di ekspedisi, namun seller bertanggung jawab, klaim saya ditindak lanjuti, saya akan coba beli lagi setelah dana saya dikembalikan beserta dan asuransi y... ",5,Sangat-baik
214,S***a,barang diterima sesuai pesanan,5,Sangat-baik
215,Agam,Nice.. Xiaomi official store fast respon and fast delivery.tks,5,Sangat-baik
216,endra,"pengiriman cepat, barang sesuai, goodjob",5,Sangat-baik
217,V***o,produk berkualitas tinggi dan sangat bermanfaat buat kehidupan tq,5,Sangat-baik
218,Zian,mantap,5,Sangat-baik
219,Kurniawan,"segel aman , cuman pengiriman nya lama banget",4,Baik
220,Jati,hmmmmm,4,Baik
221,Marina,"ga se wow yg ku bayangkan karna pas dipake isi dalemnya display dll jelas beda sama yg smartphone sekelas keliatan jadul, untuk expand ram juga butuh memory card yah baru... ",4,Baik
222,Nikita,Normal office for that price,4,Baik
223,Dayan,barang sesuai pesanan,4,Baik
224,Rizal,Bagus untuk harga segini,4,Baik
225,E***s,"Alhamdulillah barang nya cepet sampai,packing rapi bagus,ini barang pesenan orang lain. mf ga bisa kirimin Poto nyaa,karna langsung di kasihin, lupa di Poto in",4,Baik
226,subli,nggak dapat casing,4,Baik
227,A***m,barang oke. sesuai dengan harga yang relatif murah,4,Baik
228,saryono,bagus,4,Baik
229,M***n,"Alhamdulillah sudah sampai,terima kasih xioami sudah mengeluarkan HP ramah dikantong,kebetulan hp Ayah rusak,jd jodoh disini.",4,Baik
230,liu,pengiriman barang agak telat bossku,4,Baik
231,N***o,Kemasannya harusnya lebih baik lagi.,4,Baik
232,Amsi,pelayanan ramah dan cepat,4,Baik
233,f***n,,4,Baik
234,D***k,beli di official store berharap pelayanan prima.. tp zonk.. di janjiin kirim sabtu tapi baru diproses kirim senin.. uda gitu kurirnya juga lama bet 🥺🥺,3,Biasa
235,APRIANES,"Respon seller dan barang ok, rekomended. Tapi jangan pake kurir SI CEPAT deh, ga rekomendasi banget, pengiriman lewat 2 hari dari estimasi sampai, journey trackingnya jug... ",3,Biasa
236,agus,respon kurang,3,Biasa
237,w***n,"barang👍, kurir 👎 untuk wilayah Kab. Tanah Bumbu, kalse kalau bisa jangan gunakan si Cepat, kurirnya geselin, keterangan di aplikasi paketnya sudah kuterima, tapi paketn... ",3,Biasa
238,Arief,"proses dr Xiaomi ke ekspedisinya lama, untuk hpnya bagus untuk harga 1 jutaan",3,Biasa
239,t***i,Sedikit kecewa dg pengirimannya yg lama secaraaaa ini official gt kan…..barangnya udah sampe tp blm sy cek krn baru mau balik jlt dr luar kota dan sudah info ke adminnya... ,3,Biasa
240,nana,pengiriman lama,3,Biasa
241,S***a,hpnya lemot pollll,2,Buruk
242,R***a,Adminnya tidak ramah dan slow respon,2,Buruk
243,yanto,"Kurir rekomendasi, masa gatau alamat diem2 aj, nggak ada inisiatif chat atau apa, respon penjual bagus",2,Buruk
244,Jull,"sayang banget nggak bisa dipake buat aplikasi grab driver gara gara tidak bisa menampilkan aplikasi diatas aplikasi lain, selain itu pelayanan kurang ramah, jawab singkat... ",2,Buruk
245,Agatha,korupsi ongkir,2,Buruk
246,Ahmad,,2,Buruk
247,r***t,pengiriman nya,1,Sangat-buruk
248,F,salah ukuran kasihnya padahal sudah dikonfirmasi di chat..,1,Sangat-buruk
249,Ryan,paket belum diterima liat dilacak ehh stack di sortir pengirimann ditanya baik² malah suruh komplain dengan entengnya mana komplainnya dah seminggu lebihh sesuai klaim be... ,1,Sangat-buruk
250,i***s,pengirimanya lelet/ lambat payah,1,Sangat-buruk
251,ARIFIN,,1,Sangat-buruk
252,A***a,,1,Sangat-buruk
253,I***a,"Barang original resmi, respon cepat, pengiriman mantab, sesuai pemesanan, mantab pokoknya ✌",5,Sangat-baik
254,F***y,"barang masih disegel dengan baik, handphonenya pun masih baru, kemasannya juga gak ada rusak, handphone nya menyala dengan baik, pokoknya mantap",5,Sangat-baik
255,Totok,Ok,5,Sangat-baik
256,F***a,"Barangnya sesuai pesanan. Mudah2an awet. Packing oke, pengiriman lumayan cepat. Thanks",5,Sangat-baik
257,Sri,"Alhamdulillah paket sampai dengan selamat. keadaan aman, kardus penyok sedikit tapi nggak apa2. Pake pengiriman sameday, mesan jam 12 nyampe jam 8 malam 🥰 HP yang udah d... ",5,Sangat-baik
258,Manik,"packing nya aman dan rapi, semua fitur berfungsi dengan baik 👍",5,Sangat-baik
259,jati,"barang sampai dengan kondisi baik, fitur fast chragingnya cepat dlm mengisi baterai",5,Sangat-baik
260,Sabilus,👍👍,5,Sangat-baik
261,Noveman,Mantap,5,Sangat-baik
262,S***y,cs na slow respon 👌,5,Sangat-baik
263,Azis,good,5,Sangat-baik
264,Iadrianus,"kedua kali beli smartphone disini, dari 2017 memang favorit banget pake xiaomi dari redmi note 7,redmi note 8, redmi note 10 5G, ini yg terbaru redmi note 12pro 5G. I LO... ",5,Sangat-baik
265,Rizki,dr taun 2020 akhirnya upgrade note 9 pro to note 12 pro,5,Sangat-baik
266,DiptaLana,top banget barang original segel garansi ok paking bagus Aman gak kecewa pokok nya,5,Sangat-baik
267,b***u,Xiaomi mantap poll,5,Sangat-baik
268,Alessandro,barangnya sagat memuaskan.. walau pun pengiriman agak telat,5,Sangat-baik
269,Muhamad,Official store emg terpercaya.. good recomended seller. puasa banget sama barangnya,5,Sangat-baik
270,Edi,oke..,5,Sangat-baik
271,a***a,"bagus, segel aman, dan respon cepet",5,Sangat-baik
272,Harfin,"Barang original, sesuai dengan description. Barang asli. Segel kotak bagus. Kekurangan: pengiriman ditinggal di depan pintu, tanpa bel dan telepon, untung tidak hilang, h... ",5,Sangat-baik
273,Felix,"pengiriman lumayan lama, respon penjual sangat baik dan cepat, kemasan produk aman dan rapi. berfungsi dengan baik.",5,Sangat-baik
274,Triono,"Packing aman, semua fitur bkerja dengan baik, sesuai ekpektasi brngnya, bagus sekali. Terima kasih gan atas produk dan pelayanannya",5,Sangat-baik
275,Dedi,"Kualitas barang luar biasa. Main PUBGM sudah bisa Smooth Extreme. Refresh rate 120Hz, bikin nonton dan kerja jadi lebih enak!",5,Sangat-baik
276,Andi,"brg sesuai,fungsi normal,semoga berkah buat cr rejeki",5,Sangat-baik
277,Yosia,"Barang bagus tnpa ad kendala,smua berfungsi baik",5,Sangat-baik
278,Widodo,"barangnya bagus banget, sesuai ekspektasi cm pengiriman dr pihak xiaomi lelet banget",5,Sangat-baik
279,Nur,"terimakasih,0 bintang buat pengirimannya",5,Sangat-baik
