,nama,komentar,rating,kelas
83,R***o,jahatahanbagahsjsjs susisaoqkjsysybjwus. sususu,4,Baik
84,Sumando,oke,4,Baik
85,A***R,asa kegedean,4,Baik
86,a***d,Bahannya ga adem2 bgt ternyata,4,Baik
87,Adhi,"bintang 4 dulu saya kasi karena kurang lengkap nggak ada sakunya, fokus saya ke bahan rayon jadi nggak perhatikan sakunya setelah dibuka ee... ternyata nggak ada sakunya,... ",4,Baik
88,K***y,"tampak jauh perjalanan kemeja-kemeja ini.. agak lama proses dan kirim barangnya,, enak beli langsung di toko/bazarnya erigo daripada online,, lama 😅",4,Baik
89,Idabagus,kebesaran,4,Baik
90,R***s,good,4,Baik
91,I***a,"Barang sesuai pesanan, hanya saya kurang suka untuk desain bagian lengan nya",4,Baik
92,rizal,as I expected,4,Baik
93,J***l,"kalau soal kualitas Erigo jangan di tanya,, bagus.... Tapi Tolong Ditingkatkan lagi pengiriman nya sesuai pesanan ya...",4,Baik
94,G***g,Bahannya gampang lecek.. Mungkin karena full catton,4,Baik
95,M***d,sobek gan.... gimana yak ini realitanya maap bang erigo yak klo org jadi mikir2 lg klo beli haha,4,Baik
96,NUGROHO,"Panjangnya beda kayak yang size s sebelumnya, saya beli yang navy pas, beli yang item lebih panjang padahal sama” size S",4,Baik
97,M***d,"bahan bagus tidak tipis, adem nyaman, ukuran pas sayangnya pengiriman molor",4,Baik
98,Adhima,,4,Baik
99,R***o,,4,Baik
100,INSANKMIL,"agak sedikit kecewa dengan erigo kali ini karena slow respon , dan tidak ada balasan dari admin nya , meskipun barang nya sampai namun telat",3,Biasa
101,T***i,"sudah mendarat tetapi sayangnya respon dalam memproses pesanan lama banget untuk sampai ke ekspedisi, mohon untuk ditingkatkan lagi.",3,Biasa
102,eric,"Pesanan semua sesuai size M, tapi ada 1 baju yang ukuran nya kecil sendiri padahal label size nya sama sama M, tapi ukuran nya beda kecil sendiri. Overall udah oke banget... ",3,Biasa
103,H***O,Beda dengan foto,3,Biasa
104,Kristo,Size L serasa XL,3,Biasa
105,Eka,responnya lama,3,Biasa
106,Mukhamad,ukuran beda dibandingkan dengan size M varian warna lain,3,Biasa
107,Fachri,pengiriman seminggu lama bgt,3,Biasa
108,Ardiansyah,pengiriman cukup lama,3,Biasa
109,Muhammad,saya pesen 27 dengan pengiriman 1 hari sampai tapi baru sampainya tanggal 31 padahal barangnya mau di pake tuker kado karena telat saya jadi harus beli barang lain untuk... ,3,Biasa
110,Myhammad,"Tebalnya pas, bahannya adem. Tapi ga pernah sama bentukannya tiap kali beli, ada sobek dikit bagian lengan",3,Biasa
111,Christianto,"Kualitas sesuai harga, luntur parah ternyata",3,Biasa
112,Pietermanting,Biar dikira diskon harga asliny tertera d tag 300 wkwk Tp yaudah lah support brand lokal judulny 🤣,3,Biasa
113,Rama,Pengirimannya lama banget padahal deket lokasinya. jahitan kurang rapi. bahan adem enak nyaman.,3,Biasa
114,E***a,U u u u u u u u u u u u u u u u u u u u uk k k k k k kk uuuuran,3,Biasa
115,Bayu,over price,3,Biasa
116,G***g,Real pict,3,Biasa
117,S***a,bahan nya kurang oke,3,Biasa
118,K***n,menunggu konfirmasi pesanan aja lama,3,Biasa
119,J***h,Tinggi 182-82 pake size xl kepanjangan coy gile kaya baju ondel ondel,3,Biasa
120,M***d,Sekarang pengiriman agak lama,3,Biasa
121,V***a,terpaksa mengganti warna lain karena ternyata Stok nya abis,3,Biasa
122,r***a,"seller ramah, pengiriman dan update nya sangat mengecewakan sepertinya krn bebas ongkir jd dilama² in lewat 1 dr hari pengiriman dan giliran penambahan wkt pengiriman cep... ",3,Biasa
123,bung,Cukup baik,3,Biasa
124,M***d,"Biasa saya pakai XL, Tapi ini XL nya besar banget. jadi harus di kecilkan lagi. ERIGO PELIT STICKER. ORDER 3 PCS BAJU TIDAK DAPAT STICKER.",3,Biasa
125,Syaiful,Kualitas produk bagus.,3,Biasa
126,Franky,"jahitannya kurang rapi, lecek dan kusam warnanya",3,Biasa
127,Boby,"Nyaman dipakai. tapi jaitannyaohon diperhatikak, ini bahannya lepas",3,Biasa
128,ahmad,cuting oke kualitas no,3,Biasa
129,Axel,Kualitas produk bagus. Nyaman dipakai. Produk sesuai dengan foto.,3,Biasa
130,Tri,Bahannya adem.,3,Biasa
131,k***y,"Ngak sesuai ekspektasi, bajunya lebih kecewek cocoonyaaa …",3,Biasa
132,F***z,Produk bagus tapi pengirimannya lama . Tertunda terus,3,Biasa
133,Tegar,"bahan bagus, gx tau ada masalah apa pengiriman nya lama bnget, sedikit kecewa sih nunggu lama,",3,Biasa
134,Sutriadi,cukup puas banget sama barangnya,3,Biasa
135,Addien,bagus Barangnya tpi gakepake ... Pas Klik L eh pas C/O jadi M mungkin karena Abis L nya... udah ajukan pengembalian Langsung Padahal... gabisa katanya udah diproses... ya... ,3,Biasa
136,A***a,Size beda beda Bahan ciut setelah di cuci,3,Biasa
137,K***l,jahitan kurang rapi,3,Biasa
138,B***u,barang tdk sesuai pesanan,3,Biasa
139,A***n,b ajasi bahannya,3,Biasa
140,A***s,Jahitan tidak rapi adalah kelebihan erigo.,3,Biasa
141,Lilis,Packing Berantakan.,3,Biasa
142,Rado,lumayan,3,Biasa
143,H***a,Barangnya kaya baju cewe yang M mesti ambil yang L,3,Biasa
144,Muh,B jah,3,Biasa
145,M***d,"jahitan bagian lengan nya banyak yang putus ( brodol2) , bahannya tipis tapi nyaman , admin ramah dan pengiriman cepet , ya itu tadi minusnya di jahitan bagian lengan rus... ",3,Biasa
146,ANDI,agak kecewa sih..karena jahitan di lengan banyak yang lepas...saran aja mungkin QC nya lebih tingkatin..,3,Biasa
147,Y***a,,3,Biasa
148,M***d,,3,Biasa
149,Iyal,,3,Biasa
150,nia,"pengiriman lama, pesanan tidak sesuai dgn apa yg dipesan. kecewa sama barang yg dtng tdk sesuai pdhal produk terkenal.",2,Buruk
151,Dhika,"ini kok luntur banget ya, pas pencucian pertama kalinya, hand wash, udah diperas dan dibilas berkali2, pas dimasukin keranjang cucian ketumpuk baju lain, eh kena lunturan... ",2,Buruk
152,Hangga,Mohon maaf harus kasih bintang 2 bkn krn barangnya tp krn pelayanan dari tokonya. Barangnya delay kirim 2 hr statusnya gagal di pickup kurir dan ketika di chat balasan da... ,2,Buruk
153,a***e,"kerah cepat rusak, benangnya ambrol.",2,Buruk
154,H***o,ukuran baju tidak sesuai deskripsi,2,Buruk
155,L***G,"jenis kain & warna berbeda dari pemesanan pertama, pesanan pertama (1) lebih bagus dr segi material + warna kain",2,Buruk
156,Yusuf,kurang bagus,2,Buruk
157,Martinus,Produk 5/5 Respon Admin 4/5 Pengiriman 2/5,2,Buruk
158,Nada,"sekelas official masih jauh dikatakan layak. tapi produknya ok, lumayan",2,Buruk
159,Veriel,"respon penjual lama, prosesnya lama, sudah make nextday tetep aja lama prosesnya, datang paket lewat dari estimasi hari di aplikasi. terimakasih atas pengalaman yg sudah... ",2,Buruk
160,Rahadhika,"baju nya dalam kondisi lecek, ngeselin jadi harus di gosok dlu",2,Buruk
161,Wishnu,Jahitan nya gak rapih mohon di tingkatkan kualitas nya,2,Buruk
162,idham,"saya pikir dengan blanja onlen di erigo secara online, barang yg datang dlm kondisi mulus, tp kenyataannya beda jauh dengan yg saya harapkan dan jujur sy kecewa. yg saya... ",2,Buruk
163,M***i,,2,Buruk
164,r***i,,2,Buruk
165,s***i,"parah pesan tgl:14-4-2023 abis lebaran baru dikirim, diperbaiki lagi",1,Sangat-buruk
166,Ega,"Barang kurang 1, untung bisa balik duit nya, buat pelajaran aja jd bintang 1",1,Sangat-buruk
167,Ferry,beli 3 yang datang cuman 1 dan tidak sesuai pesanan,1,Sangat-buruk
168,MOHAMAD,Pengiriman lama sekali dan seller nya tidak ramah,1,Sangat-buruk
169,Muhammad,"respon penjual sangat lama, pengiriman juga lama. saya tidak mengerti kenapa baru sedemikian lama baru dikirim. ditambah sistem dari toped yg memberikan tambahan waktu la... ",1,Sangat-buruk
170,Wahyu,"proses lama, giliran minta di cancel ganti warna ga bisa",1,Sangat-buruk
171,kockakocka,brg jelek,1,Sangat-buruk
172,Indi,"minta nya di note size XL, tapi yg datang S, emang yg terklik.size S, tapikan udah ada note, lain kali biasain liat note ya",1,Sangat-buruk
173,M***h,"pesan jumat, konfirmasi stok habis baru senin, malah tetap dikirim, tp satu ukuran dibawahnya, ya mana muat. udah gt malah suruh nunggu komplen toped. pelayanan macam apa... ",1,Sangat-buruk
174,G***g,"Kepanjangan, keliatan kayak pakai jubah, jaritan lengan juga di luar",1,Sangat-buruk
175,Hasby,robek jahitan atasnya,1,Sangat-buruk
176,M***a,ejek,1,Sangat-buruk
177,Julay,saya tidak menerima paket pesanan saya,1,Sangat-buruk
178,Kenslindo,"berbulu, gabisa di refund..",1,Sangat-buruk
179,Deni,"proses lama, giliran minta di cancel ganti warna ga bisa",1,Sangat-buruk
180,o***a,brg jelek,1,Sangat-buruk
181,Sandi,"minta nya di note size XL, tapi yg datang S, emang yg terklik.size S, tapikan udah ada note, lain kali biasain liat note ya",1,Sangat-buruk
182,F***i,"pesan jumat, konfirmasi stok habis baru senin, malah tetap dikirim, tp satu ukuran dibawahnya, ya mana muat. udah gt malah suruh nunggu komplen toped. pelayanan macam apa... ",1,Sangat-buruk
183,M***d,"Kepanjangan, keliatan kayak pakai jubah, jaritan lengan juga di luar",1,Sangat-buruk
184,Muhammad,robek jahitan atasnya,1,Sangat-buruk
185,Hasby,ejek,1,Sangat-buruk
186,M***a,saya tidak menerima paket pesanan saya,1,Sangat-buruk
187,Julay,"berbulu, gabisa di refund..",1,Sangat-buruk
188,Kenslindo,Robek gini,1,Sangat-buruk
189,Deni,"pesen black malah dikirim navy, padahal udah diingetin dah dibilang kalo gada gausah dikirim uang dibalikin aja ehh masih aja dikirim. tokonya ngga amanah",1,Sangat-buruk
190,o***a,Kecewa..,1,Sangat-buruk
191,Sandi,Pembelian pertama salah size d retur d krm brg size yg sm.bilang admin mau hubungi sampai skg tdk ad yg hubngin.pertama x beli dan terakhir beli d sini….,1,Sangat-buruk
192,F***i,kegedean,1,Sangat-buruk
193,M***d,"Maaf di revisi, kecewa sama barangnya. udah beli kedua kali, pertama M bajunya mengecil jadi kaya size S, akhirnya ikutin saran di deskripsi beli lg 1 tingkat size L, eh... ",1,Sangat-buruk
194,Muhammad,B,1,Sangat-buruk
195,Raja,"kecewaa barang riject, lengan panjang sebelah, sebelah kanan baju bolong dikit",1,Sangat-buruk
196,A***i,"bagian kerah sobek,",1,Sangat-buruk
197,F***n,jahitannya kacau banget,1,Sangat-buruk
198,Naufal,"bahan kurang bagus, begitu di cuci bahan langsung mengecil (mengkerut)",1,Sangat-buruk
199,niko,prusahaan sekelas erigo menjual produk yg gak layak jual. sangat kecewa setelah sekian lama jdi langganan. masak kancing copot dan jahitan gak rapih di kirim ke pembeli.,1,Sangat-buruk
200,C***o,,1,Sangat-buruk
201,O***a,,1,Sangat-buruk
202,Paulus,,1,Sangat-buruk
203,R***n,,1,Sangat-buruk
204,Y***n,,1,Sangat-buruk
205,Wildan,,1,Sangat-buruk
206,simada,,1,Sangat-buruk
207,f***a,,1,Sangat-buruk
208,danang,,1,Sangat-buruk
209,DONNY,,1,Sangat-buruk
