,nama,komentar,rating,kelas
29,L***n,bagus,5,Sangat-baik
30,D***y,Kalo official seller pasti gak diragukan lagi lah...,5,Sangat-baik
31,F***y,mantap dah,5,Sangat-baik
32,a***i,ntapppp,5,Sangat-baik
33,A***z,"Barang segel, berfungsi tanpa kendala, mantap",5,Sangat-baik
34,Evendi,"mantap,,,,,👍👍👍",5,Sangat-baik
35,Mohammad,"barang diterima 15 April, langsung dicoba, dan mantul...",5,Sangat-baik
36,Reza,"barang aman, mulus, admin fast respon, sangat rekomendet",5,Sangat-baik
37,Andriansah,,5,Sangat-baik
38,A***f,,5,Sangat-baik
39,A***n,,5,Sangat-baik
40,A***d,"Barang Original, Segel, bungkus rapi. pakai bubble warp pastinya aman. cuma chat dibales lama. Redmi Note 12 Pro Spek sesuai deskripsi.",5,Sangat-baik
41,AMBC,Lumayan puas dengan xiaomi official store cuma yang sangat saya kecewakan di bagian jasa pengirim paketnya yaitu sicepat pengirimannya lambat banget sampai sampai waktuny... ,5,Sangat-baik
42,A***l,Komunikasi tolong diperbaiki. Slow respon sekali. Utk barang tdk ada masalah. Barang sampaipun sesuai perkiraan.,5,Sangat-baik
43,w***m,"Barang barusan diterima, masih segel jadi saya yakin qualitasnya original Xiaomi. Sebelumnya pakai Mi 9, sampai hari ini berfungsi baik cukup puas. Semoga Xiaomi Redmi No... ",5,Sangat-baik
44,Herman,"barang bagus dapet cashback jg, packing bagus hanya saja pengiriman agak lemot tpi yaa okelaah",5,Sangat-baik
45,T***s,"paket sampai dengan selamat, aman dan segel hanya lama di pengiriman 6 hari baru nyampe pdahal jkt-kbm, dimohon untuk diperhatikan lg kedepannya, Terima kasih👍",5,Sangat-baik
46,A***d,"barang nya sih oke,,, sesuai bgt,,, cuma kendala di pengiriman, sminggu baru nyampe... -_-(",5,Sangat-baik
47,Z***n,barang sesuai harga. nggak expect gmn2,5,Sangat-baik
48,I***d,"Barangnya bagus, tapi sayangnya lama sampainya",5,Sangat-baik
49,C***e,"Hanya 1 masukan : ADMIN HARUS FAST RESPON, APALAGI KALO DI CHAT. SELAMA INI ADMIN SANGAT SLOW RESPON. Semoga bisa jadi masukan & ada perubahan.",5,Sangat-baik
50,b***b,Respon menjawab lama dan kurir salah kirim alamat,5,Sangat-baik
51,Renol,"Mantab,...keren,.. top markotob... Walau sebetulnya mau beli yang paket bundling buds 4 pro,... hikss.. Semoga xiaomi kasih saya voucher diskon utk pembelian buds 4 pro.",5,Sangat-baik
52,Tresno,"semua ok, kecuali kecepatan respon dalam membalas chat. 🙏",5,Sangat-baik
53,H***d,"barangnya bagus original, cuman proses pesanan nya lama. mohon di tingkatkan lagi. terimakasih",5,Sangat-baik
54,E***d,alat pelepas sim nya ga ada,5,Sangat-baik
55,Selly,top lah redmi sayang msh android 12,5,Sangat-baik
56,D***n,"barang masih segel saat diterima, utuh dan kemasan aman rapi. Respon penjualnya agak selow pas ditanya ttg pengiriman yg tdk update progressnya jawabannya kurang responsi... ",5,Sangat-baik
57,Santi,pengiriman lama,5,Sangat-baik
58,H***d,"barang masih segel sesuai pesanan, cuman seller lambat respon dan lama pengiriman",5,Sangat-baik
59,khoirul,original paket aman,5,Sangat-baik
60,Rio,mantul,5,Sangat-baik
61,Mike,,5,Sangat-baik
62,Asmar,"barang segel resmi dr toko official xiaomi tapi koq packingannya kurang safety, stiker fragile di kotak paket kecil skli, jadi kemungkinan nya pihak ekspedisi, apalagi sa... ",3,Biasa
63,Alex,"Lama kirimnya, tidak sesuai ketentuan pengiriman",3,Biasa
64,T***n,Pengiriman lama,3,Biasa
65,Surya,"barang sudah sampai, tpi kok kga dapet bonusNya ya? apa cuma gimick doang supaya banyak yg beli!!!!",3,Biasa
66,Sutriyono,tempat kartu SIM card keras di tekan,3,Biasa
67,D***i,,3,Biasa
68,E***y,,3,Biasa
69,A***a,"Pengiriman lama dari sicepat tiba-tiba ganti jadi jne ditengah jalan. Kemasan dus penyok+buble cuma 1, Warna layar kuning, cs tidak kooperatif",2,Buruk
70,Dwi,"beli dengan pengiriman same day tapi 4 hari baru nyampe ,,expedisi ******",2,Buruk
71,d***a,"Pengiriman lama kesalahan bukan dr pihak ekspedisi tapi dari pihak penjual yg tidak siap mengirim barang, jika tid siap jangan ada pilihan nextday!",2,Buruk
72,V***n,"Redmi Note seri Pro... 13 april 2023 ""edited"" setelah penggunaan beberapa hari rasa2nya batrainya gampang banget abis pdahal g di pakai game samsek, cuma sesekal... ",2,Buruk
73,Nofa,"+ kualitas produk mantap + sesuai ekspektasi + fast Charging dari 30% gak sampai 30 menit dapat 95% + kelengkapan komplit dapat Charger 67W + Packing aman, ada kardus ta... ",1,Sangat-buruk
74,S***o,"Kecewa ke pelayanan, 3 hari baru dikirim, minta dicancel tidak direspon",1,Sangat-buruk
75,Z***l,"MIMPI BURUK Ketika Belanja HP secara online terjadi! Tanggal 04 April 2023 saya pesan dengan jasa kurir PAXEL NextDay. Singkat cerita, paket gak datang-datang, ternyata H... ",1,Sangat-buruk
76,Farhan,"Sayang banget pesen tanggal 4 pas jam 12 malah di kirim esok hari nya, kalah sama yang lain yang beli siang nya tadi di kirim siang hari",1,Sangat-buruk
77,Anwar,Pembeli ada keluhan dan ada pertanyaan kok gadijawab. Mengecewakan,1,Sangat-buruk
78,A***t,"barang tidak ada masalah, pelayanan aja yang kurang. telat ngirim pas request batal mo ubah pengiriman yg instan di tolak",1,Sangat-buruk
79,L***L,,1,Sangat-buruk
