,nama,komentar,rating,kelas
40,D***y,"Admin fast respon kalau mau membeli, setelah membeli agak slow respon. Meminta admin untuk instal office, tetapi ada kendala untuk pswd macbook nya krn berbeda dgn yg dik... ",4,Baik
41,Gifari,"Mantapp langsung beli pakai kurir instan, semuanya mulus dan ori ofc. Admin tokpednya jawabnya gece. Tapi kurangnya cuma di warrantynya aja ko udh jalan dari september ya... ",4,Baik
42,Louis,"sempet dag dig dug soalnya 3 hari ga gerak barangnya waktu datang ternyata ga di packing kayu jd makin was2 setelah dibuka ada penyok di sudut box, haduhh..moga barang gp... ",4,Baik
43,David,"Packaging baik, respon seller saat berjualan jg baik. Sedikit kecewa dengan pengiriman, dimana diproses baru jam 5 sore, sudah diinfo dari awal kalau kantor tutup jam 5.... ",4,Baik
44,Q***a,Jujur aftersales lama tanggapannya butuh hampir seminggu utk resolve permasalahan mengenai bagaimana nanti saya cara klaim garansi lgsg ke ibox karena tidak dikirimkan in... ,4,Baik
45,f***z,"box nya penyok, tapi overall bagus",4,Baik
46,hidayanto,ga dikasih MS office,4,Baik
47,DZIKA,"produknya bagus cuma goldnya gaada, sayang sekali kawan.",4,Baik
48,Faishal,"Bubblewrapnya kurang tebal jadi agak peyok di ujung bungkusnya, kirain ada kardus coklatnya ternyata tidak tapi laptopnya aman berfungsi dengan baik.",4,Baik
49,R***t,"Barang ori dan BNIB belum dibuka. Packing bubble. Sayang g ada packing kayu. Harga juga termasuk murah. Bagi yg mo beli cash ingat pake debit, jgn kartu kredit biar g ken... ",4,Baik
50,Desi,"1. Produk sn terdaftar SN nya pada wab apple, tpi belum didaftarin memang, 2.Pembicaran pengiriman dengan kenyataan berbeda, minggu di tanya bisa instant katanya bisa s... ",4,Baik
51,S***t,Agak sulit berkomunikasi dengan seller. Tapi overall OK. Thanks,4,Baik
52,R***i,bagus...,4,Baik
53,Thaariq,"Barang aman (karena emng pesen extra bubble wrap + packing kayu) Milih jasa Next Day (ETA 23/24 Mei, tapi 24 Mei baru dikirim) tiap ditanya resi alasan kalo di packing k... ",4,Baik
54,Satria,barangnya oke banget dan adminnya fast respon tp agak kecewa beli senin dan bilang bisa dikirim hari itu juga tapi baru dikirim hari rabu padahal hari senin dan selasanya... ,4,Baik
55,R***i,"Mohon packing diperbaiki lagi, mungkin bisa ditambah sikut biar ga penyok pojoknya. Untuk produknya baguss",4,Baik
56,Shafly,"barangnya ori, packing ok. minusnya hanya bagian cs dengan gudang kurang dalam komunikasi. pesan grabsend instant dan selesai bayar di jam 13.00 namun request pickupnya 1... ",4,Baik
57,J***n,"produk oke, respon seller oke, packing yg sangat jelek dan tidak aman , hrg brg 16 jt cm di bungkus pakai 1 plastik kresek ama lakban aja, pada hal klo pakai bubble wape... ",4,Baik
58,V***t,"Barang bagus, tapi pengirimannya lambat butuh waktu hingga 3 hari padahal menggunakan instant delivery.",4,Baik
59,Muhammad,"produk bagus,dikasih video unboxingnya karena sekalian instalin officenya,,sayang tidak dipasangin sekalian pelindung layarnya,padahal sdh dikasih catatan,krn klo pasang... ",4,Baik
60,Said,Barangnya bagus! Apalagi saya ambil langsung ke Toko karena buru2 jadi bener2 buka disana bareng mas2nya. Serial numbernya dicek di web Apple juga real. Jadi keaslian ter... ,4,Baik
61,Tesalonika,"barangnya bagus, tp sempet ketuker oleh JNE jd terimanya lama bgt. Seller lupa install office, tp overall sangat baik lah",4,Baik
62,Ronald,"Produk original, Baik. Hanya saja pengiriman cukup lama, menggunakan same day tapi dari proses hingga pengiriman hampir memakan waktu 24 jam (which is very long).",4,Baik
63,Siska,Overall cukup terpuaskan dengan pelayanan Toko New RizkyApple. Termasuk Seller Toped untuk Produk Apple dengan harga termurah sptnya. Catatan gw selama transaksi dan nun... ,4,Baik
64,Sulistyo,"Pelayanan bagus, respon cepat, barang sampe dengan kondisi 100% no tipu2, dapet screen guard mayan, rekomended seller lah pokoknya",4,Baik
65,Aidil,"produce nya original. admin nya juga responsif. ak kasih bintang 4 karna awalnya mesen pake kayu, tapi dateng2 ga ada packing kayu",4,Baik
66,Finna,Macbook Air M1 100% legit!! Inter ny barang US mantap!! Kecepatan pengiriman cukup oke. Harga packing kayunya paling murah se-tokped. Dus agak penyok sedikit setelah sa... ,4,Baik
67,G***g,mantap barang ori,4,Baik
68,M***M,"Barang kondisi baik, cm dus penyok ketika tiba. Saya padahal minta di kasih dus coklat bawaan apple store, tp gak dikasih",4,Baik
69,G***a,"kualitas oke, pengiriman cepat, cuma belum beli seminggu harga da turun 600rb an :( overall memuaskan",4,Baik
70,R***l,"Seller responsif, produk ori, udah di instalin ms. office. packaging juga aman. Ku kasih bintang 4 karena aga meleset aja dari waktu PO. Tapi secara umum, recommended sel... ",4,Baik
71,F***a,"kualitas oke, pengiriman cepat, cuma belum beli seminggu harga da turun 600rb an :( overall memuaskan",4,Baik
72,R***l,"Seller responsif, produk ori, udah di instalin ms. office. packaging juga aman. Ku kasih bintang 4 karena aga meleset aja dari waktu PO. Tapi secara umum, recommended sel... ",4,Baik
73,F***a,,4,Baik
74,susan,"Box rusak sampe ga bisa di buka tutup, agak kecewa karna kalo mo jual lagi pasti bakal susah kalo Non Box.. Tapi untuk barang aman",3,Biasa
75,E***s,"pengirimannya lamaaa banget, melebihi estimasi. Seller kadang tidak membalas pesan huft🥲",3,Biasa
76,D***y,"Penjualan pengiriman baik, kardus unit ada bekas benturan, salah satu kaki unit tidak menapak jadi unit bisa bergetar, CS tidak responsive",3,Biasa
77,Yoga,"fungsi normal smua. cma box sayang bgt bnyk peot pdhal produk mahal, bubble nya kurang banyak. smoga diperhatikan lagi untuk packingnya",3,Biasa
78,Arifa,"nyampe dengan selamat dan gaada cacat, tapi ga rekomendasi untuk pengiriman instan karna akan dikirim next day",3,Biasa
79,E***y,"Barang asli garansi IBOX, tp pengiriman hrs tunggu 1-2 hari baru di kirim, order dengan packing kayu, tp gak di packing kayu, mungkin biar untung ny lebih gede",3,Biasa
80,M***d,"barangnya murah dan bagus. tapi sempet ada problem pas awal, tapi udah selesai. cuma yang disayangkan saat ada problem sellernya ga respon lagi. cuma di read aja chatnya.... ",3,Biasa
81,Ariz,"Barang normal. Ga dapet screen protectornya, iklannya missleading, ganti foto utamanya. biar ga salah paham.",3,Biasa
82,M***M,Barang bagus cuma ada miss informasi dengan penjualnya,3,Biasa
83,S***i,"Pro: Barang ok dan sesuai spek serta pengemasan bagus. Cons: Komunikasi di internal yang harus kurang sehingga pengiriman tertunda dan ada kenaikan harga oleh merchant, p... ",3,Biasa
84,V***y,*dijanjikan screenguard waktu beli. Tapi waktu datang tidak include. Ditanya2 tanggung jawab setelahnya. Mulai cuek2 reply lama. Alasan stok habis. Padahal sebelum pay... ,3,Biasa
85,A***h,produk bagus original,3,Biasa
86,A***a,"Barang bagus, but u need to improve the service because its not a cheap stuff. Aku beli laptop ini gak murah, dateng2 boxnya bujat semua dan skrg laptopnya bermasalah.",2,Buruk
87,Gracella,"Kecewa banget sama pelayanan adminnya. Awalnya bilang stock adanya yang japan, tiba tiba bilang stock ada. Lalu saya minta kirim hari ini, kata seller bisa dan bilang ‘ga... ",2,Buruk
88,i***r,"Dear owner Toko New Rizkyapple, Saya percaya kalian sdh sangat berpengalaman dalam menghadirkan produk apple, Dilihat dr harga kalian yg mmg sangat bersaing,, Dan kesigap... ",2,Buruk
89,Roby,"Kalo beli barang mahal mending di toko offline dah, nyesel bgt saya beli di sini, bukan krn sellernya(sellernya responsif & fastres btw), tp karena lg apes dapet prod... ",1,Sangat-buruk
90,K***D,"Belum 10 menit order mau ganti shipping aja ngga boleh. Katanya estimasinya sama dg ekspedisi biasa. Ini pake JNE TRUCKING, 8 hari baru sampai padahal normal 3-4 hari aja... ",1,Sangat-buruk
91,B***m,"Sudah beli bubble wrap tambahan, tetapi tidak ditambahkan oleh admin saat pengiriman. Alasan menambah volume pengiriman Akibatnya unit pesok, yang infonya kesalaham kuri... ",1,Sangat-buruk
92,F***y,"minta sameday tp pengiriman lama, shg sy ambil dg kurir sendiri sangat mengecewakan.",1,Sangat-buruk
93,Ayiq,"Barang ternyata cacat, bekas tergencet. Saya tidak tau dimana salahnya, yg pasti barang kami terima cacat",1,Sangat-buruk
94,M***d,"sebenarnya masih mau tabayun(ngomong) secara baik-baik ,tentang problem yg saya hadapi ,tapi ketika penjual tidak merespon sama sekali keluhan saya .jadi maaf saya harus... ",1,Sangat-buruk
95,Benwilsonh,"Untuk barang oke2 aja, pelayanannya HAHAHA ****",1,Sangat-buruk
96,M***r,"Barang awalnya bagus. Belum 1 bulan ada problem, tidak ada bantuan untuk claim ke apple.",1,Sangat-buruk
