,nama,komentar,rating,kelas
21,Adam,Produk nya berkualitas. Produknya recommended dan berkualitas!. Produk mantap..Pengiriman juga cepat.. Packing aman Jaya..Terima kasih bos.. Sukses selalu🙏🙏👍👍,5,Sangat-baik
22,Woen,"Build quality bagus, performa utk chromebook kencang, desain lumayan, seller komunikatif",5,Sangat-baik
23,Antonio,Ini adalah pertama kalinya saya beli chromebook. Berawal dari review gadgetin ttg benda satu ini dari toko satu ini lalu david gadgetin bilang buat apa beli laptop mahal... ,5,Sangat-baik
24,r***a,"sudaah sampaii niihh, suka bgt smaa kakanyaaa sabarr ngadepin chat aku ehehe besttt bgtt dehh terimakasiih puass bgtt 🥰🥰",5,Sangat-baik
25,H***l,"bagus, mulus gak ngelag, ringan",5,Sangat-baik
26,Tegar,"barang oke , recommended seller",5,Sangat-baik
27,Samuel,❤️❤️,5,Sangat-baik
28,Siti,"Mantap min, paket sampai dengan aman. Sesuai ekspektasi.",5,Sangat-baik
29,e***a,Barang datangnya cepet sekali. Sudah sampai dan langsung dipakai buat kerja. Ini laptop harga 1jtan tapi cepet banget dibandingkan laptop windows 5jtan saya 👍🏻,5,Sangat-baik
30,N***a,"sampai dengan amann, gercep banget utk seller dan ekspedisinya. langsung di proses dan langsung sampai. paket juga aman",5,Sangat-baik
31,Ridho,Sesuai ekspektasi,5,Sangat-baik
32,Adityo,"cocok untuk orang yang bener"" tau tujuannya beli laptop ini untuk apa 😁🙏",5,Sangat-baik
33,I***d,sesuai ekspektasi... kirain pakai wifi rumahan g bisa ternyata bisa....ITS ok lah,5,Sangat-baik
34,Moh,ok good,5,Sangat-baik
35,Yoanfara,"Alhamdhulillah bgs barangnya video unboxingnya menyusul, overall bgs cocok utk kerja edit tipis dan foto, makasih gan 😁🙏👍",5,Sangat-baik
36,Aning,"untuk crhome book harga segini lumayan lah, cuma kesan pertama agak panas aja.",5,Sangat-baik
37,Yuliyanti,"mantap performa keren. wuzz, build Quality kalau merk hp mah gk usah di ragukan lah",5,Sangat-baik
38,Daru,"Barang sesuai pesanan, barang Ori disertai dengan Garansi 1 tahun, sistem berjalan dengan baik, terima kasih",5,Sangat-baik
39,A***f,"barang bagus, pengiriman cepat.",5,Sangat-baik
40,Lkp,👍👍👍👍👍,5,Sangat-baik
41,Priyo,"Entah kenapa pengiriman berkendala. Kemasan cukup baik. Produk sesuai deskripsi, berfungsi dg baik 👍",5,Sangat-baik
42,Handoko,Alhamdulillah barang sesuai pesanan mudah mudahan awet bisa buat kerja dan nonton jangka lama,5,Sangat-baik
43,K***k,Packing cukup aman pakai bubblewrap. Barang oke untuk harganya tinggal penyesuaian penggunaan. Port usb a dan usb c cukup banyak untuk kelasnya. Baterai irit. Performa bu... ,5,Sangat-baik
44,F***z,alhamdullillah,5,Sangat-baik
45,A***p,mendarat dengan selamat,5,Sangat-baik
46,P***i,"bagus rekomeded DECH seller ini ,, fast respon dan respect banget terimakasih kak seller next beli lagi di toko ini selalu amanah ya terima kasih",5,Sangat-baik
47,Delviadi,,5,Sangat-baik
48,Oki,,5,Sangat-baik
49,A***a,,5,Sangat-baik
50,R***a,"Tidak cocok untuk mahasiswa, itu aja",4,Baik
51,D***i,cocok buat kebutuhan office. ada kendala minus belum dapat mouse tapi segera diproses buat pengirimannya. lebih rekomen pakai ms office online daripada install aplikasi.,4,Baik
52,rian,barang bagus peking nya aman,4,Baik
53,Arif,"Sempat dikirim barang yang bermasalah, akhirnya di retur dan dikirim yang baru, agak bikin males karna harus nunggu lama lagi, no bonus, Semoga Awet.",4,Baik
54,f***i,cukup bagus,4,Baik
55,Muhammad,Barang sudah di Terima kemarin. aman..,4,Baik
56,Ika,Ada kendala sedikit. Kurang dicek kelengkapan barang ketika dikirimkan. Mohon di upgrade pelayanan nya.,4,Baik
57,M***M,"oke.. pemakaian enteng cukup oke, tapi sayang cuma bisa buka 2 akun saja nggak bisa lebih butuh bibit tanaman cek ""Agro Bibit Sentosa""",4,Baik
58,wedhy,kondisi layar tidak normal ada bagian putih² disetiap sudut,4,Baik
59,F***r,mantap gann👍🏻,4,Baik
60,Agus,"Paket sdh diterima dg baik, berjalan normal. Hanya bagian sudut2 layar ada cahaya putih spt pernah tertekan layarnya.",4,Baik
61,H***a,"Seller gercep & responsif. Packing plastik tanpa lapisan bubble wrap. 😔 Bundle normal = Bundle FS, tanpa ms office hanya beda harga 😩 160 GB = 32 GB E-mmc + 128 GB... ",4,Baik
62,B***g,pengiriman cepat & packing aman,4,Baik
63,A***i,"Begitu ada kendala, langsung direspon dengan baik oleh penjualnya",4,Baik
64,Dwi,"alhamdullilah brng nya bgus sih,,tp pngiriman nya agak lama,,,tlng kdpn nya LBH baik lg dan respon nya jga LBH cpet.",4,Baik
65,Vivien,Diberi 4 bintang karena masih menunggu free mouse yang tidak dikirim bareng laptop.,4,Baik
66,Priyanto,kurang optimal..,4,Baik
67,S***r,"Performa nya lumayan untuk dipakai kerja ringan seperti mengetik, build quality agak kurang di touchpadnya yang kurang solid, overall sesuai harga untuk tokonya bintang... ",4,Baik
68,Efien,papan mouse kalau ditekan ada bunyi,4,Baik
69,Rangga,pengiriman cepat,4,Baik
70,aditia,lumayan,4,Baik
71,A***i,kecewa sama pelayanan toko... Janji jumat bisa pickup baru sabtu diproses pickup.. Hasilnya saya harus ambil barang di gerai karena dibutuhkan hari itu jg. Lain kali Lai... ,4,Baik
72,Eric,Seller cepat respon dan kirim Overall barang bagus.. Setelah dicek online katanya Battery tahan sampe 10 jam.. Tapi blm coba.. Cuman pas di tanyain tas nya katanya lagi... ,4,Baik
73,aditia,lumayan,4,Baik
74,A***i,kecewa sama pelayanan toko... Janji jumat bisa pickup baru sabtu diproses pickup.. Hasilnya saya harus ambil barang di gerai karena dibutuhkan hari itu jg. Lain kali Lai... ,4,Baik
75,Eric,Seller cepat respon dan kirim Overall barang bagus.. Setelah dicek online katanya Battery tahan sampe 10 jam.. Tapi blm coba.. Cuman pas di tanyain tas nya katanya lagi... ,4,Baik
76,attha,"paket datang tanpa ada packing kayu, padahal isinya barang elektronik, buat kedepan nya tolong di packing kayu, karna biaya proteksi nya lumayan mahal kalo hanya packing... ",3,Biasa
77,R***y,"Laptopnya ga pernah smp k tgn sy, ktnya krm pake kurir toko tau2 bermasalah dan ga pernah terima brg",1,Sangat-buruk
78,toni,payah,1,Sangat-buruk
79,Ameyraa,"Sudah ajukan complain di tolak dengan alasan pesanan sudah selesai, pd hal sudah sesuai arahan buat video unboxing pada saat barang di terima SD-2-0HY7BBUNJSVSNXOYO3KC",1,Sangat-buruk
80,Hasan,,1,Sangat-buruk
81,B***i,"kurir nya tlg di tegur , kl Naro brg jgn asal taro aja apalagi isi nya laptop , dah d info ke toko kl sy ga ada d rmh , minimal itu kurir telp dlu ..kl brg itu d curi ora... ",2,Buruk
82,A***e,bisa diberikan penjelasan bahwa laptop tidak bisa install Microsoft Office.,2,Buruk
83,jeffry,barang yg pertama dibagian bawah warna agak buram. barang yg kedua tidak plastik transparan yg menempel pada bagian atas chromebook. saya merasa barangnya seperti bukan b... ,2,Buruk
84,Andhi,,2,Buruk
85,Dewantara,gak dpt cashback 500rb hemmm,3,Biasa
86,Hansen,"Produk bagus garansi resmi, sayang pelayanan masih kurang, pesan minggu janji senin dikirim, ternyata selasa dikirim rabu sampainya, padahal paket JNE YES",3,Biasa
87,M***n,"+ produk mulus tersegel dan berfunsi dengan baik - pelayanan seller kurang memuaskan, pesan jumat, dikirim senin malam. Seharusnya jika tidak bisa kirim hari jumat, bilan... ",3,Biasa
88,S***l,pengiriman lambat,3,Biasa
89,Nurul,Barang bagus sesuai dengan deskripsi produk,5,Sangat-baik
90,Rahadian,"packing rapih dan aman, laptop berfungsi baik, pelayanan cepat",5,Sangat-baik
91,Mulyadi,Alhamdulilah barang tiba dengan cepat.. barang ok,5,Sangat-baik
92,Titiek,sudah di terima dengan baik dan sesuai. hanya terkendala di pengiriman yg cukup meresahkan dan lama. karena tracking tidak jalan. but overall jkt - bali aman. pakai asura... ,5,Sangat-baik
93,sophia,mmmmmmmmmaaaaaaaaannnnnnnnnnnntttttttaaaaaabbbbbbbbb,5,Sangat-baik
94,I***n,"datengnya cepet dan barang'nya original, fast respon, official store emang the best",5,Sangat-baik
95,Deannissa,"Pengirimannya cepat, walaupun pakai yang reguler. Packaging aman, anti basah padahal udah deg2an musim hujan. Desain laptopnya bagus, simple but elegant. Dapet tas laptop... ",5,Sangat-baik
96,B***y,Puji Tuhan barangnya sudah diterima malam ini juga jam 10mlm. toko responsif. semoga bermanfaat utk anak saya dlm pendidikannya. utk pak Suwandi driver grab semoga sehat... ,5,Sangat-baik
97,A***w,Laptopnya oke 👍 specs sesuai .. setelah pemakaian 3 Minggu lancar jaya ..,5,Sangat-baik
98,N***i,good pokonya recommended bgt nih laptop pesan tadi siang jam 6 sore sampai. respon cs sangan baik n sabar .kurir cepat good pokonya,5,Sangat-baik
99,Asep,keren si... mantappppppppppppppppppppp dahhh gk diragukan lagi... keren keren keren,5,Sangat-baik
100,Elwimetri,overall good... recommended sellers... thanks alot,5,Sangat-baik
101,Captaw,"Original, berfungsi dengan baik, Windows OHS ori, dapat free tas dan cashback gopay...",5,Sangat-baik
102,G***a,pengiriman cepat barang sampai dengan aman,5,Sangat-baik
103,P***i,"Pengiriman barang agak lambat karena ada dibatalkan oleh kurir ekspedisi, pengecekan dan review kualitas barang menunggu penerima balik dari tugas luar kota.",5,Sangat-baik
104,A***e,"kerasa kualitasnya, desain nya mewah, dll",5,Sangat-baik
105,Hermawan,barangnya bagus smga awet,5,Sangat-baik
106,e***a,Barang cepat sampai. Dapet discount. Jauh lbh murah,5,Sangat-baik
107,D***y,Packing rapi dan barang sampai dengan selamat mantap 👍🏼👍🏼,5,Sangat-baik
108,K***k,"masyaallah... barangnya bner bner gress, tanpa ada cacat sdkitpun, smpet degdegan juga sih krna tkt trjdi hal apa, tapi alhmdulillah barang slmat smpai k tangan,, smoga... ",5,Sangat-baik
109,kembar,Mantap,5,Sangat-baik
110,A***s,Alhamdulillah mantul dikirim dengan cepat dan selamat. terima kasih bisa dipakai semoga awet. thank you toped dan antaraja,5,Sangat-baik
111,S***a,Great lappie with reasonable price. Spectacular!,5,Sangat-baik
112,Eric,"Diprosesnya cepat, pengantarannya juga cepat & lancar, customer service cepat responsenya.",5,Sangat-baik
113,M***r,"Barangnya cepat diterima dengan kondisi baik, terlebih produknya sesuai dengan harapan. Terima kasih ya",5,Sangat-baik
114,F***l,"laptop yang murah tapi mantap. Sayangnya pengiriman instan ternyata baru tiba 7 jam sejak dipesan, karna seller lama komfirmasi ordernya.",5,Sangat-baik
115,B***V,Baru pertama beli di toko ini . Seller fast response. Langsung diproses. Recommended seller. Semoga awet barangnya. Terima kasih,5,Sangat-baik
116,Joice,rekomendasi banget,5,Sangat-baik
117,devdan,barang bagus. selamat sampai tujuan. cuma agak ribet di bagian daftar emailnya.,5,Sangat-baik
118,Rika,"overall semua berfungsi normal, windows+office, desainnya jg bagus recommended bgt buat kerja2 kantoran",5,Sangat-baik
119,R,"Packaging rapi dan aman, barang sesuai ekspektasi, mulus tanpa cacat, berfungsi dengan sejauh ini. Agak lambat performanya, bisa di maklumi karena intel celeron.",5,Sangat-baik
120,B***i,sippp mantabbb... paking aman... barang mulus...desainya bagus.... berfungsi dengan baik...semoga awet...,5,Sangat-baik
121,Andi,Terbaik,5,Sangat-baik
122,Agung,mantap,5,Sangat-baik
123,I***l,barang nya sampai dengan selamat. semoga awet,5,Sangat-baik
124,Agustina,"Alhamdulillah paket sampai dengan selamat, pengirimannya cepat. Tampilan ok",5,Sangat-baik
125,Putra,Terima kasih pesanan sudah sampai sangat cepat sekali dan terima kasih kurir nya sangat ramah sekali,5,Sangat-baik
126,umi,Packing rapi. pengiriman cepat,5,Sangat-baik
127,Clay,Pengiriman cepat dan aman. Semoga awet.,5,Sangat-baik
128,D***i,Keren. Price for value banget. Dapat windows 11 and office.,5,Sangat-baik
129,ASP,"sesuai deskripsi, kualitas baik, original",5,Sangat-baik
130,yan,"pengiriman aman sekali, mantap, admin ramah",5,Sangat-baik
131,Kevin,"barangmya bagus, pengiriman cepat",5,Sangat-baik
132,M,,5,Sangat-baik
133,Ninik,,5,Sangat-baik
134,NOVARIA,,5,Sangat-baik
135,S***i,,5,Sangat-baik
136,Sahrul,,5,Sangat-baik
137,R***n,,5,Sangat-baik
138,Tatan,,5,Sangat-baik
139,Taufik,baru dicoba ON belum dijelajahi....oh enteng bener ya dibawa ke kampus tidak menjadi beban,4,Baik
140,Cecep,product ori dan sesuai display,4,Baik
141,R***a,"puas banget sama pelayanan toko nya, barangnya juga bagus banget. cuman agak kecewa sama pihak ekspedisi, mudah mudahan kedepannya ga gitu lagi..",4,Baik
142,fatma,"packing bagus, barang ori, dapat tas laptop jg cuma pengiriman sempat terhambat jd melebihi batas waktu. harus setting online pas pertama nyalain",4,Baik
143,P***i,"lumayan cepet datengnya, pengemasan lumayan aman pakai bubble wrap nya lumayan tebel, btw thank you",4,Baik
144,fictor,Mmhh pengiriman aga lama mungkin karna lagi bersamaan sama libur paskah.. dus luarnya penyot2 takutnya barang rusak. Untungnya dus laptop di bungkus rapat aman dan baik..... ,4,Baik
145,R***a,"ok, barang mulus",4,Baik
146,A***g,"Pengiriman cepat, packing laptopnya rapi rapet masih gress... Cuma kardus luarnya kebuka kurang rapet lakbannya.",4,Baik
147,Sahid,"alhamdulillah paket datang tepat waktu, maaf telat kasih ulasannya. produk original, karena dari official HP langsung. packing sebetulnya sudah bagus, tapi karena dibawa... ",4,Baik
148,D***N,"baru 1 hari wifi ga terdeteksi, part WLAN rusak, kl penanganan di service center ga sesuai harapan, bintang 1 deh dan ga akan lagi beli produk hp.",3,Biasa
149,Dody,"pengiriman sangat lama, hampir sebulan baru barangnya tiba, dusnya sampe udah penyok. respon adminnya sangat baik, tapi jasa kurirnya yg mungkin harus diperhatikan.",3,Biasa
150,,,3,Biasa
151,,,3,Biasa
152,,,3,Biasa
153,,,3,Biasa
154,,,3,Biasa
155,,,3,Biasa
156,,,3,Biasa
157,Rajiman,"Barang bagus ,admin nya kaku cuman balas pake format copy paste. Packing laptop tidak ada tambahan kayu dan beresiko",2,Buruk
158,Jovi,,2,Buruk
159,Muhammad,"Barangnya ok, tapi Customer Servicenya merendahkan saya. Sampe nyuruh beli Core i5 kalo mau cepet... coba atasan/timnya baca chat dgn saya yg lengkap, akan ketauan.",1,Sangat-buruk
160,Fachrur,"Office nya cuma berlaku beberapa hari dan saya dilempar2 utk telfon sana sini dan TIDAK MEMBANTU, suruh tunggu 4-5 hari kerja sementara office nya cuma berakhir 2 hari la... ",1,Sangat-buruk
161,Benny,,1,Sangat-buruk
162,f***d,,1,Sangat-buruk
163,M***d,"Fast respon dan barang bnib, sy sdh beberapakali belanja di toko ini dan tidak pernah mengecewakan",5,Sangat-baik
164,Yovinus,"Mantap Jiwa deh pokoknya, aktif ngebalas, dan sellernya ramah",5,Sangat-baik
165,A***i,best cepet banget pesen jam 1 sore jam 5 sampe,5,Sangat-baik
166,E***h,barangnya okee pengiriman jg cepat krn pake instant. sayangnya segel box laptop udah kekupas sedikit dan box penyok (bukan kesalahan kurir) garansi di website apple sisa... ,5,Sangat-baik
167,Anessa,"mantulll... pengiriman cepat, ke papua kurang dari 1 minggu. barang aman meski cuma pake bubble wrap. barang ori. chat seller responsif. recomended seller 👍",5,Sangat-baik
168,M***z,"seller fast respond, macbook nya garansi blm jalan packingnya jg aman karna pake packing kayu",5,Sangat-baik
169,R***d,Brg sesuai pesanan 👍🏼,5,Sangat-baik
170,H***z,Barang baru sesuai dengan informasi,5,Sangat-baik
171,Young,Bagus banget udah 2 buln di pakai gada kendala,5,Sangat-baik
172,H***i,"seller sangat responsif saat ada pertanyaan merupakan nilai plus. Barang mulus, cycle count baru 6 dan masih dapat garansi sampai oktober 2023",5,Sangat-baik
173,L***d,"kualitas sangat bagus dan sesuai, barang baru dan masih garansi, meskipun barang cpo namun semua berfungsi dengan baik seperti baru, seller pro aktif",5,Sangat-baik
174,M***i,cepat. kirim.ke jogja aman gak ada yg penyok karena full bubble dan tercover kadus dari toko. jadi kardus apple aman. barang juga aman,5,Sangat-baik
175,Flinn,"Pengirimin cepat, walaupun plastik segel terbuka sedikit namun setelah di cek laptop original dan aman.",5,Sangat-baik
176,L***y,🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻,5,Sangat-baik
177,Fandhy,"macbook m1 2020 inter, kualitas oke",5,Sangat-baik
178,A***y,Mantaappp produknya original dan sesuai. Proses pemesanan cepat dan dipacking pake bubble warpnya aman sekali. Terimakasih!!,5,Sangat-baik
179,Jenshiang,"mantep lah, tapi belum seminggu beli udah diajak kecelakaan sama yang punya 🤣",5,Sangat-baik
180,Gilang,"Packing tebel, mantap semoga maxwin gan",5,Sangat-baik
181,Hilarius,barang segel mantap,5,Sangat-baik
182,M***d,Walaupun box ada sedikit penyok tapi unit aman dan penjual sangat responsif dan komunikatif,5,Sangat-baik
183,Yudha,"Respon nya sangat baik, so far blm ada kendala ya di laptopnya . Sukses !",5,Sangat-baik
184,kinoy,"setelah seminggu lebih pemakaian tidak ada masalah, admin juga fast respon. pengiriman cepat",5,Sangat-baik
185,Z***h,barangnya mulus seperti baru,5,Sangat-baik
186,s***a,Thank you for your job) All is good!),5,Sangat-baik
187,B***s,Pengiriman cepat dan aman walau ketika datang kondisi kotak sedikit penyok di salah satu sudut kotak. Namun kondisi macbook masih aman. Bonus hardshell case dan keyboard... ,5,Sangat-baik
188,M***a,"Produk sampai dengan selamat, keren behh...",5,Sangat-baik
189,Nenden,So far super satisfied,5,Sangat-baik
190,S***s,Pembelian ketiga dari toko ini. Semuanya memuaskan. Kali ini bonus langsung dikirim bersama macbooknya. Thanks,5,Sangat-baik
191,mohammad,"seller sangat responsif, pengemasan dan pengiriman sangat cepat, barang bnib dan berfungsi dengan baik, mantap👍🏻",5,Sangat-baik
192,R***y,pelayanan dan barang oke bgttt,5,Sangat-baik
193,Ardyan,Baru dibuka dan normal jaya semuanya.,5,Sangat-baik
194,Sulthoni,"Pengiriman cepat, packing tebal walau luar kota tetap aman, barang ori. admin nya juga fast response, ga salah pilih toko ini. smoga usahanya makin lancarr",5,Sangat-baik
195,N***l,"Puji Tuhan barang aman dan ori 💯%, sudah di cek serial numbernya dan terdaftar walaupun garansinya sudah berjalan kurang lebih sebulan, tapi gapapa karena dapet cashback... ",5,Sangat-baik
196,Muhammad,Udah langganan beli produk apple disini. Packing cepat dan seller responsive. Semoga produknya awet yaaa. Pelayanan after salesnya semoga baik juga. Thank you seller,5,Sangat-baik
197,Nakzim,"Sampainya cepat, packing aman dan tebal",5,Sangat-baik
198,Widitia,"Setelah beberapa hari pemakaian, ternyata bagus barangnya, ga ada masalah, sayangnya karena dipacking bareng airpods, box luarnya terlalu sempit, jadi penyok box macbookn... ",5,Sangat-baik
199,T***s,Mantap,5,Sangat-baik
200,P***a,"mantab,fast responce,recommended seller..",5,Sangat-baik
201,B***a,"Semuanya berfungsi dengan baik, saran aja sih adain contact Customer Service nya jika terjadi sesuatu dan ingin claim garansi",5,Sangat-baik
202,F***n,"Finally! Terealisasi jg beli mac disini. Makasi ya semoga awet, pelayanannya emang ga kaleng2, garansi aktif, Langsung dikirim dalam hitungan jam, cashbacknya mantep ni t... ",5,Sangat-baik
203,Feisal,mantaapp!!,5,Sangat-baik
204,M***d,"barang sesuai pesanan, seller ramah komunikatif, barang cepat sampai dan packing super aman. top lah.....",5,Sangat-baik
205,funstuff,"Mantap sehh...packing keren dan aman, respon saat chatingcepat",5,Sangat-baik
206,Kris,"Sudah terpercaya, Semoga ga ada kendala. Terima kasih admin",5,Sangat-baik
207,I***i,"Barangnya nyanpe dengan selamat, awalnya kirain dikirim pake box kayu, ternyata engga, pake bubble wrap, sedikiittt penyok dikit beberapa sisi, tapi untungnya dalemnya am... ",5,Sangat-baik
208,a***r,,5,Sangat-baik
209,Surya,,5,Sangat-baik
210,asriel,,5,Sangat-baik
211,K***a,,5,Sangat-baik
212,Oktavia,,5,Sangat-baik
213,ALI,Black peel nya macam di tempel balik hmmmm. Produk minta yg garansi blm aktif tp dikirim yg sudah aktif. Untung produk ok,4,Baik
214,B***n,Bagus aja,4,Baik
215,Nurdin,"Barangnya oke, asli apple MacBook, dicek garansi sesuai tanggal beli, hanya saja pengiriman kurang komunikatif adminnya dan driver grab instannya ganti2 terus sampai beso... ",4,Baik
216,Ayu,"Sesuai deskripsi, terimakasih bonusnya",4,Baik
217,J***n,"barang sangat bagus, cs juga responsif nanya apa dijawab, cm sebelum membeli saya nanya bonus hardcasenya ada ga, ktnya ada tp ketika sampai cm keyboard cover aja. overal... ",4,Baik
218,Shellshark,barang sesuai pesanan dan packing bagus,4,Baik
219,Ahmad,"pas pesen, tulisan di etalase nya available yang warna Gold, jadi pesan yang itu. tapi setelah check out, di chat kalo ternyata stock nya ngga ada. jadi diganti ke warna... ",4,Baik
220,A***a,"walaupun kardus nya penyok dari bawaan tokonya, lumayan lah :) barang oke aman.",4,Baik
221,E***a,"Barang bagus. Hanya, seller tidak memasang sign fragile di paket, sehingga kurir main lempar dan main ninggalin barang di gerbang tanpa ada konfirmasi, dikiranya batu bat... ",4,Baik
222,Cokorda,Baru kali ini beli laptop dan mahal secra online tp bener2 g diragukan toko ini Penjualnya sabaar bener sm pembeli yg awam ini,4,Baik
223,F***y,"ada sedikit penyok aja kardusnya, padahal udah packing kayu.",4,Baik
224,J***n,"Barang semua aman, tapi agak lama di pengiriman. Masih jabodetabek masa 3 hari:(",4,Baik
225,ravi,"Melayani pelanggan hingga malam, packing aman barang segel dan original, jadikan langganan belanja anda, recommended seller yg satu ini...",4,Baik
226,Xiunqxiunq,"Barang sampai dengan selamat, tapi kardusnya bonyok. Mungkin seller bisa bantu ingatkan utk tambah packing kayu di deskripsi biar buyer ga lupa. Mac nya berfungsi normal... ",4,Baik
227,F***n,"Barang sampai lebih cepat dari estimasi, barang ori, dan sudah di cek semua dalam kondisi tersegel, cmn bingung dengan cara packing nya hehe, kardusnya tidak padat, ter... ",4,Baik
228,Jaka,,4,Baik
229,Mrz,1. Box tetap penyok seperti ulasan pembeli yg lain pdhl udah ikutin instruksi 2. Ada tanda seru kuning di website cek serial numbernya (katanya sih gak masalah) 3. Ini si... ,3,Biasa
230,y***o,"Bonusnya belum dikirim,",3,Biasa
231,Bimo,,3,Biasa
232,d***d,Komputer tidak orisinil. Komputer sudah aktif saat saya terima paketnya. Setelah dipakai seminggu sering panas dan macet. Kualitas komputernya sangat jelek!Sikap penjual... ,1,Sangat-buruk
233,j***f,Barang Ok.. BNIB Packing bubble warp tebal.. Seller responsive.. Kirim pakai JNE lambat.. 5 hari muter2 di jakarta terus barangnya..,5,Sangat-baik
234,Tiee,Barang mulus dan baik min. Cepat hari itu juga sampai. Terbaek,5,Sangat-baik
235,k***a,trusted,5,Sangat-baik
236,Arif,wih barang nya udh sampai cepat,5,Sangat-baik
237,Shanty,"Pertama beli iphone disini, trus skg macbook air M1. Happy dan puas bgt. Barang asli ibox, packaging rapi, bubble wrap extra, pengiriman ke Bali cepet dan aman. Admin ger... ",5,Sangat-baik
238,E,"toko reckomen,, CS ramah 🙏 laptopnya seperti yg di harapkan.. terima kasih semoga awet..",5,Sangat-baik
239,Mohammad,"Respon oke barang baru, cuman kalo mw di install free office nya sensasi unboxing nya hilang 🤣 overall bagus rec seller",5,Sangat-baik
240,S***f,"Seller respon cepat bosku, barang ori langsung cek out bosku",5,Sangat-baik
241,E***n,"service nya sangat cepat dan memuaskan, dikasi bonus mouse lagi… thanks ya",5,Sangat-baik
242,E***i,Mantab,5,Sangat-baik
243,Eji,puas,5,Sangat-baik
244,Eji,Recommended,5,Sangat-baik
245,E***i,mantap...,5,Sangat-baik
246,E***i,sesuai Pesanan Barang Gres garansi I Box,5,Sangat-baik
247,Eji,barang Gress... sesuai pesanan,5,Sangat-baik
248,Hedri,Unit original apple. Cocok dipadukan dg ipad.,5,Sangat-baik
249,Sam,"PELAYANAN SANGAT BAIK DAN RESPON SANGAT CEPAT, PENGIRIMAN CEPAT DAN PENGIRIMAN PAKAI SI CEPAT JADI SANGAT CEPAT SEMUA HEHEHE. POKOK NYA TERBAIK, TERIMA KASIH",5,Sangat-baik
250,Mhd,"mouse nya rusak gratis tapi rusak, buat apa?",5,Sangat-baik
251,Widi,"Original, respon cepat beli dikasih bonus",5,Sangat-baik
252,Andrew,"Bagus, original, good service, pengiriman gosend cepet",5,Sangat-baik
253,I***n,Barang original,5,Sangat-baik
254,S***a,Pelayanan memuaskan selama proses pembelian. Trusted.,5,Sangat-baik
255,hilmi,Topp seller semoga aman dan awet👍🏻👍🏻,5,Sangat-baik
256,Ina,udah beli 3macbook dari sini all good. respon admin jg cepat. thanks ya,5,Sangat-baik
257,Ina,udah beli 3macbook dari sini all good. respon admin jg cepat. thanks ya,5,Sangat-baik
258,Andhika,toko langganan dari sebelum punya toko di tokped cheers bang,5,Sangat-baik
259,L***s,jos gandos!,5,Sangat-baik
260,R***a,Trusted! Sellernya informatif ngejawab semua pertanyaan daan fast response banget. Thank you seller,5,Sangat-baik
