,nama,komentar,rating,kelas
42,funny,"mksh seller,baju songket Nya bagus, bahannya adem dan melar,semoga makin sukses tokonya dan amanah mksh untuk kurir Nya ramah mksh utk toped,semakin jaya selalu dan terpe... ",5,Sangat-baik
43,Aben,Mantap,5,Sangat-baik
44,Ahmad,good,5,Sangat-baik
45,a***p,"modelnya keren, bahannya nyaman, jempol pokoknya",5,Sangat-baik
46,Muhammad,bagus,5,Sangat-baik
47,R***y,mantap,5,Sangat-baik
48,f***o,,5,Sangat-baik
49,M***M,,5,Sangat-baik
50,Puji,XL diukur tidak sesuai dengan selisi yg di deskripsi,4,Baik
51,Bambang,"dipake pas sesuai ukuran,, tp kainnya bukan songket sesuai judul,, tp ya sesuai hargalah",4,Baik
52,Bajoz,masih ada benang bekas jaitan yg menumpuk jadi kurang rapi dan di bagian pergelangan tangan harusnya ada 2 kancing biar bisa menyesuaikan pada lingkaran pergelangan tanga... ,4,Baik
53,Jihad,jaitan di bagian ketiak kurang kuat byk benang sisa stiap jaitan. utk bahas sih oke,4,Baik
54,Nurdin,pengiriman cepat.,4,Baik
55,H***s,Teenyata baju nya luntur.sma ada jahitan yg kurang rapi.tp ga pp s buat harga segitu.trmksh,4,Baik
56,halim,bagus ta.pa lecet.. kain agak tipiss,4,Baik
57,abdi,bagus tapi kecil ya gak ada yang lebih besar lagikah,4,Baik
58,AGUS,mantap banget sesuai dengan orderan 👍👍,4,Baik
59,Andri,"Bahan dan modelnya keren, cuma pas dipake agak kekecilan padahal ukuran XL ya",4,Baik
60,Mohamad,barang sesuai pesanan,4,Baik
61,T***o,Overall kualitas sesuai dng harga 95K. Cuma tipe kainnya sedikit gerah jika dipakai di cuaca panas.,4,Baik
62,Fauzy,Ukuran nya kekecilan hahah tapi bagus bahannya. For sure I will buy again soon! Thanks,4,Baik
63,k***a,bener bener bagus bahannya cuma mungkin ada warna ungu yang masih lumayan strong. cuma karena mungkin pas ngedesain bajunya nggak pake monitor srgb 100% jadinya warnanya... ,4,Baik
64,Agung,bahan nya adem,4,Baik
65,Suyitno,good,4,Baik
66,Rivan,"Mantap, mendarat mulus, kualitas bahan bagus, tapi gak sesuai sama pesanan",4,Baik
67,AGUS,terimakasih mantap,4,Baik
68,Agung,Riject motif luntur,4,Baik
69,fahry,"bagus, kurang fit aja di bb 56 tb 171",4,Baik
70,h***m,bagus,4,Baik
71,suhendrik,lumayan....,4,Baik
72,Ramces,ukurannya L kekecilan...,4,Baik
73,Arifin,ok makasih barang sudah sampai sesuai pesanan 🙏🙏🙏,4,Baik
74,Ahmad,bahan sesuai harga size cocok pengiriman agak lambat,4,Baik
75,Abo,"Bagus, cuman ukuran L harusnya panjangnya 72 ini kelebihan jadi 74 jadi rasa XL untuk, variasi batik hitam",4,Baik
76,Rio,Batiknya keren. Kainnya adem. sayangnya kekecilan,4,Baik
77,Muhammad,bagus cuma sayang sedikit kekecilan utk saya.,4,Baik
78,Adnan,pokoknya barangnya ok pengen belanja lgi,4,Baik
79,Fathor,Barang sudah sampai thanks,4,Baik
80,Fajar,Kainnya adem. Nyaman dipakai 👍. Packaging aman 🙏.,4,Baik
81,d***s,Batiknya keren.,4,Baik
82,n***o,.kemasan udah bolong dulu an,4,Baik
83,Samsul,"Ukuran XL dan L atak beda jauh cenderung sama,,sayang nya motif yg di inginin gak ada",4,Baik
84,Lukman,Kainnya adem. Batiknya keren. Nyaman dipakai Tapi Salah Beli Ukuran Harusnya Ukuran M Malah Beli Ukuran L,4,Baik
85,Daniel,Nyaman dipakai 👍.,4,Baik
86,azis,Batiknya keren,4,Baik
87,Joni,Motif batiknya ciamik.,4,Baik
88,Pangiutan,barangnya sesuai dengan yg saya mau👍,4,Baik
89,andipoetra,Kainnya adem.,4,Baik
90,Ahmad,Batiknya keren.,4,Baik
91,Edo,Motif batiknya ciamik.,4,Baik
92,Wowo,bagus,4,Baik
93,R***s,"Barang sesuai pesanan, Batiknya keren. Motif batiknya ciamik. Kainnya adem. Pas ukurannya. Nyaman dipakai 👍",4,Baik
94,a***n,furingnya kemana ya? untung bahan luarnya enak 😅,4,Baik
95,Dinarni,"Bahan mantap, kualitas oke, ukuran pas pokoknya sesuai ekspektasi. kalo tambahin ukuran big size min! overall oke sih.",4,Baik
96,Anwar,ok,4,Baik
97,Darmin,mntp,4,Baik
98,Rony,"sebenernya barangnya bagus, sayang sekali ada cacat bahan, jdnya kurang sempurna",4,Baik
99,Rony,,4,Baik
100,Tri,jaitan kancing kurang kuat. gampang copot,3,Biasa
101,Z,"black diamond warna pink nya lebih menonjol dan ada warna broken white kelihatannya jadi smkn butek , jelek",3,Biasa
102,Moh,barang bagus cuma sampai nya moloorrrr,3,Biasa
103,n***l,"kurir terlalu lama, kurangnya koordinasi penjual sama jasa pengiriman. dari segi barang belum tau kualitasnya, di review dulu 3 bulan kalau tidak ada kendala apapun bisa... ",3,Biasa
104,Deva,respon penjual kurang tegas. untuk barang baik.,3,Biasa
105,s***a,"Barang sih bagus, cuma estimasi gak sesuai dengan yg tertera di aplikasi.",3,Biasa
106,B***a,👊,3,Biasa
107,zamzami,terimakasih. barang nya sudah di terima.,3,Biasa
108,M***d,warna tidak sesuai deskripsi,3,Biasa
109,Syahril,gak ada kantong depan,3,Biasa
110,yanto,pengirimanya lama,3,Biasa
111,D***i,Proses pesanan cepat.,3,Biasa
112,Nurul,Pas ukurannya.,3,Biasa
113,A***y,Batiknya keren.,3,Biasa
114,n***r,"bagus sih, cuman saya kira bahannya kain batik pada umumnya sekalinya beda",3,Biasa
115,A***s,Pas ukurannya. Motif batiknya ciamik.,3,Biasa
116,Tri,Tidak sesuai gambar,3,Biasa
117,abdurrohman,kancingnya terlalu kecil,3,Biasa
118,Rahmat,barang bagus cepat namun warga agak sedikit kurang gelap dari aslinya,3,Biasa
119,F***s,kurang puas,3,Biasa
120,Ari,"Kelebihan : Bahan kain bagus bisa melar Kekurangan : ukuran XL lengan terlalu sempit kayak M, padahal tangan saya gak besar2 amat, trus pengemasan cuma di masukin plastik... ",3,Biasa
121,Abdul,"ngirimnya lama, padahal udah ga pake gratis ongkir!",3,Biasa
122,mytha,"bajunya bagus, hanya saja pengirimannya lama perlu waktu 2 hari untuk di proses pengiriman, plus 5-6 hari pengiriman dari kurirnya total estimasi 8 hari untuk nyampe di t... ",3,Biasa
123,Ahmad,respon lambat,3,Biasa
124,Z***l,"Bahan panas, krg nyaman, utk yg badannya kurus ga cocok, pengiriman juga tidak segera",3,Biasa
125,Suli,katanya dasarnya dingin ...tak tauh nya panas...,3,Biasa
126,Saccaputta,bahan bagus penjualnya baik....cuma ini sih bener2 kecil😔 cuma bisa di pakai anak saya yg berat 45kg..bukan buat pphnya..selalu gini jika beli baju di online...pdhal bua... ,3,Biasa
127,Samuri,kualitas lumayan sih tapi banyak benang yg pada ntlolor jadi g bintang 5 deh,3,Biasa
128,Ajat,Untuk ukuran Lingkar dada dan Lingkar pundak naikin 2cm dr yg skrng(sekedar saran),3,Biasa
129,A***l,tidak sesuai corak dan warna saat memesan,3,Biasa
130,o***m,lubang kancingnya tidak rapi,3,Biasa
131,A***d,"brang..lmyan lh sesuai hrga,tpi gk tau bhn apa,packing..rapih mskpn sdrhna..respon lmyan.",3,Biasa
132,Filu,ya lumayan lah....,3,Biasa
133,D***i,Tidak sesuai pesanan walau barang nya bagus,3,Biasa
134,A***I,"proses nya lamaaa ,. barang sih ok",3,Biasa
135,R***y,"kualitas barang sudah bagus, tapi pengiriman agak lama, order rabu pagi, kamis siang baru di kirim.",3,Biasa
136,Sindu,Batiknya ternyata strait. Warnanya rada pudar but oke lah dipake casual Thanks bossku,3,Biasa
137,Muhferdiansyah,"Barang cacat, ada yang robek , bahan nya sih bagus , lain kali cek dulu min sebelum kirim ,kalo udh gini kan customer kecewa ga percaya lagi sama toko ini. Makasih",3,Biasa
138,Nury,dari pihak penjual sdh bagus cuman untuk dari jasa pengirimannya sangat lambat,3,Biasa
139,A***y,"Brang udh smpe, pngiriman cpet resfon baik, caman kegedean doang haha kirain uk L kecil, tpi gpp bisa d jait lg",3,Biasa
140,Andry,Ga cocok dgn gambar........,3,Biasa
141,Agung,"Pesanan sesuai yg di ingin kan,,mantullll",3,Biasa
142,Fachrul,"Pengiriman cepat, warna gak sesuai... Trus ukuran l tapi kekecilan",3,Biasa
143,Jay,,3,Biasa
144,Syaiful,"Saya gak ada masalah sama barang pesanan. Karena di pengajuan complaint, tidak ada pilihan waktu, jadi saya ke menu Ini. Saya mau complaint bukan di barang. Tetapi lebih... ",2,Buruk
145,Shopper,"Barang Ok, nmun btuh pengajuan komplain alias datang nya 9 hari",2,Buruk
146,L***d,lengan nya sangat sempit. ukuran tangan anak kecil.,2,Buruk
147,r***y,Kualitas Barang ⭐️⭐️⭐️⭐️ Kualitas Pelayan & Komunikasi ⭐️⭐️,2,Buruk
148,A***a,ukuran L sarasa ukuran S,2,Buruk
149,Abdul,bahannya melar ......😭,2,Buruk
150,A***s,jahitan kurang rapi,2,Buruk
151,A***i,ukuran lebih jelas ya,2,Buruk
152,w***e,"ukuran beda dari deskripsi , sangat sempit sekali walaupun sudah XL",2,Buruk
153,iwawan,"Kemejanya sih gak ngecewain.cuma kemarin ada kesalah fahaman di pengirimanya.besok besok lg kalo order dilihat dulu invoice nya pakai kurir apa,heheheh.🤗",2,Buruk
154,S***d,Lain kali kalau barang kosong dibilang dari awal jangan uda di tf uangnya baru dibilang,2,Buruk
155,Mando,,2,Buruk
156,Chris,,2,Buruk
157,I***m,,2,Buruk
158,M,,2,Buruk
159,Donnie,di gambar dan judul dan deskripsi hitam tapi yang datang coklat,1,Sangat-buruk
160,A***f,motif nya gak sejajar,1,Sangat-buruk
161,Melfa,"kemejanya kurang bagus,kebesaran,penjualnya tidak ramah",1,Sangat-buruk
162,Hein,"ukuran nya kecil untuk ukuran baju🙏🙏 normal biasa pake L, seperti ukuran S dan ga bisa dituker",1,Sangat-buruk
163,Muhammad,orang salah motif mau ajukan pembelian ulang mlah ditolak,1,Sangat-buruk
164,Rudi,Barang tidak sampai ke customer,1,Sangat-buruk
165,n***a,tidak sesuai dengan foto,1,Sangat-buruk
166,SFX,"PROSES PENGIRIMAN LAMBAT, TOKO TIDAK RESPONSIF.",1,Sangat-buruk
167,S***h,"KECEWA. HATI-HATI BELANJA DISINI Ditulis stock masih ada 900 pcs, saya order 1 pcs katanya stock kosong dan dipaksa ganti model lain yg saya sama sekali tidak suka",1,Sangat-buruk
168,Roy,Beda sama di foto,1,Sangat-buruk
169,a***i,"pesen warna apa dateng warna apa, buat pdagang asal kirim barang cocoknya Bintang 1.. klw BB 90kg kecil ukuran XL gak real 54 dadanya...",1,Sangat-buruk
170,F***e,"pake grab kirim hari selanjutnya bilang bisa, tapi dikirim 2 hari kemudian",1,Sangat-buruk
171,I***N,warna nggak sesuai pesenan. respon lambat.... pelanyanan kurang baik,1,Sangat-buruk
172,Hermansyah,pelayanan nya sangat luar biasa baru kali ini nanya pesanan mau di kirim kapan di amuk sama seler,1,Sangat-buruk
173,r***o,jangan belanja disini penipuan beli dua yang dateng cuma satu bahkan tidak ada ganti barang,1,Sangat-buruk
174,Ahmad,pelayanan toko sangat jelek,1,Sangat-buruk
175,m***e,"motif kemeja tidak sesuai dengan yg di pesan. saya ga mau ribet untuk retur barang, cukup tau saja kalau tokonya tidak amanah.",1,Sangat-buruk
176,L***i,pesanan saya tidak sesuai deskripsi,1,Sangat-buruk
177,Y***a,KECEWA..!!!,1,Sangat-buruk
178,Y***i,"Ga sesuai deskripsi. dibagian lengan sempit banget, slimfit dan ternyata ini bukan 52cm lebar badannya, tapi 47cm!",1,Sangat-buruk
179,N***n,Ukuran trlalu kecil beda sama ukuran biasanya dan gabisa return,1,Sangat-buruk
180,Dian,,1,Sangat-buruk
181,M***d,,1,Sangat-buruk
182,Rudi,,1,Sangat-buruk
